id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_spd,party_cdu,party_grüne,party_die_linke,party_afd,party_fdp,party_die_partei,party_tierschutzpartei,party_piraten,party_graue_panther,party_npd,party_gesundheitsforschung,party_lkr,party_dkp,party_sgp,party_büso,party_menschliche_welt,party_b,party_ödp,party_die_basis,party_bildet_berlin,party_dl,party_deutsche_konservative,party_die_grauen,party_neue_demokraten,party_rep,party_du,party_bündnis21,party_die_frauen,party_freie_wähler,party_klimaliste_berlin,party_ld,party_mieterpartei,party_die_humanisten,party_team_todenhöfer,party_volt,voter_turnout,invalid_votes_percentage,valid_votes_percentage
01100,01,100,1650,1071,579,0,431,13,428,3,68,102,112,28,23,40,9,8,3,0,0,2,1,1,0,1,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,1,10,12,26.121212121212125,0.6960556844547563,99.30394431554525
01101,01,101,960,556,404,0,332,8,330,1,57,71,105,26,8,30,12,4,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,34.583333333333336,0.30120481927710846,99.3975903614458
01102,01,102,1240,755,485,0,385,13,382,3,56,82,91,58,26,34,2,12,1,1,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,2,2,0,2,1,1,1,31.048387096774192,0.7792207792207793,99.22077922077922
01103,01,103,1011,593,418,0,276,12,276,0,42,58,79,28,11,34,2,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,27.299703264094955,0.0,100.0
01104,01,104,1257,787,470,0,513,17,511,2,97,105,150,54,15,45,2,8,1,1,0,1,0,2,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,1,1,0,0,1,2,19,40.81145584725537,0.3898635477582846,99.61013645224172
01105,01,105,997,668,329,0,385,6,383,2,78,80,100,46,24,27,4,6,3,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,7,38.61584754262788,0.5194805194805194,99.48051948051948
01106,01,106,1437,883,554,0,576,18,576,0,84,141,151,76,22,69,5,4,3,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,7,40.08350730688935,0.0,100.0
01107,01,107,1084,754,330,0,434,19,430,4,52,92,128,64,26,37,1,3,2,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,14,40.03690036900369,0.9216589861751152,99.07834101382488
01108,01,108,1052,667,385,0,363,8,359,4,61,100,69,48,15,30,3,4,0,0,0,1,0,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,16,34.50570342205323,1.1019283746556474,98.89807162534436
01109,01,109,1080,779,301,0,308,2,306,1,69,93,39,35,37,9,4,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1,1,0,2,0,1,3,28.51851851851852,0.3246753246753247,99.35064935064936
01110,01,110,1245,776,469,0,544,21,542,1,74,101,196,73,19,33,8,10,0,0,1,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,3,0,2,1,2,12,43.69477911646587,0.1838235294117647,99.63235294117648
01111,01,111,1032,677,355,0,418,8,417,1,67,58,155,63,13,25,4,10,1,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,9,40.50387596899225,0.23923444976076555,99.76076555023924
01112,01,112,1151,779,372,0,499,13,493,4,71,74,150,87,28,30,13,5,0,1,0,1,0,7,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,16,43.35360556038228,0.8016032064128256,98.79759519038076
01113,01,113,1456,977,479,0,642,6,641,0,116,97,214,100,25,34,14,5,1,1,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,1,0,0,1,4,0,0,0,1,16,44.09340659340659,0.0,99.84423676012462
01114,01,114,1427,957,470,0,547,17,544,3,78,77,181,95,20,34,18,9,2,0,1,0,0,1,0,0,0,0,3,7,0,0,0,1,0,0,1,0,0,1,2,0,0,4,2,7,38.33216538192011,0.5484460694698354,99.45155393053017
01115,01,115,860,634,226,0,360,6,360,0,53,73,72,55,39,26,5,5,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,2,3,0,3,3,1,9,41.86046511627907,0.0,100.0
01116,01,116,704,478,226,0,286,7,285,1,41,58,76,45,24,22,1,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,8,40.625,0.34965034965034963,99.65034965034964
01117,01,117,1319,867,452,0,554,26,551,1,71,78,212,98,22,29,10,5,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,3,0,1,1,1,10,42.00151630022744,0.18050541516245489,99.45848375451264
01118,01,118,1323,844,479,0,534,14,530,4,80,86,180,94,10,31,8,4,1,1,0,1,0,2,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,18,40.362811791383216,0.7490636704119851,99.25093632958801
01119,01,119,909,579,330,0,352,15,347,5,45,62,113,63,14,18,3,2,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,16,38.72387238723872,1.4204545454545454,98.57954545454545
01120,01,120,1011,677,334,0,407,19,401,5,49,55,135,60,36,24,9,6,0,1,0,0,0,3,1,0,0,1,0,4,0,0,0,1,0,0,2,0,0,0,1,0,1,0,1,11,40.25717111770524,1.2285012285012284,98.52579852579852
01121,01,121,1011,662,349,0,404,16,403,1,63,56,145,59,16,22,5,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,15,1,0,11,39.960435212660734,0.24752475247524752,99.75247524752476
01122,01,122,1108,718,390,0,440,17,440,0,61,80,139,86,11,37,7,4,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,8,39.71119133574007,0.0,100.0
01123,01,123,920,623,297,0,385,11,384,1,51,69,128,57,6,36,8,8,1,0,0,1,0,1,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,10,41.84782608695652,0.2597402597402597,99.74025974025975
01124,01,124,1265,944,321,0,371,8,369,2,60,81,101,43,29,25,2,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,2,0,0,1,5,10,29.328063241106722,0.5390835579514826,99.46091644204851
01125,01,125,1466,920,546,0,478,12,477,1,89,87,126,67,30,30,8,9,2,0,0,0,1,5,0,0,0,0,1,3,0,0,0,3,0,0,1,0,0,0,5,0,1,0,2,7,32.605729877216916,0.20920502092050208,99.7907949790795
011A,01,1A,0,0,0,0,790,790,787,2,103,216,211,48,27,96,14,13,3,1,1,0,0,0,1,0,0,0,1,3,0,0,0,3,0,0,1,0,0,1,2,0,1,2,11,28,inf,0.25316455696202533,99.62025316455696
011B,01,1B,0,0,0,0,808,808,804,2,135,232,231,55,28,82,7,4,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,2,1,4,12,inf,0.24752475247524752,99.5049504950495
011C,01,1C,0,0,0,0,839,839,836,3,107,189,264,73,24,101,10,15,3,0,0,3,0,2,1,0,0,1,0,5,1,0,0,1,0,0,2,0,0,4,3,0,0,1,1,25,inf,0.3575685339690107,99.64243146603098
011D,01,1D,0,0,0,0,709,709,708,1,108,160,208,96,15,67,13,5,1,0,0,3,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,3,0,1,1,1,20,inf,0.14104372355430184,99.8589562764457
011E,01,1E,0,0,0,0,822,822,820,2,149,231,184,63,37,86,12,11,2,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,4,0,3,4,3,25,inf,0.24330900243309003,99.7566909975669
011F,01,1F,0,0,0,0,616,616,615,1,84,140,196,92,13,42,6,11,1,0,0,1,0,0,1,0,0,0,0,4,1,0,0,2,0,0,3,0,0,3,2,0,0,0,0,13,inf,0.16233766233766234,99.83766233766234
011G,01,1G,0,0,0,0,662,662,659,3,143,159,159,69,40,39,9,10,1,2,0,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,4,0,1,1,1,14,inf,0.4531722054380665,99.54682779456193
011H,01,1H,0,0,0,0,722,722,720,2,91,144,254,102,13,55,8,4,1,4,0,1,0,0,2,0,0,1,0,4,2,0,0,1,0,0,4,0,0,0,5,0,1,3,1,19,inf,0.2770083102493075,99.7229916897507
011I,01,1I,0,0,0,0,829,829,829,0,113,151,315,113,18,59,8,7,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,3,0,0,1,5,0,1,1,1,25,inf,0.0,100.0
011J,01,1J,0,0,0,0,403,403,403,0,58,84,102,61,20,38,7,7,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,0,2,14,inf,0.0,100.0
011K,01,1K,0,0,0,0,715,715,715,0,82,118,301,84,18,47,7,11,2,0,0,1,0,2,0,0,0,0,1,4,2,0,0,1,0,0,1,0,0,0,5,0,1,0,0,27,inf,0.0,100.0
011L,01,1L,0,0,0,0,589,589,584,2,89,96,221,71,13,37,7,6,0,1,0,1,0,0,0,0,0,1,0,7,1,0,0,2,0,0,1,0,0,1,3,0,6,2,0,18,inf,0.3395585738539898,99.15110356536503
011M,01,1M,0,0,0,0,588,588,587,1,82,133,196,59,7,65,7,6,1,3,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,17,inf,0.17006802721088435,99.82993197278913
01200,01,200,851,616,235,0,320,1,313,7,61,104,24,44,36,21,2,4,1,1,1,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,1,1,2,2,37.60282021151586,2.1875,97.8125
01201,01,201,1207,772,435,0,417,7,414,2,54,129,56,64,39,41,5,7,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2,6,34.54846727423364,0.4796163069544364,99.28057553956835
01202,01,202,1136,720,416,0,380,7,377,3,65,117,41,52,34,38,4,4,2,3,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,3,0,0,2,1,2,33.45070422535211,0.7894736842105263,99.21052631578947
01203,01,203,1541,973,568,0,461,8,454,7,84,146,65,53,47,31,3,3,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1,4,6,29.91563919532771,1.5184381778741864,98.48156182212581
01204,01,204,1550,932,618,0,449,7,447,1,64,143,78,68,34,37,5,2,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,7,28.967741935483872,0.22271714922048996,99.55456570155901
01205,01,205,1189,866,323,0,450,3,448,2,84,107,69,93,44,15,4,10,1,2,0,0,1,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,2,3,4,37.84693019343987,0.4444444444444444,99.55555555555556
01206,01,206,1291,884,407,0,415,10,412,3,77,94,72,76,32,32,4,6,1,1,2,0,0,3,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,1,32.14562354763749,0.7228915662650602,99.27710843373494
01207,01,207,1050,693,357,0,358,0,356,2,76,71,56,85,42,8,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,34.095238095238095,0.5586592178770949,99.4413407821229
01208,01,208,910,591,319,0,372,20,371,1,62,77,116,48,11,30,4,6,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,40.879120879120876,0.2688172043010753,99.73118279569893
01209,01,209,1157,780,377,0,483,19,480,3,56,71,158,99,23,26,8,10,1,0,0,3,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,2,0,2,3,2,9,41.745894554883314,0.6211180124223602,99.37888198757764
01210,01,210,1152,800,352,0,448,14,443,5,63,76,128,78,24,40,7,4,0,1,0,1,0,0,1,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,7,38.88888888888889,1.1160714285714286,98.88392857142857
01211,01,211,847,624,223,0,319,4,317,0,37,51,89,62,34,16,10,4,3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,37.66233766233766,0.0,99.37304075235109
01212,01,212,859,566,293,0,340,7,339,1,44,56,114,53,24,23,5,1,1,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,9,39.58090803259604,0.29411764705882354,99.70588235294117
01213,01,213,595,418,177,0,174,5,170,3,23,31,40,32,14,9,1,7,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,29.2436974789916,1.7241379310344827,97.70114942528735
01214,01,214,818,586,232,0,214,2,208,5,34,45,33,36,17,19,2,4,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,1,0,0,0,0,1,0,3,5,26.161369193154034,2.336448598130841,97.19626168224299
01215,01,215,939,660,279,0,376,7,372,3,84,100,35,77,39,13,2,7,0,0,0,0,0,1,2,0,0,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,2,40.04259850905218,0.7978723404255319,98.93617021276596
01216,01,216,909,609,300,0,375,8,374,1,79,95,38,74,43,12,7,7,1,3,1,3,0,2,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,2,1,41.254125412541256,0.26666666666666666,99.73333333333333
01217,01,217,997,719,278,0,286,5,278,8,60,66,33,65,28,9,1,8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,28.68605817452357,2.797202797202797,97.2027972027972
01218,01,218,939,693,246,0,336,2,335,1,78,87,23,67,44,7,2,9,0,1,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,2,0,0,1,0,1,0,3,2,35.78274760383386,0.2976190476190476,99.70238095238095
01219,01,219,751,563,188,0,245,3,243,2,49,47,29,50,33,8,5,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,1,2,0,2,32.62316910785619,0.8163265306122449,99.18367346938776
01220,01,220,1119,734,385,0,355,11,349,6,65,90,68,70,17,14,2,4,3,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,3,31.724754244861487,1.6901408450704223,98.30985915492958
01221,01,221,1448,955,493,0,534,17,529,1,98,125,99,58,37,65,6,8,1,0,2,2,0,2,0,0,0,0,1,6,0,0,0,2,0,0,0,0,0,1,4,0,0,0,1,11,36.87845303867403,0.18726591760299627,99.06367041198502
01222,01,222,820,581,239,0,303,6,299,4,59,62,29,78,26,7,9,7,2,2,1,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,4,2,36.951219512195124,1.3201320132013201,98.67986798679867
01223,01,223,1535,925,610,0,528,8,525,3,100,111,123,87,44,21,7,6,0,2,0,0,0,3,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,3,0,2,2,3,4,34.39739413680782,0.5681818181818182,99.43181818181817
01224,01,224,1283,848,435,0,442,12,441,1,92,103,56,96,42,9,5,13,0,1,1,2,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,7,34.450506625097425,0.22624434389140274,99.77375565610859
01225,01,225,1324,812,512,0,437,12,432,5,92,120,53,78,42,12,3,11,1,1,1,3,0,5,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,33.00604229607251,1.1441647597254003,98.8558352402746
01226,01,226,687,482,205,0,193,4,192,1,29,42,24,47,20,3,3,1,2,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,3,0,0,2,1,2,4,28.093158660844253,0.5181347150259068,99.48186528497409
01227,01,227,1496,953,543,0,561,15,553,8,102,83,163,90,32,30,8,15,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,3,0,1,2,6,6,37.5,1.4260249554367201,98.57397504456328
01228,01,228,1190,711,479,0,416,8,414,2,96,103,101,37,21,38,2,3,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,34.95798319327731,0.4807692307692308,99.51923076923077
01229,01,229,1050,654,396,0,375,11,369,5,67,65,115,53,15,25,10,3,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,2,0,2,4,35.714285714285715,1.3333333333333335,98.4
012A,01,2A,0,0,0,0,594,594,592,2,97,218,86,79,27,49,5,4,1,4,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,2,0,1,2,4,3,inf,0.33670033670033667,99.66329966329967
012B,01,2B,0,0,0,0,878,878,873,5,135,281,131,135,65,70,8,11,3,1,1,6,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,0,3,3,4,8,inf,0.5694760820045558,99.43052391799544
012C,01,2C,0,0,0,0,840,840,840,0,154,229,139,133,42,83,9,20,1,1,0,1,1,3,0,2,0,2,0,3,0,0,0,4,0,0,6,0,0,0,2,0,1,1,1,2,inf,0.0,100.0
012D,01,2D,0,0,0,0,690,690,689,1,144,171,97,155,50,28,8,3,1,8,0,1,1,8,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,6,inf,0.14492753623188406,99.85507246376811
012E,01,2E,0,0,0,0,596,596,593,3,84,93,212,83,21,49,10,8,2,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,1,3,0,0,0,0,18,inf,0.5033557046979865,99.49664429530202
012F,01,2F,0,0,0,0,500,500,500,0,62,83,170,84,16,42,9,5,0,1,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,3,0,14,inf,0.0,100.0
012G,01,2G,0,0,0,0,604,604,598,3,97,137,151,96,36,48,5,5,0,1,0,3,1,0,1,0,0,1,0,2,1,0,0,0,0,0,2,0,0,2,0,0,0,0,2,7,inf,0.49668874172185434,99.00662251655629
012H,01,2H,0,0,0,0,519,519,515,4,117,138,47,143,23,11,7,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,1,2,0,10,inf,0.7707129094412332,99.22928709055877
012I,01,2I,0,0,0,0,633,633,633,0,125,182,61,136,55,20,11,13,1,1,0,1,0,1,1,0,0,0,2,2,1,0,0,5,0,0,1,0,0,3,1,0,1,3,0,6,inf,0.0,100.0
012J,01,2J,0,0,0,0,526,526,519,7,73,111,93,124,39,27,4,14,2,3,0,0,0,2,0,1,0,0,0,3,1,0,0,4,0,0,2,0,0,1,2,0,1,2,0,10,inf,1.3307984790874523,98.66920152091255
012K,01,2K,0,0,0,0,643,643,643,0,100,167,132,99,29,77,7,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,1,1,0,0,1,3,8,inf,0.0,100.0
012L,01,2L,0,0,0,0,969,969,968,1,162,231,236,146,51,65,10,17,6,1,1,1,0,3,0,0,0,0,0,7,2,0,0,5,0,0,0,0,0,1,1,0,1,1,3,17,inf,0.10319917440660474,99.89680082559339
012M,01,2M,0,0,0,0,849,849,846,3,180,229,102,177,58,26,15,21,4,4,1,0,0,3,0,0,0,0,4,3,0,0,0,1,0,0,4,0,0,0,1,0,1,2,2,8,inf,0.35335689045936397,99.64664310954063
012N,01,2N,0,0,0,0,828,828,827,1,103,177,285,117,26,45,17,14,1,0,0,2,0,0,0,0,0,0,1,5,0,0,0,2,0,0,3,0,0,0,2,0,0,2,3,22,inf,0.12077294685990338,99.8792270531401
01300,01,300,1194,911,283,0,356,8,353,2,48,38,93,78,18,18,13,9,3,2,0,1,0,2,0,0,0,2,0,5,0,0,0,1,0,0,1,2,0,3,3,0,1,0,5,7,29.81574539363484,0.5617977528089888,99.15730337078652
01301,01,301,960,670,290,0,332,8,332,0,51,40,94,58,22,19,11,11,4,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,2,1,0,0,0,0,1,1,2,8,34.583333333333336,0.0,100.0
01302,01,302,1127,894,233,0,395,9,389,6,62,62,105,58,32,21,6,12,3,0,1,1,0,2,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,1,3,4,7,35.048802129547475,1.5189873417721518,98.48101265822785
01303,01,303,897,698,199,0,296,7,289,7,51,50,74,49,24,11,7,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,7,5,32.99888517279822,2.364864864864865,97.63513513513513
01304,01,304,874,672,202,0,393,7,392,1,68,77,117,53,19,28,7,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,8,44.96567505720824,0.2544529262086514,99.74554707379136
01305,01,305,1027,648,379,0,388,6,385,3,72,84,116,52,21,13,5,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,2,0,3,2,37.77994157740993,0.7731958762886598,99.22680412371135
01306,01,306,1322,804,518,0,479,15,478,1,82,62,187,70,19,17,4,12,2,0,0,1,0,0,0,0,0,1,2,2,0,0,0,3,0,0,3,0,0,2,1,0,3,0,0,5,36.232980332829044,0.20876826722338201,99.79123173277662
01307,01,307,1146,712,434,0,412,11,409,3,75,99,105,48,19,28,4,13,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,3,0,0,0,2,0,0,3,2,2,35.95113438045375,0.7281553398058253,99.27184466019418
01308,01,308,1124,726,398,0,497,21,493,2,87,79,180,70,24,18,3,10,1,2,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,7,44.21708185053381,0.4024144869215292,99.19517102615694
01309,01,309,1260,760,500,0,488,11,488,0,76,84,167,62,24,29,14,8,1,2,0,0,0,1,0,0,0,1,1,4,1,0,0,1,0,0,1,0,0,1,1,0,2,0,2,5,38.730158730158735,0.0,100.0
01310,01,310,921,607,314,0,329,6,324,3,60,73,93,47,13,17,2,5,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,3,0,0,1,1,0,35.72204125950054,0.911854103343465,98.48024316109422
01311,01,311,1006,609,397,0,383,11,382,1,74,55,139,58,17,20,2,6,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,38.07157057654075,0.26109660574412535,99.73890339425587
01312,01,312,777,516,261,0,291,4,288,3,55,46,96,52,13,4,1,7,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,3,37.45173745173745,1.0309278350515463,98.96907216494846
01313,01,313,829,555,274,0,302,4,302,0,58,56,107,43,11,12,4,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,36.42943305186972,0.0,100.0
01314,01,314,1060,789,271,0,380,11,372,8,74,113,73,54,12,21,4,4,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,4,35.84905660377358,2.1052631578947367,97.89473684210527
01315,01,315,792,585,207,0,282,6,280,1,59,48,84,35,24,11,3,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,3,35.60606060606061,0.3546099290780142,99.29078014184397
01316,01,316,1311,1023,288,0,382,4,376,6,80,120,34,42,44,17,4,8,1,2,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,5,29.13806254767353,1.5706806282722512,98.42931937172776
01317,01,317,908,639,269,0,332,8,327,4,60,58,93,54,15,17,5,4,2,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,6,36.56387665198238,1.2048192771084338,98.49397590361446
01318,01,318,1056,683,373,0,405,6,404,1,81,98,93,56,19,29,3,10,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,2,2,0,0,0,1,4,38.35227272727273,0.24691358024691357,99.75308641975309
01319,01,319,973,607,366,0,354,4,351,3,67,77,100,38,24,19,3,7,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,36.38232271325796,0.847457627118644,99.15254237288136
01320,01,320,557,372,185,0,285,4,282,2,62,79,85,19,11,14,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,51.16696588868941,0.7017543859649122,98.94736842105263
01321,01,321,1075,756,319,0,437,9,431,5,83,143,77,40,33,31,6,6,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,40.651162790697676,1.1441647597254003,98.62700228832952
01322,01,322,1074,795,279,0,357,9,356,1,83,117,56,29,20,29,2,4,2,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,33.24022346368715,0.2801120448179272,99.71988795518207
01323,01,323,1138,773,365,0,451,10,447,4,82,151,93,40,31,24,1,8,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,6,39.63093145869948,0.8869179600886918,99.1130820399113
01324,01,324,1497,1025,472,0,393,13,387,5,76,115,61,41,26,42,4,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,5,26.252505010020037,1.2722646310432568,98.47328244274809
01325,01,325,1016,810,206,0,354,4,351,2,77,97,67,56,12,18,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,9,34.84251968503937,0.5649717514124294,99.15254237288136
01326,01,326,1503,1086,417,0,569,9,560,6,113,105,157,76,35,35,13,2,2,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,1,1,10,37.85761809713905,1.054481546572935,98.41827768014059
01327,01,327,1513,1082,431,0,568,21,565,3,99,95,174,98,18,32,8,9,2,0,1,0,0,1,0,0,0,0,0,3,2,0,0,1,0,0,0,2,0,0,4,0,0,0,1,15,37.54130865829478,0.528169014084507,99.47183098591549
013A,01,3A,0,0,0,0,495,495,492,3,73,84,166,90,11,20,10,13,1,2,0,0,1,0,0,0,0,2,1,2,1,0,0,1,0,0,2,0,0,1,1,0,2,0,1,7,inf,0.6060606060606061,99.39393939393939
013B,01,3B,0,0,0,0,562,562,560,2,90,100,190,82,14,32,9,13,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,1,0,2,5,0,1,2,4,7,inf,0.3558718861209964,99.644128113879
013C,01,3C,0,0,0,0,750,750,743,7,152,189,223,58,19,46,12,9,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,1,1,0,0,3,0,5,0,2,15,inf,0.9333333333333335,99.06666666666666
013D,01,3D,0,0,0,0,811,811,809,2,161,133,288,101,17,33,17,11,3,0,0,0,0,1,2,0,0,1,2,7,1,0,0,3,0,0,1,0,0,3,0,0,4,0,3,17,inf,0.2466091245376079,99.75339087546239
