id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_with_voting_license,valid_votes,invalid_votes,party_grüne,party_cdu,party_spd,party_die_linke,party_afd,party_die_partei,party_fdp,party_tierschutzpartei,party_mera25,party_volt,party_piraten,party_familie,party_ödp,party_freie_wäher,party_tierschutz_hier,party_big,party_verjüngungsforschung,party_pdh,party_heimat,party_dkp,party_menschliche_welt,party_bündnis_c,party_mlpd,party_sgp,party_abg,party_die_basis,party_bündnis_deutschand,party_bsw,party_dawa,party_klimaliste,party_letzte_generation,party_pdv,party_pdf,party_v_partei3,aufn,voter_turnout,invalid_votes_percentage,valid_votes_percentage
10102,10,102,1366,1120,246,0,479,4,474,5,17,63,51,21,176,8,10,15,0,10,2,6,2,3,6,0,0,0,1,0,1,1,0,0,1,0,3,68,2,0,2,3,0,2,nan,35.065885797950216,1.0438413361169103,98.95615866388309
10103,10,103,1191,1007,184,0,351,2,346,5,13,36,35,33,128,7,5,10,2,5,3,2,0,1,4,1,0,0,2,0,0,1,0,0,0,1,2,52,0,0,1,0,1,1,nan,29.47103274559194,1.4245014245014245,98.57549857549857
10104,10,104,1342,1163,179,0,452,0,447,5,16,44,27,30,192,9,6,11,1,5,6,4,2,2,10,0,1,0,3,0,1,0,1,0,0,1,0,69,0,0,2,0,3,1,nan,33.68107302533532,1.1061946902654867,98.89380530973452
10105,10,105,1217,1041,176,0,389,3,386,3,12,51,23,24,172,9,9,11,1,11,3,5,1,1,2,0,1,1,0,0,1,0,0,1,0,2,4,40,0,1,0,0,0,0,nan,31.963845521774857,0.7712082262210797,99.22879177377892
10106,10,106,1259,1113,146,0,396,1,394,2,8,42,35,34,162,8,5,9,0,5,2,5,1,5,8,0,0,0,1,0,1,0,1,1,0,2,0,54,1,0,0,0,4,0,nan,31.453534551231137,0.5050505050505051,99.4949494949495
10107,10,107,1310,1036,274,0,387,0,381,6,13,35,31,31,165,3,6,14,0,4,0,3,0,4,5,0,1,0,2,2,0,1,1,0,0,0,0,56,0,1,1,0,0,2,nan,29.541984732824428,1.550387596899225,98.44961240310077
10108,10,108,1353,1181,172,0,358,1,352,6,8,52,27,21,151,9,7,9,0,4,0,6,1,0,5,1,1,0,0,0,2,0,0,1,2,3,2,37,0,0,1,0,2,0,nan,26.45971914264597,1.675977653631285,98.32402234636871
10109,10,109,1396,1103,293,0,376,4,370,6,15,45,29,27,129,10,5,13,3,7,1,5,1,6,2,1,0,1,0,2,1,0,0,0,2,1,0,57,0,0,3,0,2,2,nan,26.93409742120344,1.5957446808510638,98.40425531914893
10110,10,110,1366,1135,231,0,341,1,337,4,15,35,32,31,136,6,3,8,0,9,2,1,0,1,3,0,0,0,0,1,1,0,0,0,0,1,1,49,0,0,0,0,2,0,nan,24.963396778916543,1.1730205278592376,98.82697947214076
10111,10,111,1170,978,192,0,332,2,326,6,11,32,18,26,132,8,6,8,4,5,2,5,0,4,4,0,0,1,1,0,1,0,0,0,1,0,3,49,0,0,2,0,3,0,nan,28.376068376068375,1.8072289156626504,98.19277108433735
10112,10,112,1093,950,143,0,288,0,287,1,4,23,16,14,134,10,2,15,2,4,0,6,0,0,5,0,0,0,0,1,0,0,0,0,0,1,2,40,1,0,0,0,5,2,nan,26.349496797804207,0.3472222222222222,99.65277777777779
10113,10,113,1184,1020,164,0,340,0,330,10,11,36,24,15,139,6,5,13,1,8,2,6,0,3,4,0,1,2,0,0,1,0,0,0,0,0,2,45,0,1,2,0,3,0,nan,28.716216216216218,2.941176470588235,97.05882352941177
10114,10,114,830,681,149,0,230,0,227,3,11,22,22,12,85,11,4,10,1,10,1,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,3,26,0,1,1,1,0,0,nan,27.710843373493976,1.3043478260869565,98.69565217391305
10115,10,115,1033,912,121,0,242,1,241,1,5,24,18,23,97,7,1,7,3,8,2,6,0,3,3,0,0,0,1,0,0,0,0,0,1,2,1,25,0,0,1,0,2,1,nan,23.426911907066795,0.4132231404958678,99.58677685950413
10116,10,116,1169,945,224,0,325,0,318,7,12,56,28,17,103,5,10,5,2,0,2,7,0,3,5,0,0,0,3,2,0,0,0,0,0,0,3,50,2,1,1,1,0,0,nan,27.80153977758768,2.1538461538461537,97.84615384615385
10117,10,117,1085,957,128,0,341,2,338,3,9,23,17,24,171,3,7,8,1,4,0,7,0,2,5,0,0,1,1,0,1,0,0,0,1,1,4,45,0,0,0,0,3,0,nan,31.428571428571427,0.8797653958944283,99.12023460410558
10118,10,118,1304,1070,234,0,396,1,391,5,11,41,53,28,156,7,6,8,0,8,0,4,0,3,5,0,0,1,0,0,1,0,0,0,0,1,1,56,0,0,0,0,1,0,nan,30.368098159509206,1.2626262626262625,98.73737373737373
10119,10,119,1231,988,243,0,520,2,515,5,19,74,46,29,188,11,4,14,1,7,5,9,0,4,5,0,1,1,2,0,2,1,0,0,0,1,2,86,0,0,0,3,0,0,nan,42.24207961007311,0.9615384615384616,99.03846153846155
10120,10,120,1239,956,283,0,435,2,430,5,11,67,27,25,157,13,11,15,0,7,0,6,0,3,2,0,0,1,1,0,0,0,0,0,1,1,2,71,0,0,2,0,7,0,nan,35.1089588377724,1.1494252873563218,98.85057471264368
10121,10,121,1161,995,166,0,320,1,318,2,12,32,27,18,137,6,7,12,0,2,0,9,1,3,4,0,0,1,1,1,0,0,0,0,1,1,2,39,0,0,2,0,0,0,nan,27.56244616709733,0.625,99.375
10122,10,122,1290,1008,282,0,387,4,387,0,12,47,36,34,145,11,10,9,0,3,0,3,3,2,3,0,0,2,2,0,0,0,0,0,2,1,0,56,0,0,1,2,2,1,nan,30.0,0.0,100.0
10123,10,123,1242,989,253,0,408,0,401,7,11,53,34,29,151,16,5,14,1,12,0,9,1,3,1,1,0,0,1,1,1,1,1,0,1,2,1,47,0,1,0,0,2,1,nan,32.850241545893724,1.715686274509804,98.2843137254902
10124,10,124,1262,1069,193,0,413,1,407,6,6,48,27,30,167,23,8,9,1,8,0,6,2,3,4,0,0,1,0,0,2,0,0,0,1,1,0,55,0,1,0,1,3,0,nan,32.72583201267829,1.4527845036319613,98.54721549636804
10125,10,125,1201,1060,141,0,379,3,371,8,6,33,21,24,168,6,4,26,0,6,2,6,0,4,8,0,2,0,0,0,1,0,0,0,0,0,2,43,3,2,1,0,2,1,nan,31.557035803497087,2.1108179419525066,97.8891820580475
10126,10,126,1203,1018,185,0,316,0,312,4,13,29,33,17,124,12,6,5,1,4,2,2,0,1,4,0,1,1,1,0,2,1,0,0,1,0,2,46,1,1,0,0,1,1,nan,26.26766417290108,1.2658227848101267,98.73417721518987
101A,10,1A,0,0,0,0,339,339,337,2,10,31,48,25,74,9,6,16,3,7,3,4,3,4,4,0,3,2,1,0,0,0,1,0,1,0,2,75,0,1,1,0,3,0,nan,inf,0.5899705014749262,99.41002949852508
101B,10,1B,0,0,0,0,324,324,324,0,22,50,28,27,54,13,10,12,2,13,2,5,1,6,5,0,1,0,2,2,1,0,0,1,0,0,2,60,0,0,0,0,4,1,nan,inf,0.0,100.0
101C,10,1C,0,0,0,0,284,284,283,1,11,31,26,28,62,15,4,8,1,5,0,3,1,3,4,0,0,0,0,0,2,0,1,0,2,1,4,64,0,0,1,0,3,3,nan,inf,0.35211267605633806,99.64788732394366
101D,10,1D,0,0,0,0,408,408,405,3,16,60,50,33,69,19,10,10,1,15,1,5,0,5,6,0,1,1,0,1,0,0,4,0,0,0,0,93,0,0,0,2,2,1,nan,inf,0.7352941176470588,99.26470588235294
101E,10,1E,0,0,0,0,462,462,461,1,22,69,51,63,81,13,4,18,0,6,1,5,3,7,6,0,1,1,2,0,1,1,2,0,0,0,2,94,1,0,1,0,6,0,nan,inf,0.21645021645021645,99.78354978354979
101F,10,1F,0,0,0,0,455,455,455,0,12,52,47,43,114,21,5,18,2,9,4,8,3,3,6,1,0,2,2,1,1,3,0,0,2,1,4,85,1,0,1,0,4,0,nan,inf,0.0,100.0
101G,10,1G,0,0,0,0,437,437,432,5,26,58,55,31,89,8,10,11,1,13,2,3,0,5,4,2,0,1,0,0,1,1,1,0,0,1,4,93,0,0,2,0,9,1,nan,inf,1.1441647597254003,98.8558352402746
101H,10,1H,0,0,0,0,319,319,315,4,12,55,37,24,76,17,8,5,0,4,2,6,0,0,4,0,1,1,0,0,0,0,0,1,2,0,1,44,1,0,2,1,8,3,nan,inf,1.2539184952978055,98.7460815047022
101J,10,1J,0,0,0,0,488,488,487,1,26,70,58,44,100,16,12,16,2,4,1,2,2,9,1,0,0,0,0,2,1,0,0,0,0,0,2,110,1,0,2,0,6,0,nan,inf,0.20491803278688525,99.79508196721312
101K,10,1K,0,0,0,0,410,410,406,4,15,60,44,43,92,9,2,14,3,10,2,4,1,7,6,0,2,3,2,0,1,1,0,0,0,3,0,74,1,4,1,1,1,0,nan,inf,0.975609756097561,99.02439024390245
101L,10,1L,0,0,0,0,404,404,401,3,16,44,37,40,91,10,14,8,1,6,3,6,1,4,1,0,1,1,0,2,1,0,0,0,3,1,1,103,0,1,1,0,3,1,nan,inf,0.7425742574257426,99.25742574257426
101M,10,1M,0,0,0,0,298,298,298,0,10,48,41,25,61,5,5,8,1,10,4,4,1,0,4,0,0,1,0,1,1,0,0,0,0,0,3,58,0,1,2,0,4,0,nan,inf,0.0,100.0
10201,10,201,1511,1218,293,0,481,2,478,3,19,51,39,29,166,7,6,12,3,24,4,5,1,3,5,1,1,0,3,3,1,0,0,0,2,1,2,81,0,0,2,2,4,1,nan,31.833223031105227,0.6237006237006237,99.37629937629939
10202,10,202,1557,1296,261,0,480,6,473,7,25,47,41,47,165,13,5,10,5,13,4,1,3,1,5,0,1,4,4,0,1,0,0,1,1,2,3,56,0,0,3,2,8,2,nan,30.828516377649322,1.4583333333333333,98.54166666666667
10203,10,203,1158,934,224,0,364,2,361,3,12,55,44,23,99,11,9,8,0,8,2,4,0,1,5,0,1,0,0,2,0,1,0,0,1,0,4,69,1,0,0,1,0,0,nan,31.43350604490501,0.8241758241758242,99.17582417582418
10204,10,204,1150,826,324,0,325,3,320,5,10,37,38,18,117,6,5,14,1,4,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,56,1,0,1,0,1,2,nan,28.26086956521739,1.5384615384615385,98.46153846153847
10205,10,205,1104,892,212,0,306,5,304,2,14,42,32,31,91,6,8,10,3,5,0,4,1,3,2,1,0,0,0,0,0,0,0,0,2,2,2,40,0,1,1,1,2,0,nan,27.717391304347828,0.6535947712418301,99.34640522875817
10206,10,206,1155,920,235,0,359,1,352,7,17,54,46,32,87,10,6,10,1,3,4,2,1,2,4,1,0,1,3,1,1,1,0,0,1,1,2,60,0,0,0,0,1,0,nan,31.082251082251084,1.9498607242339834,98.05013927576601
10207,10,207,1233,934,299,0,320,0,316,4,17,42,31,20,105,8,11,7,0,11,0,6,2,3,2,0,0,0,0,0,0,2,0,1,1,0,1,44,0,0,0,0,1,1,nan,25.9529602595296,1.25,98.75
10208,10,208,1364,1090,274,0,497,2,496,1,21,73,48,33,190,8,10,10,1,8,1,8,0,3,3,0,0,1,0,1,2,0,0,1,0,3,2,64,3,0,0,0,1,1,nan,36.43695014662757,0.2012072434607646,99.79879275653923
10209,10,209,1350,1058,292,0,398,0,396,2,14,47,25,21,148,5,10,10,3,4,1,4,1,4,5,0,1,0,0,0,0,0,0,1,2,2,5,82,0,0,0,0,1,0,nan,29.48148148148148,0.5025125628140703,99.49748743718592
10210,10,210,1363,1021,342,0,419,5,416,3,11,57,48,29,138,8,6,8,1,8,1,5,0,3,6,0,0,1,2,1,0,0,0,0,0,0,1,79,0,0,3,0,0,0,nan,30.74101247248716,0.7159904534606205,99.28400954653938
10211,10,211,1387,1021,366,0,498,4,493,5,17,63,60,50,145,14,7,11,1,7,2,11,1,2,5,0,0,1,1,0,1,0,0,1,0,2,3,84,0,0,0,1,3,0,nan,35.90483056957462,1.0040160642570282,98.99598393574297
10212,10,212,1283,1109,174,0,367,0,362,5,18,42,50,30,103,5,10,8,1,9,1,2,0,6,3,2,1,0,1,0,1,1,0,1,0,1,3,59,0,0,2,0,1,1,nan,28.604832424006236,1.3623978201634876,98.63760217983652
10213,10,213,1314,1051,263,0,393,4,391,2,12,37,37,42,156,8,5,6,1,6,5,2,1,3,4,0,0,0,0,0,0,0,1,0,0,2,2,58,0,1,0,0,1,1,nan,29.908675799086758,0.5089058524173028,99.49109414758269
10214,10,214,1391,1197,194,0,469,4,467,2,18,54,46,25,168,21,7,15,4,9,2,9,0,3,6,0,1,1,0,0,3,0,0,0,1,0,1,69,0,0,2,1,1,0,nan,33.716750539180445,0.42643923240938164,99.57356076759062
10215,10,215,1343,1109,234,0,402,3,396,6,16,44,29,45,132,6,1,11,3,7,0,3,1,3,4,0,0,1,0,1,0,0,0,0,0,2,2,82,1,0,0,0,2,0,nan,29.932985852568876,1.4925373134328357,98.50746268656717
10216,10,216,1091,922,169,0,391,3,383,8,18,57,33,35,112,11,5,18,3,10,1,4,1,4,7,0,0,2,1,1,0,0,1,0,0,1,0,54,0,0,1,2,0,1,nan,35.83868010999083,2.0460358056265986,97.9539641943734
10217,10,217,1245,930,315,0,426,4,425,1,14,85,48,25,100,9,11,13,1,15,1,3,3,2,3,1,0,2,1,0,0,0,1,0,0,3,0,79,1,0,0,0,3,1,nan,34.21686746987952,0.2347417840375587,99.76525821596243
10218,10,218,1165,876,289,0,428,1,422,6,26,68,45,29,102,8,12,4,2,10,1,9,6,3,6,0,1,1,4,0,2,0,1,0,0,1,1,74,1,0,1,0,4,0,nan,36.738197424892704,1.4018691588785046,98.5981308411215
10219,10,219,1156,852,304,0,434,8,427,7,19,55,46,35,118,7,10,18,0,5,2,7,2,3,2,0,0,0,1,1,1,0,0,0,1,0,5,82,1,0,0,1,5,0,nan,37.54325259515571,1.6129032258064515,98.38709677419355
10220,10,220,1170,939,231,0,376,3,372,4,26,40,40,39,96,9,6,13,4,7,3,3,2,3,2,0,1,1,0,0,1,0,0,0,0,1,1,69,0,1,2,0,2,0,nan,32.136752136752136,1.0638297872340425,98.93617021276596
10221,10,221,1139,825,314,0,390,1,386,4,20,75,47,32,87,5,6,8,0,6,1,2,0,2,3,0,0,3,3,0,1,0,0,0,0,1,2,81,0,0,0,0,0,1,nan,34.24056189640035,1.0256410256410255,98.97435897435898
10222,10,222,1149,844,305,0,355,0,352,3,10,52,52,29,92,8,9,3,0,4,0,5,0,1,2,0,2,1,0,0,0,0,0,0,0,0,1,78,0,0,0,0,2,1,nan,30.8964316797215,0.8450704225352111,99.15492957746478
10223,10,223,1172,1002,170,0,354,2,348,6,19,38,36,27,113,9,4,13,1,12,2,8,0,0,2,0,0,0,0,0,1,2,0,1,0,2,0,54,0,2,2,0,0,0,nan,30.204778156996586,1.694915254237288,98.30508474576271
10224,10,224,1081,880,201,0,347,1,347,0,12,57,30,19,127,8,3,12,0,9,2,6,0,1,2,0,0,2,1,0,2,0,0,0,0,2,0,47,0,1,0,1,3,0,nan,32.09990749306198,0.0,100.0
10225,10,225,1203,900,303,0,393,6,389,4,15,59,43,34,106,11,5,8,1,10,4,8,1,3,1,1,0,0,2,1,2,1,0,0,2,2,0,61,2,0,1,1,3,1,nan,32.66832917705736,1.0178117048346056,98.9821882951654
10226,10,226,1174,952,222,0,340,2,339,1,18,42,38,28,110,10,6,6,2,14,2,3,2,2,0,0,0,1,0,2,0,1,2,0,1,3,1,42,0,0,1,0,2,0,nan,28.960817717206133,0.29411764705882354,99.70588235294117
10227,10,227,1280,959,321,0,308,1,305,3,14,44,26,18,86,7,6,7,0,7,3,1,2,0,2,0,1,2,2,1,1,2,0,0,0,0,2,63,0,0,2,1,4,1,nan,24.0625,0.974025974025974,99.02597402597402
102A,10,2A,0,0,0,0,492,492,488,4,35,60,53,52,82,19,17,21,1,13,1,10,0,2,5,1,1,1,2,0,2,0,1,2,1,1,3,92,0,1,2,1,5,1,nan,inf,0.8130081300813009,99.1869918699187
102B,10,2B,0,0,0,0,490,490,486,4,21,64,61,39,84,10,14,10,0,13,1,4,2,3,3,1,0,1,1,1,0,0,0,0,2,0,1,141,0,1,1,0,7,0,nan,inf,0.8163265306122449,99.18367346938776
102C,10,2C,0,0,0,0,194,194,191,3,12,36,20,16,30,2,5,7,1,3,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,49,1,0,1,0,0,1,nan,inf,1.5463917525773196,98.4536082474227
102D,10,2D,0,0,0,0,486,486,483,3,30,82,55,41,91,13,9,24,0,14,4,5,2,4,3,1,0,1,2,0,0,0,0,0,2,1,3,88,1,1,2,1,2,1,nan,inf,0.6172839506172839,99.38271604938271
102E,10,2E,0,0,0,0,250,250,249,1,13,42,44,22,35,9,4,8,0,8,2,0,0,2,4,0,2,2,0,0,0,0,0,0,1,0,1,49,0,0,0,1,0,0,nan,inf,0.4,99.6
102F,10,2F,0,0,0,0,272,272,271,1,5,41,40,15,48,3,9,12,1,10,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,72,0,0,1,0,5,0,nan,inf,0.3676470588235294,99.63235294117648
102G,10,2G,0,0,0,0,311,311,310,1,14,48,40,12,64,9,4,6,1,10,1,1,0,5,1,0,0,1,1,1,1,0,0,0,0,0,1,84,0,1,2,1,1,0,nan,inf,0.3215434083601286,99.67845659163987
102H,10,2H,0,0,0,0,494,494,491,3,25,73,59,51,72,15,8,18,3,15,5,8,0,3,1,0,0,1,0,2,0,0,0,0,2,1,4,119,0,0,1,0,5,0,nan,inf,0.6072874493927125,99.39271255060729
102J,10,2J,0,0,0,0,235,235,232,3,20,38,23,30,49,7,1,5,1,2,1,1,0,2,2,1,2,0,0,0,0,1,0,0,0,0,2,40,1,0,1,0,2,0,nan,inf,1.276595744680851,98.72340425531915
102K,10,2K,0,0,0,0,358,358,355,3,20,46,47,51,61,7,7,6,4,6,3,3,0,1,2,0,0,0,1,0,0,0,0,0,0,1,3,82,1,0,2,1,0,0,nan,inf,0.8379888268156425,99.16201117318437
102L,10,2L,0,0,0,0,441,441,440,1,25,96,67,32,72,8,13,11,2,9,3,6,2,7,3,0,0,0,0,0,0,1,0,0,0,1,0,78,0,1,2,1,0,0,nan,inf,0.22675736961451248,99.77324263038548
102M,10,2M,0,0,0,0,271,271,270,1,15,36,39,25,38,10,8,12,0,7,2,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,68,0,1,0,0,1,1,nan,inf,0.36900369003690037,99.63099630996311
102N,10,2N,0,0,0,0,282,282,282,0,22,48,30,34,39,8,4,10,2,6,1,6,2,4,1,0,0,0,0,2,0,0,0,0,0,0,0,59,0,0,1,1,2,0,nan,inf,0.0,100.0
102P,10,2P,0,0,0,0,204,204,203,1,14,44,32,20,26,4,9,1,0,6,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,2,0,2,0,nan,inf,0.49019607843137253,99.50980392156863
102Q,10,2Q,0,0,0,0,287,287,285,2,14,52,52,27,40,7,3,2,0,6,1,1,0,2,6,0,0,1,0,0,1,0,0,0,0,1,0,66,0,1,2,0,0,0,nan,inf,0.6968641114982579,99.30313588850174
102R,10,2R,0,0,0,0,428,428,421,7,14,61,54,54,65,6,17,13,1,11,2,3,3,2,5,1,0,0,0,0,3,1,3,0,0,0,2,96,0,1,0,1,2,0,nan,inf,1.6355140186915886,98.36448598130842
102S,10,2S,0,0,0,0,456,456,454,2,20,87,65,44,62,12,11,8,0,15,0,5,1,2,2,0,1,1,1,1,0,0,1,0,0,1,1,107,0,0,2,1,3,0,nan,inf,0.43859649122807015,99.56140350877193
102T,10,2T,0,0,0,0,491,491,490,1,17,93,89,49,72,2,15,15,2,7,3,8,3,1,1,0,1,2,2,0,1,0,1,0,0,4,0,99,0,1,1,1,0,0,nan,inf,0.20366598778004072,99.79633401221996
10301,10,301,1196,1045,151,0,334,1,324,10,4,36,16,24,149,11,4,10,1,7,0,2,0,0,4,1,0,0,1,1,0,0,0,0,0,0,2,43,0,1,2,0,5,0,nan,27.926421404682273,2.9940119760479043,97.0059880239521
10302,10,302,976,897,79,0,271,1,267,4,9,12,19,18,135,4,5,8,0,9,1,2,1,3,8,0,0,1,0,0,0,2,0,0,0,0,1,27,0,0,1,0,1,0,nan,27.76639344262295,1.4760147601476015,98.5239852398524
10303,10,303,986,844,142,0,296,2,295,1,6,23,25,20,117,7,4,9,2,7,1,7,0,4,3,0,0,2,0,1,2,0,0,1,1,1,2,45,0,0,1,1,2,1,nan,30.02028397565923,0.33783783783783783,99.66216216216216
10304,10,304,1043,911,132,0,275,2,270,5,2,32,20,16,127,7,4,11,1,5,1,8,0,4,3,0,0,0,0,0,0,0,0,0,1,1,2,24,0,1,0,0,0,0,nan,26.36625119846596,1.8181818181818181,98.18181818181819
10305,10,305,1043,912,131,0,227,0,227,0,3,10,13,12,122,9,4,10,0,3,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,29,1,0,0,0,5,0,nan,21.764141898370088,0.0,100.0
10306,10,306,1368,1157,211,0,344,1,336,8,13,31,32,27,129,15,4,13,4,7,3,5,2,1,5,0,1,2,1,0,0,0,0,0,0,0,0,37,0,0,1,1,2,0,nan,25.146198830409354,2.3255813953488373,97.67441860465115
10307,10,307,1152,994,158,0,271,1,267,4,6,13,18,27,132,6,7,10,3,6,0,3,1,2,3,0,0,1,0,0,0,0,0,1,0,2,1,19,0,0,1,0,4,1,nan,23.524305555555554,1.4760147601476015,98.5239852398524
10308,10,308,963,827,136,0,316,0,313,3,12,31,27,13,140,8,2,9,1,3,3,7,0,0,0,0,0,0,0,0,4,3,2,1,0,1,2,35,0,0,2,1,6,0,nan,32.8141225337487,0.949367088607595,99.0506329113924
10309,10,309,1400,1191,209,0,445,2,443,2,19,34,25,18,195,10,8,12,4,7,1,4,1,5,10,0,3,4,0,0,1,0,0,0,0,1,1,72,0,0,2,0,4,2,nan,31.785714285714285,0.44943820224719105,99.5505617977528
10310,10,310,1406,1137,269,0,435,1,434,1,14,50,31,25,177,14,6,13,0,10,6,3,1,2,3,0,0,1,3,1,1,0,0,0,0,0,2,64,0,1,0,1,5,0,nan,30.938833570412516,0.22988505747126436,99.77011494252874
10311,10,311,1467,1228,239,0,491,6,484,7,16,56,32,31,196,16,10,12,2,16,0,9,1,1,6,0,2,1,1,1,3,0,0,0,0,0,2,62,1,0,1,1,4,1,nan,33.46966598500341,1.4256619144602851,98.57433808553971
10312,10,312,1072,888,184,0,339,1,334,5,21,44,25,27,108,17,8,9,2,10,0,4,0,2,8,0,1,1,0,0,2,2,0,0,0,1,2,35,0,0,2,0,2,1,nan,31.62313432835821,1.4749262536873156,98.52507374631269
10313,10,313,1059,876,183,0,321,0,317,4,23,37,25,18,117,8,12,13,1,8,2,4,1,0,7,0,1,1,1,0,0,0,0,0,0,1,1,30,0,0,1,2,1,2,nan,30.31161473087819,1.2461059190031152,98.75389408099689
10314,10,314,1050,911,139,0,249,0,248,1,5,17,19,21,113,7,3,8,2,12,4,2,1,4,1,0,0,0,2,0,0,0,0,1,0,0,0,24,0,0,1,0,1,0,nan,23.714285714285715,0.4016064257028112,99.59839357429718
10315,10,315,1101,932,169,0,369,0,363,6,15,42,21,12,155,15,3,13,2,7,1,2,2,2,5,1,0,0,2,1,1,2,0,1,0,0,1,49,0,1,3,0,4,0,nan,33.5149863760218,1.6260162601626018,98.3739837398374
10316,10,316,1189,1033,156,0,348,2,342,6,15,32,22,26,128,6,2,18,4,16,3,4,5,3,7,0,0,2,0,0,2,0,0,0,0,0,1,43,1,0,0,1,1,0,nan,29.268292682926827,1.7241379310344827,98.27586206896551
10317,10,317,1210,1001,209,0,386,4,376,10,9,39,32,27,167,4,4,11,0,4,2,5,0,1,3,1,0,1,2,0,1,2,0,0,0,0,3,54,0,0,0,0,4,0,nan,31.900826446280995,2.5906735751295336,97.40932642487047
10318,10,318,1369,1162,207,0,436,2,429,7,15,49,36,41,181,5,0,16,2,5,3,6,1,0,3,0,0,1,1,0,2,0,0,0,0,1,1,51,3,0,2,1,3,0,nan,31.848064280496715,1.6055045871559634,98.39449541284404
10319,10,319,1259,1076,183,0,396,2,389,7,11,35,32,20,141,8,4,17,3,14,7,5,1,2,6,0,0,2,2,0,1,1,0,0,2,0,0,67,1,0,1,1,5,0,nan,31.453534551231137,1.7676767676767675,98.23232323232324
10320,10,320,1199,1002,197,0,376,6,367,9,17,38,34,26,135,13,8,8,1,10,2,2,0,2,4,1,0,1,1,0,0,0,1,0,0,0,3,55,0,0,1,3,0,1,nan,31.359466221851545,2.393617021276596,97.6063829787234
10321,10,321,1107,940,167,0,310,0,308,2,10,32,31,26,99,10,8,9,4,7,1,5,0,3,6,0,0,0,0,1,1,0,1,0,0,0,2,45,1,0,0,0,5,1,nan,28.00361336946703,0.6451612903225806,99.35483870967742
10322,10,322,1076,893,183,0,363,2,363,0,13,41,34,25,135,10,7,11,0,11,1,3,1,1,7,0,1,0,1,0,1,0,0,0,1,0,4,50,0,0,0,1,4,0,nan,33.7360594795539,0.0,100.0
10323,10,323,1387,1053,334,0,373,0,365,8,20,62,29,19,115,6,4,17,1,8,2,2,0,1,2,0,0,2,0,0,3,0,0,0,0,1,0,68,0,0,0,0,1,2,nan,26.892573900504686,2.1447721179624666,97.85522788203752
10324,10,324,1346,1020,326,0,387,0,382,5,8,48,29,20,161,6,8,7,0,5,0,2,1,4,9,0,2,1,3,0,1,0,0,0,0,2,1,61,0,0,1,0,2,0,nan,28.751857355126297,1.2919896640826873,98.70801033591732
10325,10,325,1260,983,277,0,331,2,328,3,12,35,24,15,132,8,4,10,1,7,0,4,1,3,1,1,0,2,3,0,1,0,0,0,0,0,2,50,0,0,2,1,7,2,nan,26.269841269841272,0.906344410876133,99.09365558912387
10326,10,326,1369,1074,295,0,432,1,424,8,13,49,38,35,169,11,8,9,0,5,1,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,3,63,1,2,0,0,5,0,nan,31.55588020452885,1.8518518518518516,98.14814814814815
10327,10,327,1090,872,218,0,359,1,359,0,8,31,40,28,107,13,9,11,3,9,4,12,1,3,6,0,0,0,2,0,1,0,0,0,0,1,0,66,0,0,0,0,4,0,nan,32.93577981651376,0.0,100.0
10328,10,328,1201,931,270,0,453,5,451,2,25,80,47,33,107,11,12,13,0,12,3,6,0,6,3,0,0,3,0,0,0,0,0,0,1,2,4,78,1,1,1,0,1,1,nan,37.71856786011657,0.44150110375275936,99.55849889624724
10329,10,329,1170,899,271,0,471,2,467,4,18,74,47,34,129,18,6,11,1,14,1,6,0,2,3,0,0,2,1,0,0,0,0,0,0,3,4,89,0,0,0,0,3,1,nan,40.256410256410255,0.8492569002123143,99.15074309978769
103A,10,3A,0,0,0,0,207,207,207,0,10,28,26,16,50,8,4,11,1,5,4,7,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,28,0,0,1,0,2,0,nan,inf,0.0,100.0
103B,10,3B,0,0,0,0,243,243,241,2,16,35,35,12,62,4,4,4,2,8,2,6,0,2,0,1,0,1,1,0,0,0,0,0,0,0,2,41,0,0,2,0,1,0,nan,inf,0.823045267489712,99.1769547325103
103C,10,3C,0,0,0,0,308,308,307,1,19,38,40,36,67,19,4,10,2,3,6,3,2,4,7,0,2,0,0,0,0,0,0,0,0,0,2,38,1,1,1,0,1,1,nan,inf,0.3246753246753247,99.67532467532467
103D,10,3D,0,0,0,0,273,273,271,2,17,36,22,21,62,8,8,6,1,5,2,4,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,66,0,0,1,1,3,2,nan,inf,0.7326007326007326,99.26739926739927
103E,10,3E,0,0,0,0,435,435,433,2,27,59,44,49,89,15,5,17,5,16,1,8,3,1,0,0,0,1,1,0,6,0,1,0,0,0,6,71,0,1,0,0,6,1,nan,inf,0.45977011494252873,99.54022988505747
