id,district_id,electoral_district_id,eligible_voters,voters,question_1_invalid_votes,question_1_valid_votes,question_1_vote_yes,question_1_vote_no,question_2_invalid_votes,question_2_valid_votes,question_2_vote_yes,question_2_vote_no,voter_turnout,question_1_invalid_votes_percentage,question_1_valid_votes_percentage,question_1_vote_yes_percentage,question_1_vote_no_percentage,question_2_invalid_votes_percentage,question_2_valid_votes_percentage,question_2_vote_yes_percentage,question_2_vote_no_percentage
01130,01,130,1,806,0,229,1,9,220,156,64,13,806.0,0.0,0.2841191066997519,0.0012406947890818859,0.011166253101736972,0.2729528535980149,0.1935483870967742,0.0794044665012407,0.016129032258064516
01131,01,131,1,928,0,229,1,8,221,159,62,22,928.0,0.0,0.24676724137931033,0.0010775862068965517,0.008620689655172414,0.23814655172413793,0.1713362068965517,0.0668103448275862,0.023706896551724137
011A,01,1A,1,0,0,890,890,45,845,510,335,46,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
011B,01,1B,1,0,0,617,617,31,586,380,206,37,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
011C,01,1C,1,0,0,823,823,31,792,510,282,50,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
011D,01,1D,1,0,0,939,939,31,908,613,295,50,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
011E,01,1E,1,0,0,852,852,27,825,530,295,32,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
011F,01,1F,1,0,0,520,520,26,494,321,173,26,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
01200,01,200,2,706,0,304,0,30,274,130,144,25,353.0,0.0,0.43059490084985835,0.0,0.042492917847025496,0.3881019830028329,0.18413597733711048,0.20396600566572237,0.03541076487252125
01201,01,201,2,938,0,399,0,23,376,214,162,22,469.0,0.0,0.4253731343283582,0.0,0.024520255863539446,0.40085287846481876,0.2281449893390192,0.17270788912579957,0.023454157782515993
01202,01,202,2,841,0,368,9,19,349,203,146,35,420.5,0.0,0.43757431629013077,0.01070154577883472,0.022592152199762187,0.4149821640903686,0.2413793103448276,0.17360285374554102,0.041617122473246136
01203,01,203,2,916,0,385,0,11,374,204,170,11,458.0,0.0,0.4203056768558952,0.0,0.012008733624454149,0.40829694323144106,0.22270742358078602,0.185589519650655,0.012008733624454149
01204,01,204,2,1051,0,421,0,40,381,227,154,38,525.5,0.0,0.4005708848715509,0.0,0.038058991436726926,0.362511893434824,0.2159847764034253,0.14652711703139867,0.03615604186489058
01205,01,205,2,928,0,361,5,29,332,221,111,25,464.0,0.0,0.3890086206896552,0.005387931034482759,0.03125,0.3577586206896552,0.23814655172413793,0.11961206896551724,0.02693965517241379
01206,01,206,2,740,0,260,1,23,237,146,91,31,370.0,0.0,0.35135135135135137,0.0013513513513513514,0.031081081081081083,0.3202702702702703,0.1972972972972973,0.12297297297297298,0.041891891891891894
01207,01,207,2,929,0,403,2,36,367,218,149,34,464.5,0.0,0.43379978471474706,0.002152852529601722,0.038751345532831,0.395048439181916,0.23466092572658773,0.1603875134553283,0.03659849300322928
01208,01,208,2,772,0,305,1,18,287,180,107,28,386.0,0.0,0.3950777202072539,0.0012953367875647669,0.023316062176165803,0.37176165803108807,0.23316062176165803,0.13860103626943004,0.03626943005181347
01209,01,209,2,734,0,354,5,22,332,210,122,17,367.0,0.0,0.4822888283378747,0.006811989100817439,0.02997275204359673,0.45231607629427795,0.28610354223433243,0.16621253405994552,0.02316076294277929
01210,01,210,2,786,0,295,0,9,286,207,79,13,393.0,0.0,0.3753180661577608,0.0,0.011450381679389313,0.3638676844783715,0.2633587786259542,0.1005089058524173,0.01653944020356234
01211,01,211,2,511,0,185,1,4,181,118,63,11,255.5,0.0,0.36203522504892366,0.0019569471624266144,0.007827788649706457,0.3542074363992172,0.2309197651663405,0.1232876712328767,0.021526418786692758
01212,01,212,2,535,0,182,0,12,170,105,65,12,267.5,0.0,0.3401869158878505,0.0,0.022429906542056073,0.3177570093457944,0.19626168224299065,0.12149532710280374,0.022429906542056073
01213,01,213,2,873,0,378,0,51,327,199,128,42,436.5,0.0,0.4329896907216495,0.0,0.058419243986254296,0.3745704467353952,0.2279495990836197,0.1466208476517755,0.048109965635738834
01214,01,214,2,824,0,356,0,35,321,188,133,41,412.0,0.0,0.4320388349514563,0.0,0.04247572815533981,0.3895631067961165,0.22815533980582525,0.16140776699029127,0.04975728155339806
01215,01,215,2,952,0,323,0,28,295,189,106,44,476.0,0.0,0.3392857142857143,0.0,0.029411764705882353,0.30987394957983194,0.19852941176470587,0.11134453781512606,0.046218487394957986
01216,01,216,2,969,0,344,2,31,313,217,96,43,484.5,0.0,0.35500515995872034,0.0020639834881320948,0.03199174406604747,0.32301341589267285,0.22394220846233232,0.09907120743034056,0.04437564499484004
01217,01,217,2,677,0,234,0,30,204,132,72,26,338.5,0.0,0.345642540620384,0.0,0.04431314623338257,0.30132939438700146,0.19497784342688332,0.10635155096011817,0.03840472673559823
01218,01,218,2,1102,0,518,4,15,503,315,188,26,551.0,0.0,0.47005444646098005,0.003629764065335753,0.013611615245009074,0.45644283121597096,0.28584392014519056,0.1705989110707804,0.023593466424682397
01219,01,219,2,708,0,283,0,25,258,185,73,22,354.0,0.0,0.3997175141242938,0.0,0.03531073446327684,0.3644067796610169,0.2612994350282486,0.10310734463276836,0.031073446327683617
01220,01,220,2,1075,0,473,5,39,434,249,185,50,537.5,0.0,0.44,0.004651162790697674,0.03627906976744186,0.4037209302325581,0.23162790697674418,0.17209302325581396,0.046511627906976744
01221,01,221,2,769,0,323,0,3,320,209,111,3,384.5,0.0,0.42002600780234073,0.0,0.0039011703511053317,0.41612483745123535,0.2717815344603381,0.14434330299089726,0.0039011703511053317
01222,01,222,2,994,0,358,0,30,328,224,104,44,497.0,0.0,0.36016096579476864,0.0,0.030181086519114688,0.3299798792756539,0.22535211267605634,0.10462776659959759,0.04426559356136821
01223,01,223,2,531,0,262,3,11,251,174,77,13,265.5,0.0,0.4934086629001883,0.005649717514124294,0.02071563088512241,0.4726930320150659,0.327683615819209,0.14500941619585686,0.02448210922787194
01224,01,224,2,993,0,435,2,28,407,271,136,30,496.5,0.0,0.4380664652567976,0.002014098690835851,0.028197381671701913,0.40986908358509566,0.2729103726082578,0.13695871097683787,0.030211480362537766
01225,01,225,2,759,0,261,0,24,237,155,82,32,379.5,0.0,0.3438735177865613,0.0,0.03162055335968379,0.31225296442687744,0.20421607378129117,0.1080368906455863,0.04216073781291173
01226,01,226,2,330,0,104,1,6,98,61,37,12,165.0,0.0,0.3151515151515151,0.0030303030303030303,0.01818181818181818,0.296969696969697,0.18484848484848485,0.11212121212121212,0.03636363636363636
01227,01,227,2,1206,0,556,2,33,523,300,223,37,603.0,0.0,0.46102819237147596,0.001658374792703151,0.02736318407960199,0.433665008291874,0.24875621890547264,0.18490878938640132,0.03067993366500829
01228,01,228,2,711,0,379,10,21,358,224,134,25,355.5,0.0,0.5330520393811533,0.014064697609001406,0.029535864978902954,0.5035161744022504,0.3150492264416315,0.18846694796061886,0.035161744022503515
01229,01,229,2,734,0,357,7,20,337,226,111,23,367.0,0.0,0.48637602179836514,0.009536784741144414,0.027247956403269755,0.4591280653950954,0.3079019073569482,0.15122615803814715,0.031335149863760216
01230,01,230,2,518,0,273,2,10,263,182,81,15,259.0,0.0,0.527027027027027,0.003861003861003861,0.019305019305019305,0.5077220077220077,0.35135135135135137,0.15637065637065636,0.02895752895752896
01231,01,231,2,574,0,256,4,16,240,162,78,20,287.0,0.0,0.445993031358885,0.006968641114982578,0.027874564459930314,0.4181184668989547,0.28222996515679444,0.13588850174216027,0.03484320557491289
012A,01,2A,2,0,0,943,943,56,887,547,340,64,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
012B,01,2B,2,0,0,1225,1225,86,1139,593,546,81,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
012C,01,2C,2,0,0,1085,1085,66,1019,576,443,86,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
012D,01,2D,2,0,0,951,951,61,890,528,362,57,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
012E,01,2E,2,0,0,868,868,47,821,458,363,55,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
01300,01,300,3,938,0,404,1,24,380,192,188,24,312.6666666666667,0.0,0.43070362473347545,0.0010660980810234541,0.0255863539445629,0.4051172707889126,0.2046908315565032,0.20042643923240938,0.0255863539445629
01301,01,301,3,774,0,322,0,16,306,213,93,15,258.0,0.0,0.4160206718346253,0.0,0.020671834625323,0.3953488372093023,0.2751937984496124,0.12015503875968993,0.01937984496124031
01302,01,302,3,940,0,368,0,25,343,207,136,53,313.3333333333333,0.0,0.39148936170212767,0.0,0.026595744680851064,0.3648936170212766,0.22021276595744682,0.14468085106382977,0.05638297872340425
01303,01,303,3,705,0,313,0,18,295,189,106,26,235.0,0.0,0.44397163120567373,0.0,0.02553191489361702,0.41843971631205673,0.2680851063829787,0.150354609929078,0.03687943262411347
01304,01,304,3,605,0,268,0,21,247,158,89,22,201.66666666666666,0.0,0.44297520661157025,0.0,0.03471074380165289,0.40826446280991735,0.2611570247933884,0.14710743801652892,0.03636363636363636
01305,01,305,3,854,0,466,0,23,443,297,146,30,284.6666666666667,0.0,0.5456674473067916,0.0,0.026932084309133488,0.5187353629976581,0.3477751756440281,0.17096018735362997,0.0351288056206089
01306,01,306,3,765,0,371,0,20,351,241,110,35,255.0,0.0,0.4849673202614379,0.0,0.026143790849673203,0.4588235294117647,0.3150326797385621,0.1437908496732026,0.0457516339869281
01307,01,307,3,900,0,386,4,9,377,284,93,30,300.0,0.0,0.4288888888888889,0.0044444444444444444,0.01,0.41888888888888887,0.31555555555555553,0.10333333333333333,0.03333333333333333
01308,01,308,3,1168,0,391,0,10,381,287,94,21,389.3333333333333,0.0,0.3347602739726027,0.0,0.008561643835616438,0.3261986301369863,0.2457191780821918,0.08047945205479452,0.01797945205479452
01309,01,309,3,782,0,364,0,7,357,260,97,27,260.6666666666667,0.0,0.46547314578005117,0.0,0.008951406649616368,0.45652173913043476,0.33248081841432225,0.12404092071611253,0.034526854219948847
01310,01,310,3,806,0,260,2,12,248,194,54,19,268.6666666666667,0.0,0.3225806451612903,0.0024813895781637717,0.01488833746898263,0.3076923076923077,0.24069478908188585,0.06699751861042183,0.02357320099255583
01311,01,311,3,792,0,385,0,20,365,257,108,42,264.0,0.0,0.4861111111111111,0.0,0.025252525252525252,0.46085858585858586,0.3244949494949495,0.13636363636363635,0.05303030303030303
01312,01,312,3,1067,0,594,8,23,571,404,167,35,355.6666666666667,0.0,0.5567010309278351,0.007497656982193065,0.02155576382380506,0.53514526710403,0.3786316776007498,0.15651358950328023,0.03280224929709466
01313,01,313,3,1074,0,626,1,21,605,419,186,38,358.0,0.0,0.5828677839851024,0.000931098696461825,0.019553072625698324,0.5633147113594041,0.39013035381750466,0.17318435754189945,0.035381750465549346
01314,01,314,3,936,0,526,0,29,497,318,179,41,312.0,0.0,0.561965811965812,0.0,0.030982905982905984,0.530982905982906,0.33974358974358976,0.19123931623931623,0.0438034188034188
01315,01,315,3,888,0,463,0,24,439,280,159,39,296.0,0.0,0.5213963963963963,0.0,0.02702702702702703,0.49436936936936937,0.3153153153153153,0.17905405405405406,0.04391891891891892
01316,01,316,3,967,0,551,0,31,520,360,160,36,322.3333333333333,0.0,0.5698035160289555,0.0,0.03205791106514995,0.5377456049638056,0.37228541882109617,0.1654601861427094,0.03722854188210962
01317,01,317,3,795,0,418,0,25,393,230,163,37,265.0,0.0,0.5257861635220126,0.0,0.031446540880503145,0.49433962264150944,0.2893081761006289,0.2050314465408805,0.04654088050314465
01318,01,318,3,895,0,455,0,32,423,258,165,28,298.3333333333333,0.0,0.5083798882681564,0.0,0.035754189944134075,0.47262569832402235,0.288268156424581,0.18435754189944134,0.03128491620111732
01319,01,319,3,666,0,282,0,21,261,181,80,35,222.0,0.0,0.42342342342342343,0.0,0.03153153153153153,0.3918918918918919,0.27177177177177175,0.12012012012012012,0.052552552552552555
01320,01,320,3,482,0,307,0,26,281,154,127,23,160.66666666666666,0.0,0.6369294605809128,0.0,0.05394190871369295,0.58298755186722,0.31950207468879666,0.26348547717842324,0.04771784232365145
01321,01,321,3,851,0,325,0,28,297,179,118,25,283.6666666666667,0.0,0.381903642773208,0.0,0.03290246768507638,0.3490011750881316,0.21034077555816685,0.13866039952996476,0.02937720329024677
01322,01,322,3,984,0,341,0,25,316,191,125,31,328.0,0.0,0.3465447154471545,0.0,0.02540650406504065,0.32113821138211385,0.19410569105691056,0.12703252032520326,0.031504065040650404
01323,01,323,3,895,0,287,1,21,266,186,80,11,298.3333333333333,0.0,0.3206703910614525,0.0011173184357541898,0.02346368715083799,0.29720670391061454,0.20782122905027933,0.0893854748603352,0.012290502793296089
01324,01,324,3,940,0,435,2,27,408,288,120,29,313.3333333333333,0.0,0.4627659574468085,0.002127659574468085,0.02872340425531915,0.4340425531914894,0.30638297872340425,0.1276595744680851,0.030851063829787233
01325,01,325,3,1197,0,524,5,12,512,362,150,42,399.0,0.0,0.4377610693400167,0.004177109440267335,0.010025062656641603,0.4277360066833751,0.30242272347535504,0.12531328320802004,0.03508771929824561
01326,01,326,3,1262,0,435,0,16,419,257,162,28,420.6666666666667,0.0,0.34469096671949284,0.0,0.012678288431061807,0.33201267828843106,0.20364500792393028,0.12836767036450078,0.022187004754358162
01327,01,327,3,786,0,282,0,13,269,189,80,19,262.0,0.0,0.35877862595419846,0.0,0.01653944020356234,0.3422391857506361,0.24045801526717558,0.10178117048346055,0.024173027989821884
01328,01,328,3,1143,0,356,0,7,349,277,72,20,381.0,0.0,0.3114610673665792,0.0,0.006124234470691163,0.30533683289588803,0.24234470691163604,0.06299212598425197,0.017497812773403325
01329,01,329,3,862,0,329,2,26,303,221,82,47,287.3333333333333,0.0,0.38167053364269143,0.002320185614849188,0.030162412993039442,0.351508120649652,0.25638051044083526,0.0951276102088167,0.054524361948955914
01330,01,330,3,1091,0,363,1,31,332,221,111,28,363.6666666666667,0.0,0.3327222731439047,0.0009165902841429881,0.02841429880843263,0.304307974335472,0.20256645279560037,0.10174152153987168,0.025664527956003668
013A,01,3A,3,0,0,706,706,38,668,412,256,42,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
013B,01,3B,3,0,0,906,906,37,869,569,300,62,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
013C,01,3C,3,0,0,827,827,66,761,431,330,43,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
013D,01,3D,3,0,0,982,982,64,918,596,322,62,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
013E,01,3E,3,0,0,558,558,20,538,368,170,25,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
013F,01,3F,3,0,0,774,774,43,731,473,258,54,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
01400,01,400,4,1185,0,365,0,10,355,273,82,20,296.25,0.0,0.3080168776371308,0.0,0.008438818565400843,0.29957805907172996,0.23037974683544304,0.06919831223628692,0.016877637130801686
01401,01,401,4,848,0,337,3,6,331,256,75,28,212.0,0.0,0.39740566037735847,0.003537735849056604,0.007075471698113208,0.3903301886792453,0.3018867924528302,0.08844339622641509,0.0330188679245283
01402,01,402,4,1216,0,406,2,18,388,301,87,32,304.0,0.0,0.3338815789473684,0.001644736842105263,0.014802631578947368,0.3190789473684211,0.24753289473684212,0.07154605263157894,0.02631578947368421
01403,01,403,4,853,0,369,0,17,352,268,84,21,213.25,0.0,0.43259085580304807,0.0,0.01992966002344666,0.4126611957796014,0.3141852286049238,0.0984759671746776,0.0246189917936694
01404,01,404,4,638,0,204,2,12,192,156,36,14,159.5,0.0,0.31974921630094044,0.003134796238244514,0.018808777429467086,0.30094043887147337,0.2445141065830721,0.05642633228840126,0.0219435736677116
01405,01,405,4,709,0,263,0,4,259,189,70,4,177.25,0.0,0.3709449929478138,0.0,0.005641748942172073,0.36530324400564174,0.26657263751763044,0.09873060648801128,0.005641748942172073
01406,01,406,4,795,0,331,1,16,315,218,97,16,198.75,0.0,0.41635220125786165,0.0012578616352201257,0.02012578616352201,0.39622641509433965,0.2742138364779874,0.1220125786163522,0.02012578616352201
01407,01,407,4,1067,0,437,1,29,408,294,114,36,266.75,0.0,0.4095595126522962,0.0009372071227741331,0.02717900656044986,0.3823805060918463,0.2755388940955951,0.10684161199625117,0.033739456419868794
01408,01,408,4,878,0,424,4,17,407,300,107,33,219.5,0.0,0.48291571753986334,0.004555808656036446,0.0193621867881549,0.4635535307517084,0.3416856492027335,0.12186788154897495,0.03758542141230068
01409,01,409,4,840,0,387,3,2,385,308,77,2,210.0,0.0,0.4607142857142857,0.0035714285714285713,0.002380952380952381,0.4583333333333333,0.36666666666666664,0.09166666666666666,0.002380952380952381
01410,01,410,4,1039,0,466,0,18,448,331,117,30,259.75,0.0,0.44850818094321465,0.0,0.017324350336862367,0.43118383060635224,0.31857555341674687,0.1126082771896054,0.028873917228103944
01411,01,411,4,923,0,377,0,9,368,267,101,29,230.75,0.0,0.4084507042253521,0.0,0.009750812567713976,0.39869989165763814,0.28927410617551463,0.1094257854821235,0.0314192849404117
01412,01,412,4,776,0,371,0,15,356,249,107,30,194.0,0.0,0.47809278350515466,0.0,0.019329896907216496,0.4587628865979381,0.32087628865979384,0.13788659793814434,0.03865979381443299
01413,01,413,4,744,0,289,2,16,273,204,69,28,186.0,0.0,0.38844086021505375,0.002688172043010753,0.021505376344086023,0.36693548387096775,0.27419354838709675,0.09274193548387097,0.03763440860215054
01414,01,414,4,987,0,379,0,12,367,267,100,23,246.75,0.0,0.3839918946301925,0.0,0.0121580547112462,0.3718338399189463,0.270516717325228,0.10131712259371833,0.02330293819655522
01415,01,415,4,1012,0,316,1,15,301,222,79,27,253.0,0.0,0.31225296442687744,0.0009881422924901185,0.014822134387351778,0.2974308300395257,0.21936758893280633,0.07806324110671936,0.0266798418972332
01416,01,416,4,1189,0,456,3,9,447,350,97,18,297.25,0.0,0.383515559293524,0.002523128679562658,0.007569386038687973,0.375946173254836,0.2943650126156434,0.0815811606391926,0.015138772077375946
01417,01,417,4,724,0,262,1,17,245,175,70,19,181.0,0.0,0.36187845303867405,0.0013812154696132596,0.023480662983425413,0.3383977900552486,0.24171270718232044,0.09668508287292818,0.026243093922651933
01418,01,418,4,815,0,370,6,10,360,272,88,22,203.75,0.0,0.4539877300613497,0.007361963190184049,0.012269938650306749,0.44171779141104295,0.3337423312883436,0.10797546012269939,0.026993865030674847
01419,01,419,4,1174,0,501,0,12,489,138,351,28,293.5,0.0,0.42674616695059625,0.0,0.010221465076660987,0.41652470187393525,0.11754684838160136,0.2989778534923339,0.02385008517887564
01420,01,420,4,921,0,380,2,15,365,279,86,28,230.25,0.0,0.41259500542888167,0.002171552660152009,0.016286644951140065,0.3963083604777416,0.30293159609120524,0.09337676438653637,0.03040173724212812
01421,01,421,4,1171,0,569,2,12,557,393,164,34,292.75,0.0,0.48590947907771137,0.0017079419299743809,0.010247651579846286,0.47566182749786506,0.33561058923996584,0.14005123825789922,0.029035012809564473
01422,01,422,4,721,0,359,4,18,341,144,197,20,180.25,0.0,0.49791955617198336,0.005547850208044383,0.024965325936199722,0.47295423023578365,0.19972260748959778,0.27323162274618584,0.027739251040221916
01423,01,423,4,741,0,325,1,10,315,246,69,15,185.25,0.0,0.43859649122807015,0.001349527665317139,0.01349527665317139,0.4251012145748988,0.3319838056680162,0.0931174089068826,0.020242914979757085
01424,01,424,4,1027,0,387,5,9,378,277,101,17,256.75,0.0,0.37682570593963,0.004868549172346641,0.008763388510223954,0.36806231742940604,0.2697176241480039,0.09834469328140215,0.016553067185978577
01425,01,425,4,801,0,296,0,15,281,214,67,22,200.25,0.0,0.36953807740324596,0.0,0.018726591760299626,0.35081148564294634,0.2671660424469413,0.08364544319600499,0.02746566791510612
01426,01,426,4,718,0,258,1,8,250,191,59,18,179.5,0.0,0.3593314763231198,0.001392757660167131,0.011142061281337047,0.34818941504178275,0.266016713091922,0.08217270194986072,0.025069637883008356
01427,01,427,4,743,0,287,0,4,283,210,73,13,185.75,0.0,0.38627187079407804,0.0,0.005383580080753701,0.38088829071332436,0.28263795423956933,0.09825033647375504,0.017496635262449527
01428,01,428,4,864,0,407,0,17,390,322,68,26,216.0,0.0,0.4710648148148148,0.0,0.019675925925925927,0.4513888888888889,0.3726851851851852,0.0787037037037037,0.03009259259259259
01429,01,429,4,1050,0,445,0,16,429,333,96,24,262.5,0.0,0.4238095238095238,0.0,0.015238095238095238,0.4085714285714286,0.3171428571428571,0.09142857142857143,0.022857142857142857
01430,01,430,4,1082,0,459,2,19,440,338,102,25,270.5,0.0,0.4242144177449168,0.0018484288354898336,0.01756007393715342,0.4066543438077634,0.3123844731977819,0.09426987060998152,0.02310536044362292
01431,01,431,4,1043,0,385,2,13,372,298,74,24,260.75,0.0,0.3691275167785235,0.0019175455417066154,0.012464046021093002,0.3566634707574305,0.2857142857142857,0.07094918504314478,0.023010546500479387
01432,01,432,4,989,0,352,2,13,339,272,67,27,247.25,0.0,0.35591506572295245,0.0020222446916076846,0.01314459049544995,0.34277047522750254,0.2750252780586451,0.06774519716885744,0.027300303336703743
01433,01,433,4,932,0,379,0,14,365,260,105,29,233.0,0.0,0.40665236051502146,0.0,0.015021459227467811,0.3916309012875536,0.27896995708154504,0.11266094420600858,0.03111587982832618
014A,01,4A,4,0,0,643,643,35,608,450,158,39,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
014B,01,4B,4,0,0,538,538,14,524,376,148,27,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
014C,01,4C,4,0,0,700,700,50,650,452,198,69,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
014D,01,4D,4,0,0,445,445,18,427,294,133,25,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
014E,01,4E,4,0,0,766,766,42,724,537,187,74,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
014F,01,4F,4,0,0,670,670,17,653,486,167,36,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
01500,01,500,5,924,0,261,0,15,246,171,75,21,184.8,0.0,0.2824675324675325,0.0,0.016233766233766232,0.2662337662337662,0.18506493506493507,0.08116883116883117,0.022727272727272728
01501,01,501,5,759,0,243,0,24,219,152,67,29,151.8,0.0,0.3201581027667984,0.0,0.03162055335968379,0.2885375494071146,0.2002635046113307,0.08827404479578392,0.03820816864295125
01502,01,502,5,507,0,137,0,10,127,83,44,15,101.4,0.0,0.2702169625246548,0.0,0.01972386587771203,0.2504930966469428,0.16370808678500987,0.08678500986193294,0.029585798816568046
01503,01,503,5,614,0,150,0,5,145,108,37,14,122.8,0.0,0.24429967426710097,0.0,0.008143322475570033,0.23615635179153094,0.1758957654723127,0.06026058631921824,0.02280130293159609
01504,01,504,5,884,0,264,0,14,250,185,65,36,176.8,0.0,0.2986425339366516,0.0,0.01583710407239819,0.2828054298642534,0.20927601809954752,0.07352941176470588,0.04072398190045249
01505,01,505,5,1008,0,379,0,46,333,175,158,50,201.6,0.0,0.3759920634920635,0.0,0.04563492063492063,0.33035714285714285,0.1736111111111111,0.15674603174603174,0.0496031746031746
01506,01,506,5,871,0,302,0,31,271,163,108,37,174.2,0.0,0.3467278989667049,0.0,0.03559127439724455,0.3111366245694604,0.18714121699196326,0.12399540757749714,0.04247990815154994
01507,01,507,5,469,0,189,0,26,163,97,66,33,93.8,0.0,0.40298507462686567,0.0,0.05543710021321962,0.34754797441364604,0.2068230277185501,0.14072494669509594,0.07036247334754797
01508,01,508,5,977,0,435,0,30,405,224,181,36,195.4,0.0,0.4452405322415558,0.0,0.030706243602865915,0.41453428863868985,0.2292732855680655,0.18526100307062435,0.0368474923234391
01509,01,509,5,946,0,216,0,19,197,141,56,23,189.2,0.0,0.22832980972515857,0.0,0.0200845665961945,0.20824524312896406,0.14904862579281183,0.05919661733615222,0.024312896405919663
01510,01,510,5,960,0,257,0,23,234,158,76,33,192.0,0.0,0.2677083333333333,0.0,0.023958333333333335,0.24375,0.16458333333333333,0.07916666666666666,0.034375
01511,01,511,5,1034,0,233,0,15,218,154,64,26,206.8,0.0,0.2253384912959381,0.0,0.014506769825918761,0.21083172147001933,0.14893617021276595,0.061895551257253385,0.025145067698259187
01512,01,512,5,1181,0,465,0,23,442,329,113,35,236.2,0.0,0.3937341236240474,0.0,0.01947502116850127,0.37425910245554617,0.2785774767146486,0.09568162574089754,0.029635901778154106
01513,01,513,5,1255,0,351,0,23,328,247,81,33,251.0,0.0,0.2796812749003984,0.0,0.018326693227091632,0.2613545816733068,0.19681274900398407,0.06454183266932272,0.026294820717131476
01514,01,514,5,898,0,245,0,20,225,168,57,17,179.6,0.0,0.2728285077951002,0.0,0.022271714922048998,0.2505567928730512,0.1870824053452116,0.06347438752783964,0.01893095768374165
01515,01,515,5,1072,0,375,0,18,357,263,94,22,214.4,0.0,0.3498134328358209,0.0,0.016791044776119403,0.33302238805970147,0.2453358208955224,0.08768656716417911,0.020522388059701493
01516,01,516,5,874,0,246,0,8,238,164,74,18,174.8,0.0,0.2814645308924485,0.0,0.009153318077803204,0.2723112128146453,0.18764302059496568,0.08466819221967964,0.020594965675057208
01517,01,517,5,747,0,285,0,19,266,186,80,30,149.4,0.0,0.3815261044176707,0.0,0.025435073627844713,0.35609103078982596,0.24899598393574296,0.107095046854083,0.040160642570281124
01518,01,518,5,1282,0,517,5,21,496,384,112,18,256.4,0.0,0.4032761310452418,0.0039001560062402497,0.01638065522620905,0.3868954758190328,0.2995319812792512,0.0873634945397816,0.014040561622464899
01519,01,519,5,745,0,304,1,10,294,224,70,24,149.0,0.0,0.4080536912751678,0.0013422818791946308,0.013422818791946308,0.3946308724832215,0.3006711409395973,0.09395973154362416,0.032214765100671144
01520,01,520,5,571,0,213,0,30,183,91,92,33,114.2,0.0,0.37302977232924694,0.0,0.05253940455341506,0.3204903677758319,0.159369527145359,0.16112084063047286,0.05779334500875657
01521,01,521,5,796,0,334,0,18,316,246,70,27,159.2,0.0,0.41959798994974873,0.0,0.022613065326633167,0.3969849246231156,0.30904522613065327,0.08793969849246232,0.03391959798994975
01522,01,522,5,993,0,251,0,16,235,171,64,24,198.6,0.0,0.2527693856998993,0.0,0.016112789526686808,0.2366565961732125,0.17220543806646527,0.06445115810674723,0.02416918429003021
01523,01,523,5,1196,0,263,0,32,231,157,74,62,239.2,0.0,0.21989966555183946,0.0,0.026755852842809364,0.1931438127090301,0.13127090301003344,0.061872909698996656,0.051839464882943144
01524,01,524,5,1221,0,485,0,16,469,377,92,29,244.2,0.0,0.3972153972153972,0.0,0.013104013104013105,0.3841113841113841,0.30876330876330876,0.07534807534807535,0.02375102375102375
01525,01,525,5,867,0,274,0,6,268,215,53,19,173.4,0.0,0.3160322952710496,0.0,0.006920415224913495,0.3091118800461361,0.24798154555940022,0.06113033448673587,0.02191464821222607
01526,01,526,5,1096,0,350,0,7,343,273,70,23,219.2,0.0,0.3193430656934307,0.0,0.006386861313868613,0.31295620437956206,0.2490875912408759,0.06386861313868614,0.020985401459854013
01527,01,527,5,817,0,281,0,10,271,194,77,18,163.4,0.0,0.34394124847001223,0.0,0.012239902080783354,0.3317013463892289,0.23745410036719705,0.09424724602203183,0.022031823745410038
01528,01,528,5,1229,0,519,0,16,503,394,109,42,245.8,0.0,0.4222945484133442,0.0,0.013018714401952807,0.4092758340113914,0.3205858421480879,0.0886899918633035,0.03417412530512612
01529,01,529,5,1135,0,482,0,13,469,373,96,25,227.0,0.0,0.42466960352422906,0.0,0.01145374449339207,0.413215859030837,0.32863436123348017,0.08458149779735682,0.022026431718061675
01530,01,530,5,734,0,210,0,8,202,150,52,16,146.8,0.0,0.28610354223433243,0.0,0.010899182561307902,0.27520435967302453,0.20435967302452315,0.07084468664850137,0.021798365122615803
