address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_cdu,party_cdu_percentage,party_spd,party_spd_percentage,party_die_linke,party_die_linke_percentage,party_grüne,party_grüne_percentage,party_afd,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
01W607,01,Mitte,607,W,016B,W,6,75,833,306,3,303,33,10.9,73,24.1,71,23.4,53,17.5,14,4.6,7,2.3,52,17.2
01W608,01,Mitte,608,W,016B,W,6,75,970,460,8,452,55,12.2,124,27.4,101,22.3,92,20.4,11,2.4,6,1.3,63,13.9
01W609,01,Mitte,609,W,016B,W,6,75,1072,501,14,487,66,13.6,135,27.7,100,20.5,86,17.7,18,3.7,13,2.7,69,14.2
01W610,01,Mitte,610,W,016C,W,6,75,1124,510,7,503,75,14.9,145,28.8,117,23.3,70,13.9,25,5.0,9,1.8,62,12.3
01W611,01,Mitte,611,W,016C,W,6,75,1334,674,15,659,74,11.2,195,29.6,145,22.0,112,17.0,37,5.6,17,2.6,79,12.0
01W612,01,Mitte,612,W,016C,W,6,75,967,422,7,415,47,11.3,134,32.3,81,19.5,68,16.4,10,2.4,13,3.1,62,14.9
01W613,01,Mitte,613,W,016C,W,6,75,1417,660,13,647,89,13.8,188,29.1,139,21.5,102,15.8,27,4.2,18,2.8,84,13.0
01W614,01,Mitte,614,W,016C,W,6,75,1072,559,14,545,125,22.9,144,26.4,104,19.1,62,11.4,30,5.5,15,2.8,65,11.9
01W615,01,Mitte,615,W,016D,W,6,75,899,417,11,406,71,17.5,130,32.0,75,18.5,67,16.5,14,3.4,4,1.0,45,11.1
01W616,01,Mitte,616,W,016D,W,6,75,1115,493,9,484,65,13.4,131,27.1,105,21.7,84,17.4,12,2.5,13,2.7,74,15.3
01W617,01,Mitte,617,W,016D,W,6,75,1067,501,9,492,91,18.5,136,27.6,89,18.1,72,14.6,21,4.3,12,2.4,71,14.4
01W618,01,Mitte,618,W,016E,W,6,75,1435,721,12,709,98,13.8,246,34.7,143,20.2,138,19.5,8,1.1,12,1.7,64,9.0
01W619,01,Mitte,619,W,016D,W,6,75,1274,631,14,617,112,18.2,189,30.6,93,15.1,120,19.4,24,3.9,14,2.3,65,10.5
01W620,01,Mitte,620,W,016E,W,6,75,923,417,8,409,52,12.7,111,27.1,98,24.0,68,16.6,23,5.6,7,1.7,50,12.2
01W621,01,Mitte,621,W,016C,W,6,75,888,322,8,314,52,16.6,89,28.3,68,21.7,52,16.6,6,1.9,3,1.0,44,14.0
01W622,01,Mitte,622,W,016D,W,6,75,695,262,11,251,52,20.7,79,31.5,48,19.1,28,11.2,15,6.0,8,3.2,21,8.4
01W623,01,Mitte,623,W,016E,W,6,75,791,320,6,314,41,13.1,95,30.3,56,17.8,64,20.4,12,3.8,0,0.0,46,14.6
01W624,01,Mitte,624,W,016E,W,6,75,1256,519,7,512,88,17.2,160,31.3,112,21.9,81,15.8,8,1.6,12,2.3,51,10.0
01W625,01,Mitte,625,W,016E,W,6,75,1035,471,13,458,102,22.3,144,31.4,72,15.7,62,13.5,14,3.1,12,2.6,52,11.4
01W700,01,Mitte,700,W,017E,W,7,75,802,364,14,350,57,16.3,88,25.1,85,24.3,53,15.1,20,5.7,2,0.6,45,12.9
01W701,01,Mitte,701,W,017A,W,7,75,1304,654,13,641,91,14.2,172,26.8,151,23.6,124,19.3,21,3.3,11,1.7,71,11.1
01W702,01,Mitte,702,W,017A,W,7,75,1014,467,13,454,63,13.9,152,33.5,91,20.0,64,14.1,13,2.9,3,0.7,68,15.0
01W703,01,Mitte,703,W,017A,W,7,75,822,422,19,403,109,27.0,124,30.8,75,18.6,47,11.7,12,3.0,12,3.0,24,6.0
01W704,01,Mitte,704,W,017A,W,7,75,847,426,5,421,71,16.9,131,31.1,71,16.9,79,18.8,15,3.6,6,1.4,48,11.4
01W705,01,Mitte,705,W,017A,W,7,75,1004,511,8,503,66,13.1,154,30.6,105,20.9,109,21.7,15,3.0,7,1.4,47,9.3
01W706,01,Mitte,706,W,017B,W,7,75,1233,620,7,613,87,14.2,169,27.6,113,18.4,153,25.0,15,2.4,8,1.3,68,11.1
01W707,01,Mitte,707,W,017B,W,7,75,1253,671,13,658,98,14.9,192,29.2,108,16.4,126,19.1,35,5.3,19,2.9,80,12.2
01W708,01,Mitte,708,W,017B,W,7,75,1149,555,9,546,92,16.8,167,30.6,92,16.8,102,18.7,16,2.9,14,2.6,63,11.5
01W709,01,Mitte,709,W,017B,W,7,75,1100,532,9,523,78,14.9,140,26.8,109,20.8,100,19.1,26,5.0,6,1.1,64,12.2
01W710,01,Mitte,710,W,017B,W,7,75,1287,610,12,598,117,19.6,179,29.9,104,17.4,89,14.9,30,5.0,15,2.5,64,10.7
01W711,01,Mitte,711,W,017C,W,7,75,1041,512,13,499,67,13.4,145,29.1,96,19.2,96,19.2,27,5.4,20,4.0,48,9.6
01W712,01,Mitte,712,W,017E,W,7,75,1191,531,22,509,74,14.5,154,30.3,119,23.4,80,15.7,14,2.8,10,2.0,58,11.4
01W713,01,Mitte,713,W,017C,W,7,75,876,383,8,375,100,26.7,107,28.5,58,15.5,30,8.0,22,5.9,19,5.1,39,10.4
01W714,01,Mitte,714,W,017C,W,7,75,1091,461,9,452,107,23.7,131,29.0,72,15.9,68,15.0,11,2.4,12,2.7,51,11.3
01W715,01,Mitte,715,W,017C,W,7,75,1222,612,19,593,168,28.3,186,31.4,97,16.4,58,9.8,28,4.7,12,2.0,44,7.4
01W716,01,Mitte,716,W,017C,W,7,75,874,449,10,439,102,23.2,127,28.9,78,17.8,71,16.2,11,2.5,7,1.6,43,9.8
01W717,01,Mitte,717,W,017D,W,7,75,1181,594,17,577,140,24.3,181,31.4,113,19.6,67,11.6,21,3.6,14,2.4,41,7.1
01W718,01,Mitte,718,W,017D,W,7,75,822,369,14,355,56,15.8,112,31.5,71,20.0,63,17.7,5,1.4,6,1.7,42,11.8
01W719,01,Mitte,719,W,017D,W,7,75,958,472,14,458,108,23.6,154,33.6,95,20.7,43,9.4,16,3.5,4,0.9,38,8.3
01W720,01,Mitte,720,W,017D,W,7,75,1229,647,16,631,153,24.2,189,30.0,133,21.1,69,10.9,18,2.9,11,1.7,58,9.2
01W721,01,Mitte,721,W,017D,W,7,75,1011,444,11,433,95,21.9,147,33.9,68,15.7,53,12.2,15,3.5,9,2.1,46,10.6
01W722,01,Mitte,722,W,017E,W,7,75,1044,556,7,549,110,20.0,174,31.7,118,21.5,69,12.6,20,3.6,9,1.6,49,8.9
01W723,01,Mitte,723,W,017E,W,7,75,1072,562,10,552,144,26.1,132,23.9,124,22.5,70,12.7,24,4.3,17,3.1,41,7.4
01W724,01,Mitte,724,W,017E,W,7,75,925,464,6,458,118,25.8,131,28.6,102,22.3,47,10.3,13,2.8,13,2.8,34,7.4
01W725,01,Mitte,725,W,017E,W,7,75,1046,519,14,505,157,31.1,171,33.9,63,12.5,43,8.5,24,4.8,12,2.4,35,6.9
02B1A,02,Friedrichshain-Kreuzberg,1A,B,021A,W,1,83,0,637,4,633,99,15.6,173,27.3,92,14.5,192,30.3,16,2.5,23,3.6,38,6.0
02B1B,02,Friedrichshain-Kreuzberg,1B,B,021B,W,1,83,0,763,5,758,90,11.9,201,26.5,107,14.1,267,35.2,12,1.6,19,2.5,62,8.2
02B1C,02,Friedrichshain-Kreuzberg,1C,B,021C,W,1,83,0,790,5,785,99,12.6,221,28.2,116,14.8,262,33.4,16,2.0,21,2.7,50,6.4
02B1D,02,Friedrichshain-Kreuzberg,1D,B,021D,W,1,83,0,726,12,714,93,13.0,191,26.8,96,13.4,240,33.6,17,2.4,25,3.5,52,7.3
02B1E,02,Friedrichshain-Kreuzberg,1E,B,021E,W,1,83,0,691,16,675,91,13.5,161,23.9,93,13.8,255,37.8,19,2.8,18,2.7,38,5.6
02B1F,02,Friedrichshain-Kreuzberg,1F,B,021F,W,1,83,0,740,5,735,92,12.5,196,26.7,112,15.2,238,32.4,14,1.9,29,3.9,54,7.3
02B1G,02,Friedrichshain-Kreuzberg,1G,B,021G,W,1,83,0,655,5,650,66,10.2,160,24.6,107,16.5,241,37.1,9,1.4,14,2.2,53,8.2
02B1H,02,Friedrichshain-Kreuzberg,1H,B,021H,W,1,83,0,660,3,657,68,10.4,164,25.0,99,15.1,250,38.1,9,1.4,15,2.3,52,7.9
02B1J,02,Friedrichshain-Kreuzberg,1J,B,021J,W,1,83,0,583,9,574,64,11.1,135,23.5,88,15.3,224,39.0,11,1.9,12,2.1,40,7.0
02B1K,02,Friedrichshain-Kreuzberg,1K,B,021K,W,1,83,0,370,1,369,41,11.1,96,26.0,53,14.4,132,35.8,5,1.4,9,2.4,33,8.9
02B1L,02,Friedrichshain-Kreuzberg,1L,B,021L,W,1,83,0,394,4,390,59,15.1,107,27.4,50,12.8,124,31.8,9,2.3,12,3.1,29,7.4
02B1M,02,Friedrichshain-Kreuzberg,1M,B,021M,W,1,83,0,415,9,406,57,14.0,108,26.6,53,13.1,129,31.8,10,2.5,18,4.4,31,7.6
02B1N,02,Friedrichshain-Kreuzberg,1N,B,021N,W,1,83,0,359,0,359,59,16.4,94,26.2,56,15.6,105,29.2,10,2.8,16,4.5,19,5.3
02B2A,02,Friedrichshain-Kreuzberg,2A,B,022A,W,2,83,0,455,4,451,53,11.8,104,23.1,80,17.7,158,35.0,7,1.6,10,2.2,39,8.6
02B2B,02,Friedrichshain-Kreuzberg,2B,B,022B,W,2,83,0,489,5,484,50,10.3,110,22.7,95,19.6,160,33.1,9,1.9,8,1.7,52,10.7
02B2C,02,Friedrichshain-Kreuzberg,2C,B,022C,W,2,83,0,443,5,438,39,8.9,95,21.7,91,20.8,155,35.4,7,1.6,7,1.6,44,10.0
02B2D,02,Friedrichshain-Kreuzberg,2D,B,022D,W,2,83,0,521,6,515,41,8.0,105,20.4,106,20.6,201,39.0,7,1.4,9,1.7,46,8.9
02B2E,02,Friedrichshain-Kreuzberg,2E,B,022E,W,2,83,0,463,7,456,55,12.1,100,21.9,77,16.9,166,36.4,8,1.8,10,2.2,40,8.8
02B2F,02,Friedrichshain-Kreuzberg,2F,B,022F,W,2,83,0,457,4,453,34,7.5,94,20.8,95,21.0,178,39.3,4,0.9,7,1.5,41,9.1
02B2G,02,Friedrichshain-Kreuzberg,2G,B,022G,W,2,83,0,501,1,500,43,8.6,107,21.4,100,20.0,192,38.4,3,0.6,7,1.4,48,9.6
02B2H,02,Friedrichshain-Kreuzberg,2H,B,022H,O,2,83,0,722,8,714,119,16.7,167,23.4,138,19.3,176,24.6,17,2.4,23,3.2,74,10.4
02B2J,02,Friedrichshain-Kreuzberg,2J,B,022J,O,2,83,0,698,11,687,104,15.1,149,21.7,154,22.4,167,24.3,15,2.2,15,2.2,83,12.1
02B2K,02,Friedrichshain-Kreuzberg,2K,B,022K,O,2,83,0,570,7,563,85,15.1,118,21.0,128,22.7,139,24.7,12,2.1,11,2.0,70,12.4
02B2L,02,Friedrichshain-Kreuzberg,2L,B,022L,O,2,83,0,732,8,724,104,14.4,159,22.0,143,19.8,193,26.7,15,2.1,16,2.2,94,13.0
02B2M,02,Friedrichshain-Kreuzberg,2M,B,022M,O,2,83,0,572,5,567,118,20.8,109,19.2,135,23.8,118,20.8,13,2.3,15,2.6,59,10.4
02B2N,02,Friedrichshain-Kreuzberg,2N,B,022N,O,2,83,0,502,5,497,136,27.4,93,18.7,95,19.1,100,20.1,12,2.4,19,3.8,42,8.5
02B3A,02,Friedrichshain-Kreuzberg,3A,B,023A,W,3,83,0,524,7,517,115,22.2,125,24.2,71,13.7,109,21.1,22,4.3,24,4.6,51,9.9
02B3B,02,Friedrichshain-Kreuzberg,3B,B,023B,W,3,83,0,393,5,388,86,22.2,93,24.0,52,13.4,86,22.2,17,4.4,17,4.4,37,9.5
02B3C,02,Friedrichshain-Kreuzberg,3C,B,023C,W,3,83,0,517,8,509,123,24.2,131,25.7,73,14.3,89,17.5,18,3.5,23,4.5,52,10.2
02B3D,02,Friedrichshain-Kreuzberg,3D,B,023D,W,3,83,0,593,8,585,114,19.5,151,25.8,80,13.7,145,24.8,15,2.6,22,3.8,58,9.9
02B3E,02,Friedrichshain-Kreuzberg,3E,B,023E,W,3,83,0,607,9,598,81,13.5,155,25.9,80,13.4,202,33.8,7,1.2,15,2.5,58,9.7
02B3F,02,Friedrichshain-Kreuzberg,3F,B,023F,W,3,83,0,532,12,520,136,26.2,134,25.8,83,16.0,96,18.5,14,2.7,12,2.3,45,8.7
02B3G,02,Friedrichshain-Kreuzberg,3G,B,023G,W,3,83,0,603,6,597,49,8.2,122,20.4,133,22.3,215,36.0,8,1.3,6,1.0,64,10.7
02B3H,02,Friedrichshain-Kreuzberg,3H,B,023H,W,3,83,0,739,10,729,65,8.9,149,20.4,163,22.4,259,35.5,9,1.2,9,1.2,75,10.3
02B3J,02,Friedrichshain-Kreuzberg,3J,B,023J,W,3,83,0,689,7,682,87,12.8,144,21.1,137,20.1,227,33.3,10,1.5,19,2.8,58,8.5
02B4A,02,Friedrichshain-Kreuzberg,4A,B,024A,O,4,83,0,575,4,571,105,18.4,135,23.6,186,32.6,70,12.3,14,2.5,13,2.3,48,8.4
02B4B,02,Friedrichshain-Kreuzberg,4B,B,024B,O,4,83,0,526,3,523,93,17.8,120,22.9,203,38.8,46,8.8,14,2.7,9,1.7,38,7.3
02B4C,02,Friedrichshain-Kreuzberg,4C,B,024C,O,4,83,0,634,5,629,114,18.1,125,19.9,247,39.3,69,11.0,18,2.9,9,1.4,47,7.5
02B4D,02,Friedrichshain-Kreuzberg,4D,B,024D,O,4,83,0,670,15,655,124,18.9,129,19.7,263,40.2,78,11.9,18,2.7,10,1.5,33,5.0
02B4E,02,Friedrichshain-Kreuzberg,4E,B,024E,O,4,83,0,533,7,526,100,19.0,118,22.4,123,23.4,107,20.3,9,1.7,16,3.0,53,10.1
02B4F,02,Friedrichshain-Kreuzberg,4F,B,024F,O,4,83,0,541,6,535,106,19.8,124,23.2,98,18.3,118,22.1,10,1.9,20,3.7,59,11.0
02B4G,02,Friedrichshain-Kreuzberg,4G,B,024G,O,4,83,0,685,9,676,122,18.0,155,22.9,206,30.5,109,16.1,14,2.1,15,2.2,55,8.1
02B4H,02,Friedrichshain-Kreuzberg,4H,B,024H,O,4,83,0,615,8,607,107,17.6,133,21.9,172,28.3,114,18.8,10,1.6,14,2.3,57,9.4
02B4J,02,Friedrichshain-Kreuzberg,4J,B,024J,O,4,83,0,534,6,528,111,21.0,119,22.5,199,37.7,37,7.0,14,2.7,16,3.0,32,6.1
02B4K,02,Friedrichshain-Kreuzberg,4K,B,024K,O,4,83,0,575,8,567,110,19.4,123,21.7,201,35.4,64,11.3,14,2.5,16,2.8,39,6.9
02B4L,02,Friedrichshain-Kreuzberg,4L,B,024L,O,4,83,0,620,6,614,114,18.6,144,23.5,139,22.6,127,20.7,16,2.6,17,2.8,57,9.3
02B4M,02,Friedrichshain-Kreuzberg,4M,B,024M,O,4,83,0,592,9,583,101,17.3,136,23.3,188,32.2,83,14.2,15,2.6,14,2.4,46,7.9
02B4N,02,Friedrichshain-Kreuzberg,4N,B,024N,O,4,83,0,777,7,770,161,20.9,169,21.9,291,37.8,59,7.7,20,2.6,23,3.0,47,6.1
02B5A,02,Friedrichshain-Kreuzberg,5A,B,025A,O,5,83,0,720,4,716,123,17.2,160,22.3,166,23.2,160,22.3,13,1.8,21,2.9,73,10.2
02B5B,02,Friedrichshain-Kreuzberg,5B,B,025B,O,5,83,0,444,0,444,59,13.3,100,22.5,119,26.8,100,22.5,11,2.5,8,1.8,47,10.6
02B5C,02,Friedrichshain-Kreuzberg,5C,B,025C,O,5,83,0,607,2,605,91,15.0,126,20.8,149,24.6,142,23.5,15,2.5,13,2.1,69,11.4
02B5D,02,Friedrichshain-Kreuzberg,5D,B,025D,O,5,83,0,701,9,692,107,15.5,144,20.8,148,21.4,173,25.0,17,2.5,21,3.0,82,11.8
02B5E,02,Friedrichshain-Kreuzberg,5E,B,025E,O,5,83,0,679,4,675,96,14.2,156,23.1,125,18.5,181,26.8,16,2.4,19,2.8,82,12.1
02B5F,02,Friedrichshain-Kreuzberg,5F,B,025F,O,5,83,0,375,3,372,52,14.0,89,23.9,74,19.9,100,26.9,8,2.2,9,2.4,40,10.8
02B5G,02,Friedrichshain-Kreuzberg,5G,B,025G,O,5,83,0,433,6,427,63,14.8,96,22.5,94,22.0,110,25.8,9,2.1,10,2.3,45,10.5
02B5H,02,Friedrichshain-Kreuzberg,5H,B,025H,O,5,83,0,579,5,574,73,12.7,126,22.0,127,22.1,163,28.4,10,1.7,14,2.4,61,10.6
02B5J,02,Friedrichshain-Kreuzberg,5J,B,025J,O,5,83,0,652,10,642,93,14.5,141,22.0,146,22.7,168,26.2,10,1.6,13,2.0,71,11.1
02B5K,02,Friedrichshain-Kreuzberg,5K,B,025K,O,5,83,0,669,8,661,108,16.3,133,20.1,145,21.9,165,25.0,15,2.3,16,2.4,79,12.0
02B5L,02,Friedrichshain-Kreuzberg,5L,B,025L,O,5,83,0,538,6,532,73,13.7,113,21.2,110,20.7,150,28.2,8,1.5,12,2.3,66,12.4
02B5M,02,Friedrichshain-Kreuzberg,5M,B,025M,O,5,83,0,775,11,764,107,14.0,179,23.4,157,20.5,200,26.2,15,2.0,23,3.0,83,10.9
02B5N,02,Friedrichshain-Kreuzberg,5N,B,025N,O,5,83,0,590,4,586,100,17.1,118,20.1,106,18.1,187,31.9,8,1.4,23,3.9,44,7.5
02W101,02,Friedrichshain-Kreuzberg,101,W,021A,W,1,83,962,513,14,499,58,11.6,157,31.5,86,17.2,139,27.9,11,2.2,9,1.8,39,7.8
02W102,02,Friedrichshain-Kreuzberg,102,W,021N,W,1,83,1547,833,20,813,97,11.9,255,31.4,142,17.5,223,27.4,17,2.1,15,1.8,64,7.9
02W103,02,Friedrichshain-Kreuzberg,103,W,021A,W,1,83,1687,937,15,922,132,14.3,276,29.9,157,17.0,243,26.4,17,1.8,19,2.1,78,8.5
02W104,02,Friedrichshain-Kreuzberg,104,W,021C,W,1,83,1603,870,13,857,120,14.0,256,29.9,150,17.5,224,26.1,19,2.2,18,2.1,70,8.2
02W105,02,Friedrichshain-Kreuzberg,105,W,021L,W,1,83,1744,907,6,901,143,15.9,254,28.2,160,17.8,221,24.5,21,2.3,16,1.8,86,9.5
02W106,02,Friedrichshain-Kreuzberg,106,W,021M,W,1,83,1744,913,12,901,160,17.8,238,26.4,140,15.5,233,25.9,35,3.9,30,3.3,65,7.2
02W107,02,Friedrichshain-Kreuzberg,107,W,021B,W,1,83,1736,965,17,948,119,12.6,277,29.2,181,19.1,250,26.4,24,2.5,15,1.6,82,8.6
02W108,02,Friedrichshain-Kreuzberg,108,W,021C,W,1,83,1837,1053,15,1038,104,10.0,295,28.4,221,21.3,281,27.1,25,2.4,15,1.4,97,9.3
02W109,02,Friedrichshain-Kreuzberg,109,W,021B,W,1,83,1601,922,14,908,88,9.7,262,28.9,191,21.0,261,28.7,15,1.7,16,1.8,75,8.3
02W110,02,Friedrichshain-Kreuzberg,110,W,021D,W,1,83,1447,825,16,809,81,10.0,219,27.1,175,21.6,229,28.3,22,2.7,9,1.1,74,9.1
02W111,02,Friedrichshain-Kreuzberg,111,W,021K,W,1,83,1595,915,14,901,86,9.5,258,28.6,189,21.0,266,29.5,15,1.7,15,1.7,72,8.0
02W112,02,Friedrichshain-Kreuzberg,112,W,021D,W,1,83,1749,980,19,961,104,10.8,261,27.2,205,21.3,293,30.5,20,2.1,15,1.6,63,6.6
02W113,02,Friedrichshain-Kreuzberg,113,W,021E,W,1,83,1540,870,6,864,92,10.6,255,29.5,151,17.5,265,30.7,26,3.0,15,1.7,60,6.9
02W114,02,Friedrichshain-Kreuzberg,114,W,021E,W,1,83,1169,662,8,654,70,10.7,177,27.1,129,19.7,205,31.3,14,2.1,13,2.0,46,7.0
02W115,02,Friedrichshain-Kreuzberg,115,W,021F,W,1,83,1286,724,4,720,74,10.3,208,28.9,140,19.4,208,28.9,23,3.2,17,2.4,50,6.9
02W116,02,Friedrichshain-Kreuzberg,116,W,021F,W,1,83,1699,954,12,942,88,9.3,273,29.0,197,20.9,259,27.5,22,2.3,19,2.0,84,8.9
02W117,02,Friedrichshain-Kreuzberg,117,W,021G,W,1,83,1808,941,22,919,82,8.9,226,24.6,237,25.8,235,25.6,22,2.4,12,1.3,105,11.4
02W118,02,Friedrichshain-Kreuzberg,118,W,021H,W,1,83,1641,852,12,840,76,9.0,205,24.4,197,23.5,229,27.3,14,1.7,12,1.4,107,12.7
02W119,02,Friedrichshain-Kreuzberg,119,W,021G,W,1,83,1336,715,15,700,62,8.9,184,26.3,173,24.7,179,25.6,16,2.3,10,1.4,76,10.9
02W120,02,Friedrichshain-Kreuzberg,120,W,021H,W,1,83,1898,1063,19,1044,115,11.0,305,29.2,214,20.5,295,28.3,25,2.4,16,1.5,74,7.1
02W121,02,Friedrichshain-Kreuzberg,121,W,021J,W,1,83,1508,845,12,833,90,10.8,220,26.4,177,21.2,252,30.3,16,1.9,15,1.8,63,7.6
02W122,02,Friedrichshain-Kreuzberg,122,W,021J,W,1,83,1544,837,17,820,91,11.1,228,27.8,186,22.7,212,25.9,22,2.7,6,0.7,75,9.1
02W201,02,Friedrichshain-Kreuzberg,201,W,022A,W,2,83,828,458,11,447,32,7.2,124,27.7,102,22.8,119,26.6,7,1.6,8,1.8,55,12.3
02W202,02,Friedrichshain-Kreuzberg,202,W,022A,W,2,83,1661,914,19,895,69,7.7,234,26.1,211,23.6,243,27.2,14,1.6,14,1.6,110,12.3
02W203,02,Friedrichshain-Kreuzberg,203,W,022B,W,2,83,1245,683,5,678,61,9.0,157,23.2,176,26.0,180,26.5,12,1.8,9,1.3,83,12.2
02W204,02,Friedrichshain-Kreuzberg,204,W,022C,W,2,83,923,505,1,504,45,8.9,117,23.2,137,27.2,127,25.2,10,2.0,6,1.2,62,12.3
02W205,02,Friedrichshain-Kreuzberg,205,W,022B,W,2,83,1316,729,12,717,64,8.9,181,25.2,168,23.4,202,28.2,12,1.7,11,1.5,79,11.0
02W206,02,Friedrichshain-Kreuzberg,206,W,022C,W,2,83,1406,755,11,744,61,8.2,184,24.7,197,26.5,202,27.2,13,1.7,8,1.1,79,10.6
02W207,02,Friedrichshain-Kreuzberg,207,W,022D,W,2,83,1388,743,11,732,58,7.9,190,26.0,183,25.0,208,28.4,12,1.6,8,1.1,73,10.0
02W208,02,Friedrichshain-Kreuzberg,208,W,022E,W,2,83,1182,655,18,637,59,9.3,156,24.5,161,25.3,171,26.8,11,1.7,10,1.6,69,10.8
02W209,02,Friedrichshain-Kreuzberg,209,W,022E,W,2,83,1184,650,22,628,59,9.4,144,22.9,169,26.9,165,26.3,12,1.9,10,1.6,69,11.0
02W210,02,Friedrichshain-Kreuzberg,210,W,022D,W,2,83,1258,660,17,643,33,5.1,156,24.3,172,26.7,184,28.6,11,1.7,8,1.2,79,12.3
02W211,02,Friedrichshain-Kreuzberg,211,W,022F,W,2,83,1153,613,14,599,27,4.5,142,23.7,158,26.4,169,28.2,11,1.8,8,1.3,84,14.0
02W212,02,Friedrichshain-Kreuzberg,212,W,022F,W,2,83,1216,698,11,687,53,7.7,150,21.8,187,27.2,195,28.4,11,1.6,8,1.2,83,12.1
02W213,02,Friedrichshain-Kreuzberg,213,W,022G,W,2,83,1177,673,11,662,49,7.4,140,21.1,180,27.2,189,28.5,9,1.4,9,1.4,86,13.0
02W214,02,Friedrichshain-Kreuzberg,214,W,022G,W,2,83,1452,838,15,823,68,8.3,185,22.5,226,27.5,234,28.4,15,1.8,9,1.1,86,10.4
02W215,02,Friedrichshain-Kreuzberg,215,W,022H,O,2,83,1494,835,11,824,114,13.8,189,22.9,231,28.0,149,18.1,29,3.5,21,2.5,91,11.0
02W216,02,Friedrichshain-Kreuzberg,216,W,022H,O,2,83,1366,715,6,709,87,12.3,160,22.6,170,24.0,160,22.6,18,2.5,21,3.0,93,13.1
02W217,02,Friedrichshain-Kreuzberg,217,W,022J,O,2,83,1581,890,7,883,127,14.4,195,22.1,235,26.6,176,19.9,26,2.9,18,2.0,106,12.0
02W218,02,Friedrichshain-Kreuzberg,218,W,022K,O,2,83,1541,879,11,868,126,14.5,190,21.9,240,27.6,170,19.6,24,2.8,12,1.4,106,12.2
02W219,02,Friedrichshain-Kreuzberg,219,W,022K,O,2,83,1019,574,7,567,60,10.6,127,22.4,158,27.9,116,20.5,12,2.1,7,1.2,87,15.3
02W220,02,Friedrichshain-Kreuzberg,220,W,022L,O,2,83,1616,922,11,911,93,10.2,200,22.0,257,28.2,180,19.8,24,2.6,13,1.4,144,15.8
02W221,02,Friedrichshain-Kreuzberg,221,W,022L,O,2,83,1475,822,15,807,101,12.5,155,19.2,225,27.9,139,17.2,39,4.8,18,2.2,130,16.1
02W222,02,Friedrichshain-Kreuzberg,222,W,022J,O,2,83,1494,815,11,804,105,13.1,176,21.9,217,27.0,168,20.9,16,2.0,10,1.2,112,13.9
02W223,02,Friedrichshain-Kreuzberg,223,W,022M,O,2,83,1833,949,17,932,165,17.7,172,18.5,301,32.3,125,13.4,38,4.1,7,0.8,124,13.3
02W224,02,Friedrichshain-Kreuzberg,224,W,022M,O,2,83,1493,823,7,816,100,12.3,184,22.5,225,27.6,133,16.3,28,3.4,15,1.8,131,16.1
02W225,02,Friedrichshain-Kreuzberg,225,W,022N,O,2,83,1172,643,2,641,170,26.5,144,22.5,118,18.4,115,17.9,16,2.5,31,4.8,47,7.3
02W226,02,Friedrichshain-Kreuzberg,226,W,022N,O,2,83,1122,690,11,679,195,28.7,152,22.4,152,22.4,80,11.8,25,3.7,33,4.9,42,6.2
02W301,02,Friedrichshain-Kreuzberg,301,W,023A,W,3,83,1395,679,8,671,126,18.8,211,31.4,126,18.8,86,12.8,32,4.8,22,3.3,68,10.1
02W302,02,Friedrichshain-Kreuzberg,302,W,023A,W,3,83,1521,736,18,718,148,20.6,223,31.1,138,19.2,97,13.5,32,4.5,21,2.9,59,8.2
02W303,02,Friedrichshain-Kreuzberg,303,W,023A,W,3,83,601,291,6,285,42,14.7,82,28.8,62,21.8,62,21.8,7,2.5,5,1.8,25,8.8
02W304,02,Friedrichshain-Kreuzberg,304,W,023B,W,3,83,1392,666,10,656,105,16.0,196,29.9,141,21.5,125,19.1,17,2.6,14,2.1,58,8.8
02W305,02,Friedrichshain-Kreuzberg,305,W,023B,W,3,83,1310,606,13,593,124,20.9,202,34.1,124,20.9,59,9.9,16,2.7,19,3.2,49,8.3
02W306,02,Friedrichshain-Kreuzberg,306,W,023C,W,3,83,1378,670,17,653,125,19.1,199,30.5,132,20.2,105,16.1,24,3.7,18,2.8,50,7.7
02W307,02,Friedrichshain-Kreuzberg,307,W,023C,W,3,83,1574,741,15,726,134,18.5,227,31.3,146,20.1,116,16.0,28,3.9,14,1.9,61,8.4
02W308,02,Friedrichshain-Kreuzberg,308,W,023C,W,3,83,998,489,8,481,74,15.4,145,30.1,101,21.0,93,19.3,13,2.7,12,2.5,43,8.9
02W309,02,Friedrichshain-Kreuzberg,309,W,023D,W,3,83,1433,674,21,653,134,20.5,203,31.1,130,19.9,86,13.2,31,4.7,11,1.7,58,8.9
02W310,02,Friedrichshain-Kreuzberg,310,W,023D,W,3,83,1261,692,7,685,94,13.7,197,28.8,132,19.3,188,27.4,11,1.6,10,1.5,53,7.7
02W311,02,Friedrichshain-Kreuzberg,311,W,023E,W,3,83,1287,715,7,708,95,13.4,204,28.8,137,19.4,188,26.6,15,2.1,10,1.4,59,8.3
