address,vote_type,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_spd,party_grüne,party_cdu,party_die_linke,party_afd,party_fdp,party_tierschutzpartei,party_die_partei,party_team_todenhöfer,party_freie_wähler,party_volt,party_mlpd,party_büso,party_sgp,party_bündnis_deutschland,party_bsw,party_mera25,party_pdf,aufn
01W418,Zweitstimme,01,Mitte,418,W,014I,4,74,W,1164,788,376,0,592,14,585,7,80,112,55,226,43,11,5,2,2,4,7,0,0,0,1,32,4,1,
01W419,Zweitstimme,01,Mitte,419,W,014J,4,74,W,1134,799,335,0,514,11,514,0,87,90,37,173,43,15,6,0,8,1,12,0,0,0,0,38,3,1,
01W420,Zweitstimme,01,Mitte,420,W,014J,4,74,W,1029,707,322,0,559,16,557,2,80,118,75,168,43,19,2,0,1,1,8,0,0,0,0,40,2,0,
01W421,Zweitstimme,01,Mitte,421,W,014K,4,74,W,783,553,230,0,414,3,412,2,75,64,60,98,59,10,4,3,1,0,3,2,0,0,2,28,1,2,
01W422,Zweitstimme,01,Mitte,422,W,014K,4,74,W,791,519,272,0,398,3,396,2,61,88,42,119,38,9,5,3,0,1,2,0,0,0,0,25,2,1,
01W423,Zweitstimme,01,Mitte,423,W,014K,4,74,W,957,690,267,0,467,9,462,5,79,85,59,115,43,13,7,5,3,1,6,0,0,1,1,41,3,0,
01W424,Zweitstimme,01,Mitte,424,W,014L,4,74,W,974,663,311,0,496,10,493,3,65,112,46,169,51,5,5,3,2,1,8,0,0,1,4,16,5,0,
01W425,Zweitstimme,01,Mitte,425,W,014M,4,74,W,1070,706,364,0,512,4,509,3,75,110,43,179,47,13,6,1,4,1,0,0,0,0,0,27,2,1,
01W426,Zweitstimme,01,Mitte,426,W,014M,4,74,W,950,609,341,0,429,7,427,2,74,89,27,151,46,11,4,3,1,0,1,0,0,0,0,19,0,1,
01W427,Zweitstimme,01,Mitte,427,W,014N,4,74,W,1270,806,464,0,557,12,548,9,82,98,36,209,58,13,3,4,3,2,7,0,0,0,0,30,2,1,
01W428,Zweitstimme,01,Mitte,428,W,014N,4,74,W,1151,751,400,0,551,6,547,4,89,108,42,197,49,21,3,2,3,1,2,0,1,1,0,28,0,0,
01B4A,Zweitstimme,01,Mitte,4A,B,014A,4,74,W,0,0,0,0,510,510,510,0,50,176,39,143,32,17,9,7,2,0,9,0,0,0,0,21,2,3,
01B4B,Zweitstimme,01,Mitte,4B,B,014B,4,74,W,0,0,0,0,490,490,488,2,67,139,38,158,18,24,5,2,2,1,7,0,0,0,0,27,0,0,
01B4C,Zweitstimme,01,Mitte,4C,B,014C,4,74,W,0,0,0,0,526,526,525,1,70,159,48,172,19,11,5,4,1,1,8,0,1,0,0,22,1,3,
01B4D,Zweitstimme,01,Mitte,4D,B,014D,4,74,W,0,0,0,0,604,604,604,0,66,194,73,182,14,15,6,5,1,3,14,2,0,0,0,24,3,2,
01B4E,Zweitstimme,01,Mitte,4E,B,014E,4,74,W,0,0,0,0,546,546,545,1,83,178,60,141,24,16,4,4,1,0,5,0,0,0,0,26,2,1,
01B4F,Zweitstimme,01,Mitte,4F,B,014F,4,74,W,0,0,0,0,669,669,665,4,102,192,87,174,26,18,6,7,1,4,13,1,0,0,1,28,4,1,
01B4G,Zweitstimme,01,Mitte,4G,B,014G,4,74,W,0,0,0,0,593,593,592,1,72,171,59,181,28,18,11,6,0,2,13,0,0,0,1,28,1,1,
01B4H,Zweitstimme,01,Mitte,4H,B,014H,4,74,W,0,0,0,0,557,557,556,1,73,175,59,153,25,14,9,4,1,3,8,0,0,1,1,24,4,2,
01B4I,Zweitstimme,01,Mitte,4I,B,014I,4,74,W,0,0,0,0,552,552,551,1,72,184,50,174,14,15,9,7,2,0,10,0,0,0,0,12,1,1,
01B4J,Zweitstimme,01,Mitte,4J,B,014J,4,74,W,0,0,0,0,590,590,589,1,94,182,65,148,20,20,4,4,0,2,8,0,0,0,0,38,2,2,
01B4K,Zweitstimme,01,Mitte,4K,B,014K,4,74,W,0,0,0,0,707,707,706,1,97,193,93,181,43,25,5,6,3,2,14,0,0,0,1,42,0,1,
01B4L,Zweitstimme,01,Mitte,4L,B,014L,4,74,W,0,0,0,0,676,676,673,3,83,183,80,216,33,23,5,3,0,0,7,0,0,0,0,38,0,2,
01B4M,Zweitstimme,01,Mitte,4M,B,014M,4,74,W,0,0,0,0,671,671,668,3,92,195,45,244,21,22,12,6,0,2,9,0,0,0,1,17,2,0,
01B4N,Zweitstimme,01,Mitte,4N,B,014N,4,74,W,0,0,0,0,795,795,793,2,115,198,72,293,37,19,4,4,0,2,11,3,0,0,0,31,4,0,
01W500,Zweitstimme,01,Mitte,500,W,015A,5,74,W,963,638,325,0,427,3,424,3,77,31,61,95,95,12,6,4,1,1,2,0,0,0,2,36,0,1,
01W501,Zweitstimme,01,Mitte,501,W,015B,5,74,W,1221,864,357,0,585,6,577,8,134,48,100,119,112,17,6,0,0,2,3,2,0,1,0,31,1,1,
01W502,Zweitstimme,01,Mitte,502,W,015C,5,74,W,653,487,166,0,278,3,276,2,37,25,46,62,52,7,6,3,3,0,5,0,0,2,0,28,0,0,
01W503,Zweitstimme,01,Mitte,503,W,015C,5,74,W,927,668,259,0,484,5,478,6,97,31,123,84,80,11,14,2,1,0,4,0,0,0,0,30,1,0,
01W504,Zweitstimme,01,Mitte,504,W,015C,5,74,W,943,673,270,0,475,7,468,7,96,38,105,75,92,12,9,4,0,0,4,0,0,0,0,28,4,1,
01W505,Zweitstimme,01,Mitte,505,W,015B,5,74,W,882,658,224,0,429,3,427,2,82,59,33,115,82,10,6,4,0,1,5,0,1,0,1,25,2,1,
01W506,Zweitstimme,01,Mitte,506,W,015D,5,74,W,975,685,290,0,477,7,468,9,81,55,101,98,71,17,5,3,2,0,5,0,0,0,0,30,0,0,
01W507,Zweitstimme,01,Mitte,507,W,015D,5,74,W,809,539,270,0,357,4,357,0,45,66,31,127,49,12,5,1,1,0,5,0,0,0,0,13,1,1,
01W508,Zweitstimme,01,Mitte,508,W,015E,5,74,W,1101,698,403,0,547,7,536,11,93,73,80,106,107,17,8,2,4,4,3,0,2,0,0,35,1,1,
01W509,Zweitstimme,01,Mitte,509,W,015F,5,74,W,1097,823,274,0,541,7,532,9,69,54,98,118,101,10,9,6,8,1,2,0,0,0,2,49,2,3,
01W510,Zweitstimme,01,Mitte,510,W,015J,5,74,W,1177,808,369,0,512,6,506,6,87,69,55,136,101,10,8,3,5,0,2,0,0,0,0,27,2,1,
01W511,Zweitstimme,01,Mitte,511,W,015J,5,74,W,1005,682,323,0,462,5,459,3,59,69,53,148,85,5,5,4,0,3,6,0,0,0,0,22,0,0,
01W512,Zweitstimme,01,Mitte,512,W,015E,5,74,W,849,565,284,0,373,8,371,2,64,64,41,124,38,9,5,2,0,0,2,0,0,0,0,19,3,0,
01W513,Zweitstimme,01,Mitte,513,W,015A,5,74,W,872,518,354,0,380,7,379,1,54,76,50,113,44,12,4,3,0,1,4,1,0,0,0,17,0,0,
01W514,Zweitstimme,01,Mitte,514,W,015K,5,74,W,662,375,287,0,242,0,241,1,36,14,47,55,33,15,4,1,4,0,2,0,0,0,0,29,0,1,
01W515,Zweitstimme,01,Mitte,515,W,015K,5,74,W,927,630,297,0,371,4,368,3,44,52,33,134,47,18,6,1,1,2,5,0,1,0,0,23,1,0,
01W516,Zweitstimme,01,Mitte,516,W,015L,5,74,W,828,524,304,0,362,8,361,1,52,69,44,108,36,7,3,1,1,1,4,0,0,0,0,34,0,1,
01W517,Zweitstimme,01,Mitte,517,W,015L,5,74,W,790,500,290,0,352,10,351,1,44,74,22,145,34,9,2,0,0,1,5,0,0,0,1,13,1,0,
01W518,Zweitstimme,01,Mitte,518,W,015M,5,74,W,752,428,324,0,291,2,289,2,22,72,23,97,28,13,0,2,3,0,1,0,0,0,2,24,2,0,
01W519,Zweitstimme,01,Mitte,519,W,015M,5,74,W,687,371,316,0,267,4,265,2,28,54,19,118,19,2,2,4,0,0,4,1,0,2,0,10,0,2,
01W520,Zweitstimme,01,Mitte,520,W,015G,5,74,W,1100,762,338,0,520,7,518,2,103,59,58,163,85,13,7,3,0,0,1,0,0,0,1,23,1,1,
01W521,Zweitstimme,01,Mitte,521,W,015F,5,74,W,960,746,214,0,476,8,470,6,79,20,90,84,124,15,16,2,0,2,2,0,0,0,0,34,0,2,
01W522,Zweitstimme,01,Mitte,522,W,015H,5,74,W,1276,930,346,0,590,2,586,4,121,43,77,105,157,18,8,1,3,1,0,0,0,0,0,48,2,2,
01W523,Zweitstimme,01,Mitte,523,W,015G,5,74,W,824,565,259,0,335,2,332,3,56,59,19,132,19,4,4,4,0,0,6,0,0,1,0,27,1,0,
01W524,Zweitstimme,01,Mitte,524,W,015N,5,74,W,766,514,252,0,355,4,351,4,54,45,37,130,33,6,6,0,7,0,2,1,0,1,0,27,1,1,
01W525,Zweitstimme,01,Mitte,525,W,015N,5,74,W,1167,771,396,0,495,6,494,1,63,94,31,204,42,10,3,4,2,1,3,0,0,0,0,36,0,1,
01W526,Zweitstimme,01,Mitte,526,W,015H,5,74,W,1211,721,490,0,505,7,503,2,70,95,36,210,35,12,2,8,3,0,2,0,0,2,1,25,2,0,
01W527,Zweitstimme,01,Mitte,527,W,015I,5,74,W,995,809,186,0,424,2,411,13,95,33,93,55,88,11,9,1,0,1,1,1,1,0,2,20,0,0,
01W528,Zweitstimme,01,Mitte,528,W,015I,5,74,W,1080,793,287,0,456,7,449,7,65,37,46,150,80,10,11,4,2,2,0,1,0,0,2,37,2,0,
01B5A,Zweitstimme,01,Mitte,5A,B,015A,5,74,W,0,0,0,0,624,624,619,5,143,111,117,125,50,15,11,3,1,6,3,1,0,0,1,31,1,0,
01B5B,Zweitstimme,01,Mitte,5B,B,015B,5,74,W,0,0,0,0,523,523,518,5,91,95,94,116,58,19,8,3,0,1,9,1,0,0,0,21,0,2,
01B5C,Zweitstimme,01,Mitte,5C,B,015C,5,74,W,0,0,0,0,625,625,622,3,124,95,139,127,46,26,18,3,2,4,6,1,0,0,2,28,0,1,
01B5D,Zweitstimme,01,Mitte,5D,B,015D,5,74,W,0,0,0,0,528,528,522,6,98,100,93,132,36,11,8,3,4,3,4,0,1,0,0,26,1,2,
01B5E,Zweitstimme,01,Mitte,5E,B,015E,5,74,W,0,0,0,0,620,620,616,4,126,110,99,145,56,14,15,4,1,1,13,0,0,0,0,28,2,2,
01B5F,Zweitstimme,01,Mitte,5F,B,015F,5,74,W,0,0,0,0,429,429,428,1,76,53,93,81,54,9,13,3,1,1,4,0,0,0,1,38,0,1,
01B5G,Zweitstimme,01,Mitte,5G,B,015G,5,74,W,0,0,0,0,535,535,533,2,72,133,59,194,25,16,1,5,1,0,8,0,0,0,1,14,4,0,
01B5H,Zweitstimme,01,Mitte,5H,B,015H,5,74,W,0,0,0,0,772,772,768,4,122,137,101,239,67,16,17,4,8,2,7,0,0,0,1,45,1,1,
01B5I,Zweitstimme,01,Mitte,5I,B,015I,5,74,W,0,0,0,0,435,435,432,3,76,54,71,115,52,13,14,1,0,0,4,0,0,0,3,28,1,0,
01B5J,Zweitstimme,01,Mitte,5J,B,015J,5,74,W,0,0,0,0,634,634,633,1,108,128,68,190,48,18,12,7,2,6,6,0,0,0,0,40,0,0,
01B5K,Zweitstimme,01,Mitte,5K,B,015K,5,74,W,0,0,0,0,551,551,547,4,99,81,134,128,41,18,8,1,4,1,7,0,0,0,1,22,1,1,
01B5L,Zweitstimme,01,Mitte,5L,B,015L,5,74,W,0,0,0,0,545,545,545,0,84,152,54,165,34,10,8,1,0,0,8,1,0,0,1,26,1,0,
01B5M,Zweitstimme,01,Mitte,5M,B,015M,5,74,W,0,0,0,0,591,591,590,1,83,171,37,216,25,15,7,5,1,0,7,0,0,1,2,19,0,1,
01B5N,Zweitstimme,01,Mitte,5N,B,015N,5,74,W,0,0,0,0,609,609,607,2,74,172,54,224,26,11,7,5,6,2,5,0,0,0,2,15,3,1,
01W600,Zweitstimme,01,Mitte,600,W,016A,6,74,W,622,440,182,0,289,2,287,2,42,52,20,97,37,3,3,4,3,1,2,1,0,0,0,21,1,0,
01W601,Zweitstimme,01,Mitte,601,W,016A,6,74,W,825,586,239,0,389,2,384,5,48,69,26,152,36,8,1,2,4,2,2,0,1,1,0,31,0,1,
01W602,Zweitstimme,01,Mitte,602,W,016B,6,74,W,835,657,178,0,335,3,326,9,48,25,22,118,42,5,13,1,7,0,3,1,0,0,0,39,2,0,
01W603,Zweitstimme,01,Mitte,603,W,016B,6,74,W,808,601,207,0,429,4,425,4,77,59,55,108,60,13,2,6,3,1,6,2,0,1,0,30,0,2,
01W604,Zweitstimme,01,Mitte,604,W,016B,6,74,W,1099,725,374,0,535,16,526,9,63,124,44,171,63,10,6,9,2,5,1,1,0,0,1,23,1,2,
01W605,Zweitstimme,01,Mitte,605,W,016D,6,74,W,1033,759,274,0,515,4,512,3,90,69,41,154,71,13,6,4,4,3,5,0,0,0,0,49,1,2,
01W606,Zweitstimme,01,Mitte,606,W,016D,6,74,W,802,565,237,0,378,6,373,5,56,61,32,111,69,5,9,6,1,2,2,1,1,0,0,17,0,0,
01W607,Zweitstimme,01,Mitte,607,W,016D,6,74,W,735,510,225,0,348,8,345,3,44,68,14,152,20,6,2,2,0,0,4,2,0,1,0,27,1,2,
01W608,Zweitstimme,01,Mitte,608,W,016A,6,74,W,752,540,212,0,330,7,327,3,33,49,20,141,30,10,6,1,1,0,3,1,0,0,0,29,1,2,
01W609,Zweitstimme,01,Mitte,609,W,016C,6,74,W,768,531,237,0,273,9,270,3,21,43,12,122,34,3,5,3,3,2,2,0,0,0,0,18,2,0,
01W610,Zweitstimme,01,Mitte,610,W,016C,6,74,W,1012,781,231,0,478,11,476,2,59,59,31,217,36,8,7,6,3,0,2,1,0,0,1,45,1,0,
01W611,Zweitstimme,01,Mitte,611,W,016E,6,74,W,832,595,237,0,389,7,386,3,65,66,30,138,39,6,3,2,5,0,3,0,0,0,0,27,2,0,
01W612,Zweitstimme,01,Mitte,612,W,016E,6,74,W,866,642,224,0,397,10,395,2,57,73,22,158,39,4,2,0,3,1,3,0,0,0,1,32,0,0,
01W613,Zweitstimme,01,Mitte,613,W,016G,6,74,W,969,689,280,0,446,2,444,2,77,45,29,190,31,7,4,1,8,1,3,2,0,0,3,39,4,0,
01W614,Zweitstimme,01,Mitte,614,W,016G,6,74,W,940,678,262,0,374,5,371,3,66,58,17,167,35,6,3,0,3,0,1,0,0,0,0,15,0,0,
01W615,Zweitstimme,01,Mitte,615,W,016C,6,74,W,947,655,292,0,426,9,425,1,72,69,35,176,30,2,4,4,2,1,4,0,0,0,0,24,2,0,
01W616,Zweitstimme,01,Mitte,616,W,016E,6,74,W,956,637,319,0,416,9,413,3,40,90,34,171,29,7,1,3,3,1,6,1,0,0,0,25,1,1,
01W617,Zweitstimme,01,Mitte,617,W,016F,6,74,W,1171,768,403,0,516,10,515,1,66,108,43,185,54,10,6,4,2,0,6,1,1,0,0,28,0,1,
01W618,Zweitstimme,01,Mitte,618,W,016F,6,74,W,1181,824,357,0,612,12,607,5,97,96,65,165,102,25,10,4,4,0,4,0,0,1,1,31,2,0,
01W619,Zweitstimme,01,Mitte,619,W,016G,6,74,W,903,629,274,0,392,7,384,8,61,55,33,127,43,9,4,2,2,0,3,0,0,0,4,39,2,0,
01W620,Zweitstimme,01,Mitte,620,W,016H,6,74,W,499,339,160,0,231,6,231,0,33,43,15,97,22,3,2,1,0,1,0,1,0,0,0,13,0,0,
01W621,Zweitstimme,01,Mitte,621,W,016H,6,74,W,925,647,278,0,449,10,445,4,57,80,37,172,44,9,7,3,0,0,3,0,0,0,0,31,0,2,
01W622,Zweitstimme,01,Mitte,622,W,016H,6,74,W,864,620,244,0,360,5,356,4,56,71,19,141,22,4,3,3,0,2,1,0,0,1,0,32,0,1,
01W623,Zweitstimme,01,Mitte,623,W,016F,6,74,W,985,657,328,0,457,5,455,2,90,86,50,137,36,14,1,1,0,1,3,0,1,0,2,31,2,0,
01W624,Zweitstimme,01,Mitte,624,W,016I,6,74,W,994,671,323,0,398,7,396,2,55,67,17,181,28,0,3,2,7,1,1,0,0,0,1,31,2,0,
01W625,Zweitstimme,01,Mitte,625,W,016I,6,74,W,974,723,251,0,334,2,331,3,46,42,14,159,24,5,0,0,10,1,1,1,0,0,0,26,2,0,
01W626,Zweitstimme,01,Mitte,626,W,016I,6,74,W,1013,700,313,0,405,2,401,4,57,69,38,129,54,11,2,2,1,2,1,0,0,0,0,34,1,0,
01W627,Zweitstimme,01,Mitte,627,W,016J,6,74,W,779,532,247,0,315,6,312,3,38,63,24,130,20,8,3,0,0,2,3,0,0,0,1,20,0,0,
01W628,Zweitstimme,01,Mitte,628,W,016J,6,74,W,889,696,193,0,424,6,419,5,76,60,40,130,53,16,4,2,3,1,2,0,0,0,0,30,2,0,
01W629,Zweitstimme,01,Mitte,629,W,016J,6,74,W,1102,781,321,0,461,6,456,5,66,76,29,163,52,10,8,1,0,1,3,0,0,0,0,46,1,0,
01B6A,Zweitstimme,01,Mitte,6A,B,016A,6,74,W,0,0,0,0,579,579,578,1,60,135,49,254,36,6,8,4,2,1,4,1,0,1,0,17,0,0,
01B6B,Zweitstimme,01,Mitte,6B,B,016B,6,74,W,0,0,0,0,668,668,667,1,95,146,79,221,43,13,7,7,1,1,7,1,0,0,0,43,0,3,
01B6C,Zweitstimme,01,Mitte,6C,B,016C,6,74,W,0,0,0,0,662,662,660,2,71,166,43,287,30,8,9,7,2,2,7,1,0,0,0,26,1,0,
01B6D,Zweitstimme,01,Mitte,6D,B,016D,6,74,W,0,0,0,0,670,670,668,2,84,140,68,267,42,11,16,1,1,1,9,0,0,0,0,26,0,2,
01B6E,Zweitstimme,01,Mitte,6E,B,016E,6,74,W,0,0,0,0,689,689,687,2,85,153,53,275,36,14,6,4,2,0,18,0,0,0,1,34,6,0,
01B6F,Zweitstimme,01,Mitte,6F,B,016F,6,74,W,0,0,0,0,976,976,974,2,140,250,123,317,57,14,10,9,4,2,13,0,0,0,1,32,1,1,
01B6G,Zweitstimme,01,Mitte,6G,B,016G,6,74,W,0,0,0,0,745,745,743,2,107,159,57,304,31,15,10,7,5,1,6,0,0,0,0,33,4,4,
01B6H,Zweitstimme,01,Mitte,6H,B,016H,6,74,W,0,0,0,0,599,599,596,3,47,141,41,262,30,24,2,8,5,0,8,0,0,0,0,27,1,0,
01B6I,Zweitstimme,01,Mitte,6I,B,016I,6,74,W,0,0,0,0,828,828,825,3,103,173,72,340,38,14,8,3,5,5,8,1,0,0,0,51,4,0,
01B6J,Zweitstimme,01,Mitte,6J,B,016J,6,74,W,0,0,0,0,668,668,665,3,113,145,68,219,40,22,11,3,8,2,7,0,1,0,1,23,2,0,
01W700,Zweitstimme,01,Mitte,700,W,017A,7,74,W,827,592,235,0,355,3,350,5,49,50,38,134,32,11,3,1,5,0,2,0,0,1,2,22,0,0,
01W701,Zweitstimme,01,Mitte,701,W,017A,7,74,W,708,390,318,0,267,2,267,0,32,61,20,105,16,6,2,3,1,0,1,0,0,1,1,16,2,0,
01W702,Zweitstimme,01,Mitte,702,W,017A,7,74,W,784,514,270,0,322,7,321,1,53,57,21,124,31,9,3,2,1,2,2,0,1,0,1,13,0,1,
01W703,Zweitstimme,01,Mitte,703,W,017B,7,74,W,808,582,226,0,395,2,391,4,68,49,35,131,43,10,6,2,1,2,0,0,0,0,0,41,3,0,
01W704,Zweitstimme,01,Mitte,704,W,017B,7,74,W,1013,665,348,0,447,4,442,5,73,70,39,153,48,9,9,2,1,1,3,0,0,6,2,23,2,1,
01W705,Zweitstimme,01,Mitte,705,W,017C,7,74,W,760,472,288,0,324,8,321,3,43,63,29,126,26,5,0,1,1,2,1,0,0,0,0,23,1,0,
01W706,Zweitstimme,01,Mitte,706,W,017C,7,74,W,930,566,364,0,433,8,428,5,55,102,26,177,33,6,3,4,1,0,4,0,0,0,2,13,1,1,
01W707,Zweitstimme,01,Mitte,707,W,017C,7,74,W,1158,726,432,0,503,9,502,1,76,128,37,153,39,16,1,4,0,1,8,0,0,0,0,35,2,2,
01W708,Zweitstimme,01,Mitte,708,W,017D,7,74,W,1146,737,409,0,548,9,544,4,69,122,45,198,47,15,8,4,1,3,5,0,0,1,0,24,2,0,
01W709,Zweitstimme,01,Mitte,709,W,017D,7,74,W,962,598,364,0,431,6,428,3,65,76,31,156,42,14,2,2,1,2,5,0,0,0,2,28,2,0,
01W710,Zweitstimme,01,Mitte,710,W,017D,7,74,W,671,463,208,0,305,5,302,3,41,45,21,129,16,7,3,1,4,1,6,0,0,0,0,25,1,2,
01W711,Zweitstimme,01,Mitte,711,W,017E,7,74,W,559,401,158,0,272,2,267,5,38,38,26,88,30,6,4,3,2,1,0,0,0,0,0,31,0,0,
01W712,Zweitstimme,01,Mitte,712,W,017B,7,74,W,1065,757,308,0,459,13,454,5,57,81,41,158,45,13,3,4,4,1,1,0,0,0,1,44,1,0,
01W713,Zweitstimme,01,Mitte,713,W,017F,7,74,W,967,671,296,0,436,15,434,2,53,77,40,165,15,12,7,3,4,0,2,0,0,0,0,54,2,0,
01W714,Zweitstimme,01,Mitte,714,W,017E,7,74,W,1222,736,486,0,486,10,479,7,67,102,41,179,43,14,2,5,5,0,3,0,1,1,1,14,1,0,
01W715,Zweitstimme,01,Mitte,715,W,017E,7,74,W,851,638,213,0,374,4,371,3,53,57,34,128,31,14,3,1,0,0,4,0,0,0,0,45,1,0,
01W716,Zweitstimme,01,Mitte,716,W,017F,7,74,W,1154,789,365,0,509,7,508,1,77,74,70,144,77,8,7,7,3,0,9,0,0,0,0,31,0,1,
01W717,Zweitstimme,01,Mitte,717,W,017F,7,74,W,1101,789,312,0,489,13,487,2,77,82,39,169,52,7,5,5,0,0,3,0,0,0,0,47,0,1,
01W718,Zweitstimme,01,Mitte,718,W,017I,7,74,W,951,732,219,0,484,9,474,10,90,59,38,144,74,8,3,2,5,2,1,0,0,0,0,46,2,0,
01W719,Zweitstimme,01,Mitte,719,W,017H,7,74,W,848,761,87,0,454,8,450,4,74,38,34,186,37,4,3,0,3,0,2,0,0,1,0,68,0,0,
01W720,Zweitstimme,01,Mitte,720,W,017H,7,74,W,1024,703,321,0,479,2,478,1,87,89,52,136,27,14,4,4,2,0,7,0,0,0,0,54,2,0,
01W721,Zweitstimme,01,Mitte,721,W,017I,7,74,W,964,832,132,0,482,9,474,8,102,15,53,163,54,13,4,1,1,0,0,0,0,0,0,68,0,0,
01W722,Zweitstimme,01,Mitte,722,W,017I,7,74,W,1217,910,307,0,631,7,623,8,91,87,68,184,104,22,11,4,3,1,0,2,1,0,0,44,0,1,
01W723,Zweitstimme,01,Mitte,723,W,017H,7,74,W,1188,942,246,0,613,11,606,7,91,73,63,211,62,11,4,1,2,0,2,0,0,0,1,75,10,0,
01W724,Zweitstimme,01,Mitte,724,W,017G,7,74,W,1139,817,322,0,503,3,499,4,100,54,60,127,71,20,7,4,3,0,6,0,0,1,0,45,1,0,
01W725,Zweitstimme,01,Mitte,725,W,017G,7,74,W,1375,1058,317,0,689,10,681,8,107,63,84,201,105,28,7,6,5,0,3,2,0,1,1,65,1,2,
01W726,Zweitstimme,01,Mitte,726,W,017J,7,74,W,667,521,146,0,350,5,348,2,56,55,50,108,30,11,0,2,0,0,3,0,0,0,1,31,1,0,
01W727,Zweitstimme,01,Mitte,727,W,017J,7,74,W,1079,824,255,0,509,6,490,19,111,38,51,132,68,9,5,2,3,0,4,1,0,1,2,59,4,0,
01W728,Zweitstimme,01,Mitte,728,W,017J,7,74,W,1312,1013,299,0,711,9,706,5,109,88,96,205,105,12,5,2,0,2,3,0,0,0,1,74,2,2,
01B7A,Zweitstimme,01,Mitte,7A,B,017A,7,74,W,0,0,0,0,759,759,759,0,86,192,78,302,28,11,9,6,5,2,9,0,0,0,0,27,2,2,
01B7B,Zweitstimme,01,Mitte,7B,B,017B,7,74,W,0,0,0,0,822,822,820,2,108,174,107,271,44,23,9,8,4,2,13,0,0,2,2,51,2,0,
01B7C,Zweitstimme,01,Mitte,7C,B,017C,7,74,W,0,0,0,0,1009,1009,1002,7,150,302,76,361,23,23,7,9,2,3,10,0,0,0,0,33,0,3,
01B7D,Zweitstimme,01,Mitte,7D,B,017D,7,74,W,0,0,0,0,912,912,910,2,119,271,67,320,35,18,8,12,3,2,12,0,0,0,0,41,1,1,
01B7E,Zweitstimme,01,Mitte,7E,B,017E,7,74,W,0,0,0,0,793,793,788,5,92,258,84,237,40,19,6,9,2,0,8,0,0,1,1,25,6,0,
01B7F,Zweitstimme,01,Mitte,7F,B,017F,7,74,W,0,0,0,0,859,859,857,2,132,212,115,255,51,27,10,10,3,3,7,0,0,0,1,28,3,0,
01B7G,Zweitstimme,01,Mitte,7G,B,017G,7,74,W,0,0,0,0,575,575,574,1,115,87,104,148,41,23,13,2,1,2,4,0,1,0,0,33,0,0,
01B7H,Zweitstimme,01,Mitte,7H,B,017H,7,74,W,0,0,0,0,564,564,563,1,104,133,75,130,32,18,8,2,9,0,16,0,0,0,0,27,2,7,
01B7I,Zweitstimme,01,Mitte,7I,B,017I,7,74,W,0,0,0,0,586,586,585,1,72,141,79,168,34,15,9,4,5,0,11,0,0,0,0,44,3,0,
01B7J,Zweitstimme,01,Mitte,7J,B,017J,7,74,W,0,0,0,0,620,620,618,2,99,130,77,171,42,9,10,7,7,2,15,0,0,0,0,48,1,0,
02W101,Zweitstimme,02,Friedrichshain-Kreuzberg,101,W,021A,1,82,W,733,561,172,0,363,8,357,6,71,40,38,115,37,8,5,0,4,0,1,0,0,0,1,36,1,0,
02W102,Zweitstimme,02,Friedrichshain-Kreuzberg,102,W,021A,1,82,W,1216,935,281,0,564,8,555,9,93,84,60,160,47,18,10,4,1,3,3,0,2,0,1,68,1,0,
02W103,Zweitstimme,02,Friedrichshain-Kreuzberg,103,W,021A,1,82,W,1045,823,222,0,525,9,519,6,84,39,68,163,43,18,4,2,3,0,2,0,0,0,0,93,0,0,
02W104,Zweitstimme,02,Friedrichshain-Kreuzberg,104,W,021A,1,82,W,1026,702,324,0,448,6,446,2,79,88,71,120,30,15,3,0,3,0,2,1,0,0,1,32,1,0,
02W105,Zweitstimme,02,Friedrichshain-Kreuzberg,105,W,021B,1,82,W,1015,804,211,0,478,2,471,7,75,44,49,187,41,11,3,2,7,0,2,1,0,0,2,44,3,0,
02W106,Zweitstimme,02,Friedrichshain-Kreuzberg,106,W,021B,1,82,W,1162,901,261,0,514,8,509,5,99,48,53,171,40,12,4,3,5,0,1,2,0,0,0,70,0,1,
02W107,Zweitstimme,02,Friedrichshain-Kreuzberg,107,W,021B,1,82,W,960,660,300,0,500,5,499,1,87,117,58,131,35,27,2,5,5,0,6,0,0,0,1,22,2,1,
02W108,Zweitstimme,02,Friedrichshain-Kreuzberg,108,W,021C,1,82,W,838,413,425,0,346,10,344,2,53,95,56,73,26,20,2,1,2,0,3,0,0,0,0,12,1,0,
02W109,Zweitstimme,02,Friedrichshain-Kreuzberg,109,W,021C,1,82,W,1180,750,430,0,630,11,627,3,86,197,41,186,36,15,4,6,0,1,4,1,0,1,2,46,1,0,
02W110,Zweitstimme,02,Friedrichshain-Kreuzberg,110,W,021D,1,82,W,1063,591,472,0,474,9,471,3,84,149,38,131,24,15,1,1,0,0,1,0,0,0,1,26,0,0,
02W111,Zweitstimme,02,Friedrichshain-Kreuzberg,111,W,021D,1,82,W,1150,787,363,0,617,17,615,2,84,147,47,223,44,9,4,5,1,0,8,0,0,0,0,42,1,0,
