address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_grüne,party_grüne_percentage,party_cdu,party_cdu_percentage,party_die_linke,party_die_linke_percentage,party_afd,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
Adresse,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,Briefwahlbezirksnummer,OstWest,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,Wahlberechtigte insgesamt,Wählende,Ungültige Stimmen,Gültige Stimmen,SPD,SPD in Prozent,GRÜNE,GRÜNE in Prozent,CDU,CDU in Prozent,DIE LINKE,DIE LINKE in Prozent,AfD,AfD in Prozent,FDP,FDP in Prozent,Sonstige,Sonstige in Prozent
10W426,10,Marzahn-Hellersdorf,426,W,104W,O,04,84,1072,513,2,510,79,15.490196078431373,44,8.627450980392156,225,44.11764705882353,53,10.392156862745098,59,11.568627450980392,18,3.5294117647058822,32,6.2745098039215685
10W427,10,Marzahn-Hellersdorf,427,W,104X,O,04,84,1133,458,2,455,79,17.36263736263736,40,8.791208791208792,186,40.879120879120876,52,11.428571428571429,59,12.967032967032969,15,3.296703296703297,24,5.274725274725275
10W428,10,Marzahn-Hellersdorf,428,W,104Y,O,04,84,1049,419,0,418,62,14.832535885167463,38,9.090909090909092,173,41.38755980861244,49,11.722488038277511,48,11.483253588516746,19,4.545454545454546,29,6.937799043062201
10W429,10,Marzahn-Hellersdorf,429,W,104Z,O,04,84,1104,449,2,446,70,15.695067264573993,34,7.623318385650224,170,38.11659192825112,44,9.865470852017937,65,14.573991031390134,25,5.605381165919283,38,8.520179372197308
10W501,10,Marzahn-Hellersdorf,501,W,105A,O,05,84,1191,464,3,460,62,13.478260869565217,24,5.217391304347826,187,40.65217391304348,62,13.478260869565217,77,16.73913043478261,16,3.4782608695652173,32,6.956521739130435
10W502,10,Marzahn-Hellersdorf,502,W,105B,O,05,84,1215,430,3,426,63,14.788732394366196,21,4.929577464788732,166,38.967136150234744,47,11.032863849765258,80,18.779342723004692,15,3.5211267605633805,34,7.981220657276995
10W503,10,Marzahn-Hellersdorf,503,W,105C,O,05,84,1215,366,1,364,46,12.637362637362637,29,7.967032967032966,141,38.73626373626374,33,9.065934065934066,72,19.78021978021978,15,4.1208791208791204,28,7.6923076923076925
10W504,10,Marzahn-Hellersdorf,504,W,105D,O,05,84,1223,432,7,424,69,16.27358490566038,31,7.311320754716981,158,37.264150943396224,47,11.084905660377359,80,18.867924528301888,15,3.5377358490566038,24,5.660377358490567
10W505,10,Marzahn-Hellersdorf,505,W,105E,O,05,84,1174,486,2,483,71,14.699792960662524,32,6.625258799171843,214,44.3064182194617,26,5.383022774327122,83,17.184265010351968,12,2.484472049689441,45,9.316770186335404
10W506,10,Marzahn-Hellersdorf,506,W,105F,O,05,84,1214,533,2,530,93,17.547169811320753,36,6.7924528301886795,211,39.81132075471698,39,7.3584905660377355,88,16.60377358490566,17,3.207547169811321,46,8.679245283018867
10W507,10,Marzahn-Hellersdorf,507,W,105G,O,05,84,1305,433,3,429,69,16.083916083916083,41,9.557109557109557,124,28.904428904428904,61,14.219114219114218,80,18.64801864801865,13,3.0303030303030303,41,9.557109557109557
10W508,10,Marzahn-Hellersdorf,508,W,105H,O,05,84,1032,410,2,407,68,16.707616707616708,53,13.022113022113022,119,29.238329238329236,54,13.267813267813267,67,16.461916461916463,15,3.6855036855036856,31,7.616707616707617
10W509,10,Marzahn-Hellersdorf,509,W,105J,O,05,84,1181,389,3,385,59,15.324675324675324,28,7.2727272727272725,136,35.324675324675326,46,11.948051948051948,52,13.506493506493506,19,4.935064935064935,45,11.688311688311687
10W510,10,Marzahn-Hellersdorf,510,W,105K,O,05,84,991,333,3,329,51,15.501519756838904,19,5.775075987841945,116,35.25835866261398,44,13.37386018237082,51,15.501519756838904,13,3.951367781155015,35,10.638297872340425
10W511,10,Marzahn-Hellersdorf,511,W,105L,O,05,84,1141,412,2,409,68,16.625916870415647,24,5.8679706601467,135,33.007334963325185,59,14.425427872860636,76,18.581907090464547,17,4.156479217603912,30,7.334963325183375
10W512,10,Marzahn-Hellersdorf,512,W,105M,O,05,84,1137,486,2,483,52,10.766045548654244,38,7.867494824016563,178,36.85300207039337,67,13.871635610766045,78,16.149068322981368,16,3.3126293995859215,54,11.180124223602485
10W513,10,Marzahn-Hellersdorf,513,W,105N,O,05,84,1165,469,4,464,52,11.206896551724139,33,7.112068965517242,183,39.439655172413794,50,10.775862068965516,91,19.612068965517242,20,4.310344827586207,35,7.543103448275862
10W514,10,Marzahn-Hellersdorf,514,W,105P,O,05,84,1093,428,3,424,88,20.754716981132077,50,11.79245283018868,128,30.18867924528302,53,12.5,56,13.20754716981132,16,3.7735849056603774,33,7.783018867924528
10W515,10,Marzahn-Hellersdorf,515,W,105Q,O,05,84,1051,443,5,437,51,11.670480549199084,26,5.949656750572083,198,45.30892448512586,45,10.297482837528605,71,16.247139588100687,12,2.745995423340961,34,7.780320366132723
10W516,10,Marzahn-Hellersdorf,516,W,105R,O,05,84,1082,464,3,460,66,14.347826086956522,36,7.82608695652174,199,43.26086956521739,35,7.608695652173914,70,15.217391304347828,25,5.434782608695652,29,6.304347826086956
10W517,10,Marzahn-Hellersdorf,517,W,105S,O,05,84,1069,420,4,415,45,10.843373493975903,23,5.542168674698795,185,44.57831325301205,33,7.951807228915662,73,17.59036144578313,27,6.506024096385541,29,6.987951807228916
10W518,10,Marzahn-Hellersdorf,518,W,105T,O,05,84,1058,434,4,429,66,15.384615384615385,25,5.827505827505827,181,42.19114219114219,39,9.090909090909092,70,16.317016317016318,22,5.128205128205128,26,6.0606060606060606
10W519,10,Marzahn-Hellersdorf,519,W,105V,O,05,84,1066,488,7,480,81,16.875,25,5.208333333333334,205,42.70833333333333,49,10.208333333333334,78,16.25,16,3.3333333333333335,26,5.416666666666667
10W520,10,Marzahn-Hellersdorf,520,W,105W,O,05,84,1138,422,2,419,46,10.978520286396181,18,4.295942720763723,187,44.630071599045344,48,11.455847255369928,74,17.66109785202864,17,4.05727923627685,29,6.921241050119331
10W521,10,Marzahn-Hellersdorf,521,W,105X,O,05,84,1086,398,4,393,62,15.776081424936386,29,7.37913486005089,162,41.221374045801525,43,10.941475826972011,57,14.50381679389313,14,3.5623409669211195,26,6.615776081424936
10W522,10,Marzahn-Hellersdorf,522,W,105Y,O,05,84,1046,426,1,424,58,13.679245283018867,28,6.60377358490566,163,38.443396226415096,48,11.320754716981133,89,20.99056603773585,17,4.009433962264151,21,4.952830188679245
10W523,10,Marzahn-Hellersdorf,523,W,105ZA,O,05,84,1051,378,3,374,76,20.32085561497326,48,12.834224598930483,136,36.36363636363637,31,8.288770053475936,42,11.229946524064172,18,4.81283422459893,23,6.149732620320856
10W524,10,Marzahn-Hellersdorf,524,W,105ZB,O,05,84,1042,450,1,448,75,16.741071428571427,18,4.017857142857143,155,34.598214285714285,57,12.723214285714285,93,20.758928571428573,23,5.133928571428571,27,6.026785714285714
10W525,10,Marzahn-Hellersdorf,525,W,105ZC,O,05,84,1052,480,1,479,78,16.2839248434238,20,4.175365344467641,228,47.59916492693111,27,5.6367432150313155,77,16.075156576200417,20,4.175365344467641,29,6.05427974947808
10W526,10,Marzahn-Hellersdorf,526,W,105ZD,O,05,84,1036,471,5,466,87,18.669527896995707,26,5.579399141630901,188,40.343347639484975,52,11.158798283261802,67,14.377682403433475,16,3.4334763948497855,30,6.437768240343347
10W527,10,Marzahn-Hellersdorf,527,W,105ZE,O,05,84,1139,484,5,479,62,12.943632567849686,33,6.8893528183716075,205,42.79749478079332,54,11.273486430062631,74,15.44885177453027,21,4.3841336116910234,30,6.263048016701461
10W528,10,Marzahn-Hellersdorf,528,W,105ZF,O,05,84,1167,506,3,503,98,19.4831013916501,22,4.3737574552683895,190,37.77335984095427,60,11.928429423459244,66,13.12127236580517,24,4.7713717693836974,43,8.548707753479125
10W529,10,Marzahn-Hellersdorf,529,W,105ZG,O,05,84,1070,378,3,375,57,15.2,18,4.8,144,38.4,38,10.133333333333333,64,17.066666666666666,19,5.066666666666666,35,9.333333333333334
10W530,10,Marzahn-Hellersdorf,530,W,105ZH,O,05,84,1236,488,4,484,83,17.148760330578515,41,8.47107438016529,150,30.991735537190085,63,13.016528925619836,82,16.94214876033058,24,4.958677685950414,41,8.47107438016529
10W601,10,Marzahn-Hellersdorf,601,W,106A,O,06,84,1282,355,3,351,51,14.529914529914532,15,4.273504273504273,68,19.37321937321937,49,13.96011396011396,108,30.76923076923077,3,0.8547008547008548,57,16.23931623931624
10W602,10,Marzahn-Hellersdorf,602,W,106A,O,06,84,1299,399,6,392,63,16.071428571428573,11,2.806122448979592,103,26.27551020408163,53,13.520408163265307,110,28.061224489795915,12,3.061224489795918,40,10.204081632653061
10W603,10,Marzahn-Hellersdorf,603,W,106B,O,06,84,1249,338,8,329,43,13.069908814589665,15,4.5592705167173255,88,26.74772036474164,36,10.94224924012158,94,28.57142857142857,8,2.43161094224924,45,13.677811550151976
10W604,10,Marzahn-Hellersdorf,604,W,106B,O,06,84,1351,413,11,401,58,14.463840399002494,22,5.486284289276807,128,31.92019950124688,45,11.221945137157107,96,23.940149625935163,12,2.9925187032418954,40,9.975062344139651
10W605,10,Marzahn-Hellersdorf,605,W,106C,O,06,84,1383,456,5,450,53,11.777777777777777,19,4.222222222222222,143,31.77777777777778,53,11.777777777777777,114,25.333333333333336,9,2,59,13.111111111111112
10W606,10,Marzahn-Hellersdorf,606,W,106C,O,06,84,1232,365,9,355,36,10.140845070422536,18,5.070422535211268,104,29.295774647887324,54,15.211267605633802,103,29.014084507042252,3,0.8450704225352111,37,10.422535211267606
10W607,10,Marzahn-Hellersdorf,607,W,106D,O,06,84,1243,421,4,416,64,15.384615384615385,16,3.8461538461538463,144,34.61538461538461,61,14.663461538461538,79,18.990384615384613,9,2.1634615384615383,43,10.336538461538462
10W608,10,Marzahn-Hellersdorf,608,W,106D,O,06,84,1271,342,7,334,49,14.67065868263473,12,3.592814371257485,99,29.64071856287425,50,14.97005988023952,74,22.15568862275449,9,2.694610778443114,41,12.275449101796406
10W609,10,Marzahn-Hellersdorf,609,W,106E,O,06,84,1235,428,4,424,66,15.566037735849056,17,4.009433962264151,137,32.31132075471698,60,14.150943396226415,104,24.528301886792452,10,2.358490566037736,30,7.0754716981132075
10W610,10,Marzahn-Hellersdorf,610,W,106E,O,06,84,1124,355,5,350,38,10.857142857142858,13,3.7142857142857144,105,30,47,13.428571428571429,96,27.42857142857143,4,1.1428571428571428,47,13.428571428571429
10W611,10,Marzahn-Hellersdorf,611,W,106F,O,06,84,1115,386,6,380,44,11.578947368421053,9,2.368421052631579,98,25.789473684210527,63,16.57894736842105,106,27.89473684210526,13,3.421052631578948,47,12.368421052631579
10W612,10,Marzahn-Hellersdorf,612,W,106F,O,06,84,1035,299,2,297,50,16.835016835016837,9,3.0303030303030303,61,20.53872053872054,59,19.865319865319865,74,24.915824915824917,11,3.7037037037037033,33,11.11111111111111
10W613,10,Marzahn-Hellersdorf,613,W,106G,O,06,84,1111,346,5,341,49,14.369501466275661,14,4.105571847507331,102,29.91202346041056,48,14.076246334310852,81,23.75366568914956,5,1.466275659824047,42,12.316715542521994
10W614,10,Marzahn-Hellersdorf,614,W,106G,O,06,84,1257,322,3,319,55,17.24137931034483,14,4.38871473354232,82,25.705329153605017,46,14.420062695924765,78,24.45141065830721,6,1.8808777429467085,38,11.912225705329153
10W615,10,Marzahn-Hellersdorf,615,W,106H,O,06,84,1229,483,2,481,83,17.255717255717258,23,4.781704781704782,136,28.274428274428274,82,17.04781704781705,109,22.66112266112266,9,1.8711018711018712,39,8.108108108108109
10W616,10,Marzahn-Hellersdorf,616,W,106J,O,06,84,1105,497,2,495,76,15.353535353535353,35,7.07070707070707,166,33.535353535353536,69,13.939393939393941,79,15.95959595959596,21,4.242424242424243,49,9.8989898989899
10W617,10,Marzahn-Hellersdorf,617,W,106K,O,06,84,1119,454,2,452,65,14.380530973451327,28,6.1946902654867255,170,37.610619469026545,58,12.831858407079647,75,16.5929203539823,19,4.20353982300885,37,8.185840707964601
10W618,10,Marzahn-Hellersdorf,618,W,106L,O,06,84,1110,374,8,366,52,14.207650273224044,17,4.644808743169399,94,25.683060109289617,51,13.934426229508196,94,25.683060109289617,12,3.278688524590164,46,12.568306010928962
10W619,10,Marzahn-Hellersdorf,619,W,106M,O,06,84,1086,406,4,402,63,15.671641791044777,24,5.970149253731343,152,37.81094527363184,40,9.950248756218906,67,16.666666666666664,16,3.9800995024875623,40,9.950248756218906
10W620,10,Marzahn-Hellersdorf,620,W,106N,O,06,84,1108,438,1,437,69,15.789473684210526,26,5.949656750572083,156,35.6979405034325,48,10.983981693363845,88,20.137299771167047,12,2.745995423340961,38,8.695652173913043
10W621,10,Marzahn-Hellersdorf,621,W,106P,O,06,84,1143,398,9,389,61,15.681233933161954,8,2.056555269922879,107,27.506426735218508,44,11.311053984575835,122,31.362467866323907,5,1.2853470437017995,42,10.796915167095115
10W622,10,Marzahn-Hellersdorf,622,W,106P,O,06,84,1170,319,4,315,39,12.380952380952381,9,2.857142857142857,73,23.174603174603174,34,10.793650793650794,114,36.19047619047619,11,3.492063492063492,35,11.11111111111111
10W623,10,Marzahn-Hellersdorf,623,W,106Q,O,06,84,1191,314,2,312,46,14.743589743589745,15,4.807692307692308,83,26.602564102564102,31,9.935897435897436,103,33.01282051282051,5,1.6025641025641024,29,9.294871794871796
10W624,10,Marzahn-Hellersdorf,624,W,106Q,O,06,84,998,209,3,206,23,11.165048543689322,10,4.854368932038835,51,24.75728155339806,36,17.475728155339805,63,30.582524271844658,3,1.4563106796116505,20,9.70873786407767
10W625,10,Marzahn-Hellersdorf,625,W,106R,O,06,84,1150,309,6,303,41,13.531353135313532,20,6.6006600660066,77,25.412541254125415,26,8.58085808580858,89,29.372937293729372,11,3.6303630363036308,39,12.871287128712872
10W626,10,Marzahn-Hellersdorf,626,W,106R,O,06,84,1241,432,3,429,50,11.655011655011654,21,4.895104895104895,116,27.03962703962704,49,11.421911421911423,125,29.13752913752914,14,3.263403263403263,54,12.587412587412588
11B1A,11,Lichtenberg,1A,B,111A,O,01,85,0,508,3,504,75,14.880952380952381,23,4.563492063492063,232,46.03174603174603,64,12.698412698412698,60,11.904761904761903,5,0.992063492063492,45,8.928571428571429
11B1B,11,Lichtenberg,1B,B,111B,O,01,85,0,499,2,496,73,14.717741935483872,24,4.838709677419355,229,46.16935483870967,62,12.5,58,11.693548387096774,6,1.2096774193548387,44,8.870967741935484
11B1C,11,Lichtenberg,1C,B,111C,O,01,85,0,378,5,372,39,10.483870967741936,24,6.451612903225806,161,43.27956989247312,33,8.870967741935484,54,14.516129032258066,19,5.10752688172043,42,11.29032258064516
11B1D,11,Lichtenberg,1D,B,111D,O,01,85,0,360,3,357,63,17.647058823529413,15,4.201680672268908,111,31.092436974789916,69,19.327731092436977,47,13.165266106442578,6,1.680672268907563,46,12.885154061624648
11B1E,11,Lichtenberg,1E,B,111E,O,01,85,0,293,3,290,42,14.482758620689657,12,4.137931034482759,105,36.206896551724135,50,17.24137931034483,37,12.758620689655173,5,1.7241379310344827,39,13.448275862068964
11B1F,11,Lichtenberg,1F,B,111F,O,01,85,0,309,1,308,38,12.337662337662337,16,5.194805194805195,117,37.98701298701299,55,17.857142857142858,41,13.311688311688311,5,1.6233766233766231,36,11.688311688311687
11B1G,11,Lichtenberg,1G,B,111G,O,01,85,0,311,2,309,40,12.944983818770226,13,4.207119741100324,113,36.56957928802589,59,19.093851132686083,47,15.210355987055015,4,1.2944983818770228,33,10.679611650485436
11B1H,11,Lichtenberg,1H,B,111H,O,01,85,0,307,2,305,43,14.098360655737704,10,3.278688524590164,105,34.42622950819672,53,17.37704918032787,49,16.065573770491802,4,1.3114754098360655,41,13.442622950819672
11B1K,11,Lichtenberg,1K,B,111K,O,01,85,0,314,2,312,41,13.141025641025642,15,4.807692307692308,107,34.294871794871796,57,18.269230769230766,49,15.705128205128204,4,1.282051282051282,39,12.5
11B1L,11,Lichtenberg,1L,B,111L,O,01,85,0,285,1,284,34,11.971830985915492,12,4.225352112676056,87,30.633802816901408,52,18.30985915492958,50,17.6056338028169,5,1.7605633802816902,44,15.492957746478872
11B1M,11,Lichtenberg,1M,B,111M,O,01,85,0,272,1,271,39,14.391143911439114,10,3.6900369003690034,90,33.210332103321036,44,16.236162361623617,49,18.081180811808117,5,1.8450184501845017,34,12.546125461254611
11B1N,11,Lichtenberg,1N,B,111N,O,01,85,0,356,4,352,42,11.931818181818182,21,5.965909090909091,146,41.47727272727273,42,11.931818181818182,51,14.488636363636365,14,3.977272727272727,36,10.227272727272728
11B1P,11,Lichtenberg,1P,B,111P,O,01,85,0,329,4,325,48,14.76923076923077,16,4.923076923076923,122,37.53846153846154,57,17.53846153846154,44,13.538461538461538,5,1.5384615384615385,33,10.153846153846153
11B1R,11,Lichtenberg,1R,B,111R,O,01,85,0,445,5,440,83,18.863636363636363,17,3.8636363636363633,146,33.18181818181819,82,18.636363636363637,59,13.40909090909091,10,2.272727272727273,43,9.772727272727273
11B1S,11,Lichtenberg,1S,B,111S,O,01,85,0,358,5,353,66,18.69688385269122,12,3.39943342776204,131,37.110481586402265,59,16.71388101983003,51,14.44759206798867,5,1.41643059490085,29,8.21529745042493
11B1T,11,Lichtenberg,1T,B,111T,O,01,85,0,305,2,303,54,17.82178217821782,13,4.29042904290429,103,33.993399339933994,63,20.792079207920793,47,15.51155115511551,4,1.3201320132013201,19,6.270627062706271
11B1U,11,Lichtenberg,1U,B,111U,O,01,85,0,321,2,319,56,17.55485893416928,13,4.075235109717868,107,33.5423197492163,66,20.689655172413794,48,15.047021943573668,4,1.2539184952978055,25,7.836990595611286
11B1W,11,Lichtenberg,1W,B,111W,O,01,85,0,354,1,353,74,20.96317280453258,20,5.6657223796034,120,33.994334277620396,60,16.997167138810198,39,11.048158640226628,7,1.9830028328611897,33,9.34844192634561
11B1X,11,Lichtenberg,1X,B,111X,O,01,85,0,488,0,488,106,21.721311475409834,15,3.0737704918032787,186,38.114754098360656,94,19.262295081967213,61,12.5,9,1.8442622950819672,17,3.483606557377049
11B2A,11,Lichtenberg,2A,B,112A,O,02,85,0,459,2,456,60,13.157894736842104,17,3.7280701754385963,183,40.131578947368425,67,14.692982456140353,58,12.719298245614036,16,3.508771929824561,55,12.06140350877193
11B2B,11,Lichtenberg,2B,B,112B,O,02,85,0,389,6,383,65,16.971279373368144,19,4.960835509138381,126,32.89817232375979,66,17.232375979112273,52,13.577023498694519,11,2.8720626631853787,44,11.488250652741515
11B2C,11,Lichtenberg,2C,B,112C,O,02,85,0,388,1,387,47,12.144702842377262,17,4.3927648578811365,145,37.46770025839793,66,17.05426356589147,51,13.178294573643413,5,1.2919896640826873,56,14.470284237726098
11B2D,11,Lichtenberg,2D,B,112D,O,02,85,0,410,1,409,53,12.95843520782396,22,5.378973105134474,160,39.119804400978,66,16.13691931540342,54,13.202933985330073,5,1.2224938875305624,49,11.98044009779951
11B2E,11,Lichtenberg,2E,B,112E,O,02,85,0,665,2,663,93,14.027149321266968,47,7.088989441930618,277,41.77978883861237,115,17.345399698340874,63,9.502262443438914,16,2.413273001508296,52,7.8431372549019605
11B2F,11,Lichtenberg,2F,B,112F,O,02,85,0,662,2,660,85,12.878787878787879,39,5.909090909090909,245,37.121212121212125,134,20.303030303030305,83,12.575757575757576,13,1.9696969696969695,61,9.242424242424242
11B2G,11,Lichtenberg,2G,B,112G,O,02,85,0,359,1,358,51,14.24581005586592,26,7.262569832402235,133,37.150837988826815,67,18.71508379888268,42,11.731843575418994,7,1.9553072625698324,32,8.938547486033519
11B2H,11,Lichtenberg,2H,B,112H,O,02,85,0,574,2,572,84,14.685314685314685,49,8.566433566433567,225,39.33566433566433,115,20.104895104895103,50,8.741258741258742,18,3.146853146853147,31,5.419580419580419
11B2K,11,Lichtenberg,2K,B,112K,O,02,85,0,534,3,531,87,16.38418079096045,49,9.227871939736348,186,35.02824858757062,108,20.33898305084746,41,7.721280602636535,17,3.2015065913371,43,8.097928436911488
11B2L,11,Lichtenberg,2L,B,112L,O,02,85,0,491,2,489,79,16.155419222903884,38,7.770961145194274,183,37.423312883435585,93,19.018404907975462,39,7.975460122699387,15,3.067484662576687,42,8.588957055214724
11B2M,11,Lichtenberg,2M,B,112M,O,02,85,0,414,2,412,68,16.50485436893204,30,7.281553398058252,153,37.13592233009709,79,19.174757281553397,44,10.679611650485436,11,2.669902912621359,27,6.553398058252427
11B2N,11,Lichtenberg,2N,B,112N,O,02,85,0,445,2,443,78,17.607223476297968,51,11.512415349887133,135,30.474040632054177,75,16.93002257336343,54,12.18961625282167,7,1.580135440180587,43,9.706546275395034
11B2P,11,Lichtenberg,2P,B,112P,O,02,85,0,445,2,443,79,17.83295711060948,57,12.866817155756207,131,29.571106094808126,65,14.672686230248308,41,9.255079006772009,18,4.063205417607223,52,11.738148984198645
11B2R,11,Lichtenberg,2R,B,112R,O,02,85,0,519,3,516,78,15.11627906976744,83,16.08527131782946,180,34.883720930232556,67,12.984496124031008,30,5.813953488372093,20,3.875968992248062,58,11.24031007751938
11B2S,11,Lichtenberg,2S,B,112S,O,02,85,0,422,1,421,83,19.71496437054632,35,8.31353919239905,119,28.26603325415677,73,17.339667458432302,45,10.688836104513063,20,4.750593824228028,46,10.926365795724466
11B2T,11,Lichtenberg,2T,B,112T,O,02,85,0,423,2,421,82,19.47743467933492,41,9.73871733966746,123,29.216152019002372,72,17.102137767220903,52,12.351543942992874,15,3.5629453681710213,36,8.551068883610451
11B2U,11,Lichtenberg,2U,B,112U,O,02,85,0,495,2,493,82,16.63286004056795,31,6.288032454361055,182,36.91683569979716,88,17.849898580121703,45,9.127789046653144,15,3.0425963488843815,50,10.141987829614605
11B2W,11,Lichtenberg,2W,B,112W,O,02,85,0,554,2,552,94,17.02898550724638,35,6.340579710144928,192,34.78260869565217,95,17.21014492753623,67,12.13768115942029,17,3.0797101449275366,52,9.420289855072465
11B3A,11,Lichtenberg,3A,B,113A,O,03,85,0,464,2,461,108,23.427331887201735,38,8.24295010845987,103,22.342733188720175,90,19.522776572668114,45,9.761388286334057,15,3.2537960954446854,62,13.449023861171366
11B3B,11,Lichtenberg,3B,B,113B,O,03,85,0,428,1,426,84,19.718309859154928,44,10.328638497652582,93,21.830985915492956,80,18.779342723004692,43,10.093896713615024,21,4.929577464788732,61,14.319248826291082
11B3C,11,Lichtenberg,3C,B,113C,O,03,85,0,418,2,415,78,18.795180722891565,38,9.156626506024097,85,20.481927710843372,88,21.204819277108435,42,10.120481927710843,22,5.301204819277109,62,14.93975903614458
11B3D,11,Lichtenberg,3D,B,113D,O,03,85,0,398,3,395,87,22.025316455696203,24,6.075949367088607,94,23.79746835443038,83,21.012658227848103,39,9.873417721518987,16,4.050632911392405,52,13.164556962025317
11B3E,11,Lichtenberg,3E,B,113E,O,03,85,0,375,3,372,63,16.93548387096774,23,6.182795698924731,108,29.03225806451613,64,17.20430107526882,49,13.172043010752688,7,1.881720430107527,58,15.591397849462366
11B3F,11,Lichtenberg,3F,B,113F,O,03,85,0,468,3,465,119,25.591397849462368,37,7.956989247311828,101,21.72043010752688,97,20.86021505376344,45,9.67741935483871,12,2.5806451612903225,54,11.612903225806452
11B3G,11,Lichtenberg,3G,B,113G,O,03,85,0,405,3,402,87,21.641791044776117,26,6.467661691542288,93,23.134328358208954,97,24.129353233830848,41,10.199004975124378,10,2.4875621890547266,48,11.940298507462686
11B3H,11,Lichtenberg,3H,B,113H,O,03,85,0,361,4,357,76,21.288515406162464,21,5.88235294117647,89,24.92997198879552,84,23.52941176470588,36,10.084033613445378,9,2.5210084033613445,42,11.76470588235294
11B3K,11,Lichtenberg,3K,B,113K,O,03,85,0,468,4,464,110,23.70689655172414,36,7.758620689655173,113,24.353448275862068,101,21.767241379310345,43,9.267241379310345,12,2.586206896551724,49,10.560344827586206
11B3L,11,Lichtenberg,3L,B,113L,O,03,85,0,436,2,434,86,19.81566820276498,30,6.912442396313365,103,23.732718894009217,108,24.88479262672811,43,9.90783410138249,7,1.6129032258064515,57,13.13364055299539
11B3M,11,Lichtenberg,3M,B,113M,O,03,85,0,432,2,430,82,19.069767441860467,54,12.558139534883722,110,25.581395348837212,95,22.093023255813954,24,5.5813953488372094,16,3.7209302325581395,49,11.395348837209303
11B3N,11,Lichtenberg,3N,B,113N,O,03,85,0,416,3,413,87,21.06537530266344,53,12.832929782082324,89,21.54963680387409,84,20.33898305084746,35,8.47457627118644,11,2.663438256658596,54,13.075060532687651
11B3P,11,Lichtenberg,3P,B,113P,O,03,85,0,387,4,383,73,19.06005221932115,68,17.75456919060052,81,21.148825065274153,61,15.926892950391643,26,6.7885117493472595,17,4.43864229765013,57,14.882506527415144
11B3R,11,Lichtenberg,3R,B,113R,O,03,85,0,433,2,431,82,19.02552204176334,57,13.225058004640372,108,25.05800464037123,96,22.2737819025522,23,5.336426914153132,15,3.480278422273782,50,11.600928074245939
11B3S,11,Lichtenberg,3S,B,113S,O,03,85,0,352,3,349,71,20.34383954154728,37,10.601719197707736,73,20.916905444126073,60,17.191977077363894,44,12.607449856733524,18,5.157593123209169,46,13.18051575931232
11B3T,11,Lichtenberg,3T,B,113T,O,03,85,0,396,1,395,82,20.759493670886076,46,11.645569620253164,77,19.49367088607595,96,24.30379746835443,42,10.632911392405063,11,2.7848101265822782,41,10.379746835443038
11B3U,11,Lichtenberg,3U,B,113U,O,03,85,0,379,1,378,80,21.164021164021165,37,9.788359788359788,74,19.576719576719576,96,25.396825396825395,43,11.375661375661375,12,3.1746031746031744,36,9.523809523809524
11B3W,11,Lichtenberg,3W,B,113W,O,03,85,0,362,3,359,77,21.448467966573816,27,7.520891364902507,81,22.56267409470752,93,25.90529247910863,40,11.142061281337048,10,2.785515320334262,31,8.635097493036211
11B3X,11,Lichtenberg,3X,B,113X,O,03,85,0,450,3,447,90,20.13422818791946,48,10.738255033557047,99,22.14765100671141,92,20.581655480984338,54,12.080536912751679,20,4.47427293064877,44,9.843400447427292
11B4A,11,Lichtenberg,4A,B,114A,O,04,85,0,628,5,622,109,17.524115755627008,106,17.041800643086816,116,18.64951768488746,149,23.95498392282958,56,9.003215434083602,12,1.929260450160772,74,11.89710610932476
11B4B,11,Lichtenberg,4B,B,114B,O,04,85,0,444,3,440,94,21.363636363636363,41,9.318181818181818,98,22.272727272727273,97,22.045454545454547,42,9.545454545454547,11,2.5,57,12.954545454545455
11B4C,11,Lichtenberg,4C,B,114C,O,04,85,0,441,3,437,98,22.42562929061785,32,7.322654462242563,97,22.19679633867277,99,22.65446224256293,46,10.526315789473683,15,3.4324942791762014,50,11.441647597254006
11B4D,11,Lichtenberg,4D,B,114D,O,04,85,0,403,4,398,84,21.105527638190953,44,11.055276381909549,86,21.608040201005025,84,21.105527638190953,40,10.050251256281408,13,3.2663316582914574,47,11.809045226130653
11B4E,11,Lichtenberg,4E,B,114E,O,04,85,0,395,7,388,94,24.22680412371134,40,10.309278350515463,92,23.711340206185564,67,17.2680412371134,27,6.958762886597938,13,3.350515463917526,55,14.175257731958762
11B4F,11,Lichtenberg,4F,B,114F,O,04,85,0,439,3,436,94,21.55963302752294,76,17.431192660550458,73,16.743119266055047,90,20.642201834862387,41,9.403669724770642,12,2.7522935779816518,50,11.46788990825688
11B4G,11,Lichtenberg,4G,B,114G,O,04,85,0,425,1,424,79,18.632075471698112,69,16.27358490566038,89,20.99056603773585,93,21.933962264150946,34,8.018867924528301,15,3.5377358490566038,45,10.61320754716981
