address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_grüne,party_grüne_percentage,party_afd,party_cdu,party_cdu_percentage,party_die_linke,party_die_linke_percentage,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
Adresse,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,Briefwahlbezirksnummer,OstWest,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,Wahlberechtigte insgesamt,Wählende,Ungültige Stimmen,Gültige Stimmen,SPD,SPD in Prozent,GRÜNE,GRÜNE in Prozent,CDU,CDU in Prozent,DIE LINKE,DIE LINKE in Prozent,AfD,AfD in Prozent,FDP,FDP in Prozent,Sonstige,Sonstige in Prozent
10B5ZG,10,Marzahn-Hellersdorf,5ZG,B,105ZG,O,05,84,0,454,7,447,101,22.595078299776286,40,8.94854586129754,125,27.96420581655481,50,11.185682326621924,44,9.843400447427292,54,12.080536912751679,33,7.38255033557047
10B5ZH,10,Marzahn-Hellersdorf,5ZH,B,105ZH,O,05,84,0,371,0,371,48,12.93800539083558,44,11.859838274932615,140,37.735849056603776,48,12.93800539083558,49,13.20754716981132,6,1.6172506738544474,36,9.703504043126685
10B6A,10,Marzahn-Hellersdorf,6A,B,106A,O,06,84,0,563,17,546,152,27.83882783882784,44,8.058608058608058,75,13.736263736263737,75,13.736263736263737,95,17.399267399267398,23,4.212454212454213,82,15.018315018315018
10B6B,10,Marzahn-Hellersdorf,6B,B,106B,O,06,84,0,671,13,658,168,25.53191489361702,56,8.51063829787234,95,14.437689969604865,122,18.541033434650455,76,11.55015197568389,47,7.142857142857142,94,14.285714285714285
10B6C,10,Marzahn-Hellersdorf,6C,B,106C,O,06,84,0,399,5,394,40,10.152284263959391,30,7.614213197969544,105,26.649746192893403,61,15.48223350253807,90,22.84263959390863,8,2.030456852791878,60,15.228426395939088
10B6D,10,Marzahn-Hellersdorf,6D,B,106D,O,06,84,0,777,15,762,218,28.608923884514436,39,5.118110236220472,125,16.404199475065617,163,21.391076115485564,88,11.548556430446194,36,4.724409448818897,93,12.204724409448819
10B6E,10,Marzahn-Hellersdorf,6E,B,106E,O,06,84,0,531,3,528,143,27.083333333333332,38,7.196969696969697,84,15.909090909090908,109,20.643939393939394,58,10.984848484848484,25,4.734848484848484,71,13.446969696969695
10B6F,10,Marzahn-Hellersdorf,6F,B,106F,O,06,84,0,604,16,588,158,26.87074829931973,53,9.013605442176871,79,13.435374149659864,146,24.829931972789115,61,10.374149659863946,29,4.931972789115646,62,10.54421768707483
10B6G,10,Marzahn-Hellersdorf,6G,B,106G,O,06,84,0,672,5,667,171,25.63718140929535,52,7.796101949025487,106,15.892053973013493,147,22.038980509745127,62,9.295352323838081,46,6.896551724137931,83,12.443778110944528
10B6H,10,Marzahn-Hellersdorf,6H,B,106H,O,06,84,0,445,4,441,112,25.396825396825395,35,7.936507936507936,79,17.913832199546487,83,18.820861678004537,44,9.977324263038549,30,6.802721088435375,58,13.151927437641723
10B6J,10,Marzahn-Hellersdorf,6J,B,106J,O,06,84,0,455,5,450,110,24.444444444444443,54,12,82,18.22222222222222,63,14.000000000000002,36,8,48,10.666666666666668,57,12.666666666666668
10B6K,10,Marzahn-Hellersdorf,6K,B,106K,O,06,84,0,421,4,417,93,22.302158273381295,58,13.908872901678656,90,21.58273381294964,57,13.66906474820144,36,8.633093525179856,40,9.59232613908873,43,10.311750599520384
10B6L,10,Marzahn-Hellersdorf,6L,B,106L,O,06,84,0,428,10,418,115,27.51196172248804,35,8.373205741626794,98,23.444976076555022,59,14.114832535885165,39,9.330143540669857,42,10.047846889952153,30,7.177033492822966
10B6M,10,Marzahn-Hellersdorf,6M,B,106M,O,06,84,0,532,5,527,123,23.33965844402277,56,10.62618595825427,95,18.026565464895636,93,17.647058823529413,54,10.246679316888045,52,9.867172675521822,54,10.246679316888045
10B6N,10,Marzahn-Hellersdorf,6N,B,106N,O,06,84,0,485,6,479,109,22.755741127348646,34,7.09812108559499,76,15.866388308977037,98,20.45929018789144,65,13.569937369519833,34,7.09812108559499,63,13.152400835073069
10B6P,10,Marzahn-Hellersdorf,6P,B,106P,O,06,84,0,466,13,453,124,27.373068432671083,27,5.960264900662252,59,13.024282560706402,97,21.41280353200883,59,13.024282560706402,21,4.635761589403973,66,14.56953642384106
10B6Q,10,Marzahn-Hellersdorf,6Q,B,106Q,O,06,84,0,520,9,511,144,28.180039138943247,36,7.045009784735812,79,15.459882583170254,68,13.307240704500977,82,16.046966731898237,38,7.436399217221135,64,12.524461839530332
10B6R,10,Marzahn-Hellersdorf,6R,B,106R,O,06,84,0,493,8,485,134,27.628865979381445,40,8.24742268041237,81,16.70103092783505,67,13.814432989690722,73,15.051546391752577,38,7.835051546391752,52,10.721649484536082
10W101,10,Marzahn-Hellersdorf,101,W,101A,O,01,84,1408,577,25,552,110,19.92753623188406,29,5.253623188405797,70,12.681159420289855,83,15.03623188405797,155,28.07971014492754,32,5.797101449275362,73,13.22463768115942
10W102,10,Marzahn-Hellersdorf,102,W,101A,O,01,84,1404,572,16,556,132,23.741007194244602,32,5.755395683453238,63,11.33093525179856,94,16.906474820143885,127,22.841726618705035,33,5.935251798561151,75,13.489208633093524
10W103,10,Marzahn-Hellersdorf,103,W,101B,O,01,84,1130,408,14,394,77,19.543147208121827,33,8.375634517766498,38,9.644670050761421,50,12.690355329949238,110,27.918781725888326,28,7.1065989847715745,58,14.720812182741117
10W104,10,Marzahn-Hellersdorf,104,W,101B,O,01,84,1342,543,8,535,100,18.69158878504673,32,5.981308411214954,54,10.093457943925234,77,14.392523364485982,148,27.663551401869157,38,7.102803738317758,86,16.074766355140188
10W105,10,Marzahn-Hellersdorf,105,W,101C,O,01,84,1236,505,18,487,95,19.50718685831622,29,5.95482546201232,72,14.784394250513348,59,12.114989733059549,133,27.31006160164271,32,6.570841889117044,67,13.75770020533881
10W106,10,Marzahn-Hellersdorf,106,W,101C,O,01,84,1222,505,18,487,97,19.917864476386036,25,5.133470225872689,83,17.04312114989733,67,13.75770020533881,126,25.87268993839836,31,6.365503080082135,58,11.90965092402464
10W107,10,Marzahn-Hellersdorf,107,W,101D,O,01,84,1282,258,10,248,24,9.67741935483871,6,2.4193548387096775,33,13.306451612903224,40,16.129032258064516,124,50,2,0.8064516129032258,19,7.661290322580645
10W108,10,Marzahn-Hellersdorf,108,W,101D,O,01,84,1298,230,3,227,13,5.726872246696035,12,5.286343612334802,34,14.977973568281937,39,17.180616740088105,106,46.69603524229075,4,1.762114537444934,19,8.370044052863436
10W109,10,Marzahn-Hellersdorf,109,W,101E,O,01,84,1353,229,3,226,18,7.964601769911504,12,5.3097345132743365,32,14.15929203539823,45,19.911504424778762,93,41.150442477876105,3,1.3274336283185841,23,10.176991150442479
10W110,10,Marzahn-Hellersdorf,110,W,101E,O,01,84,1306,225,4,221,24,10.85972850678733,9,4.072398190045249,25,11.312217194570136,33,14.93212669683258,106,47.963800904977376,4,1.809954751131222,20,9.049773755656108
10W111,10,Marzahn-Hellersdorf,111,W,101F,O,01,84,1122,423,12,411,68,16.54501216545012,36,8.75912408759124,38,9.245742092457421,61,14.841849148418493,108,26.277372262773724,31,7.542579075425791,69,16.78832116788321
10W112,10,Marzahn-Hellersdorf,112,W,101F,O,01,84,1099,409,16,393,75,19.083969465648856,17,4.325699745547073,39,9.923664122137405,54,13.740458015267176,124,31.552162849872772,31,7.888040712468193,53,13.486005089058525
10W113,10,Marzahn-Hellersdorf,113,W,101F,O,01,84,1163,448,14,434,90,20.737327188940093,28,6.451612903225806,50,11.52073732718894,60,13.82488479262673,108,24.88479262672811,30,6.912442396313365,68,15.668202764976957
10W114,10,Marzahn-Hellersdorf,114,W,101G,O,01,84,805,329,10,319,69,21.630094043887148,19,5.956112852664576,34,10.658307210031348,45,14.106583072100312,88,27.586206896551722,22,6.896551724137931,42,13.166144200626958
10W115,10,Marzahn-Hellersdorf,115,W,101G,O,01,84,1020,395,12,383,92,24.02088772845953,27,7.049608355091384,40,10.443864229765012,50,13.054830287206268,88,22.97650130548303,34,8.87728459530026,52,13.577023498694519
10W116,10,Marzahn-Hellersdorf,116,W,101G,O,01,84,1156,467,14,453,113,24.944812362030905,25,5.518763796909492,62,13.686534216335541,64,14.1280353200883,108,23.841059602649008,35,7.72626931567329,46,10.154525386313466
10W117,10,Marzahn-Hellersdorf,117,W,101H,O,01,84,1058,420,15,405,85,20.98765432098765,20,4.938271604938271,48,11.851851851851853,64,15.802469135802468,121,29.876543209876544,23,5.679012345679013,44,10.864197530864198
10W118,10,Marzahn-Hellersdorf,118,W,101H,O,01,84,1299,496,15,481,115,23.90852390852391,26,5.405405405405405,74,15.384615384615385,74,15.384615384615385,115,23.90852390852391,31,6.4449064449064455,46,9.563409563409564
10W119,10,Marzahn-Hellersdorf,119,W,101J,O,01,84,1235,515,14,501,86,17.16566866267465,25,4.990019960079841,82,16.367265469061877,70,13.972055888223553,131,26.147704590818364,40,7.984031936127744,67,13.373253493013973
10W120,10,Marzahn-Hellersdorf,120,W,101J,O,01,84,1169,415,12,403,94,23.325062034739457,21,5.2109181141439205,42,10.421836228287841,48,11.910669975186105,105,26.054590570719604,24,5.955334987593052,69,17.121588089330025
10W121,10,Marzahn-Hellersdorf,121,W,101K,O,01,84,1277,510,11,499,121,24.248496993987974,15,3.006012024048096,45,9.01803607214429,73,14.629258517034069,148,29.659318637274552,36,7.214428857715431,61,12.224448897795591
10W122,10,Marzahn-Hellersdorf,122,W,101K,O,01,84,1262,481,17,464,100,21.551724137931032,32,6.896551724137931,52,11.206896551724139,68,14.655172413793101,122,26.29310344827586,27,5.818965517241379,63,13.577586206896552
10W123,10,Marzahn-Hellersdorf,123,W,101L,O,01,84,1248,528,7,521,99,19.001919385796544,36,6.90978886756238,77,14.779270633397312,81,15.547024952015356,121,23.224568138195778,36,6.90978886756238,71,13.62763915547025
10W124,10,Marzahn-Hellersdorf,124,W,101L,O,01,84,1182,445,9,436,86,19.724770642201836,36,8.256880733944955,24,5.5045871559633035,67,15.36697247706422,128,29.357798165137616,29,6.651376146788992,66,15.137614678899084
10W125,10,Marzahn-Hellersdorf,125,W,101M,O,01,84,1226,423,21,402,73,18.1592039800995,18,4.477611940298507,37,9.203980099502488,71,17.66169154228856,105,26.119402985074625,26,6.467661691542288,72,17.91044776119403
10W126,10,Marzahn-Hellersdorf,126,W,101M,O,01,84,1194,436,20,416,82,19.71153846153846,20,4.807692307692308,43,10.336538461538462,71,17.067307692307693,109,26.201923076923077,27,6.490384615384616,64,15.384615384615385
10W201,10,Marzahn-Hellersdorf,201,W,102A,O,02,84,1249,489,14,475,124,26.105263157894736,29,6.105263157894736,73,15.368421052631579,62,13.052631578947368,107,22.526315789473685,37,7.7894736842105265,43,9.05263157894737
10W202,10,Marzahn-Hellersdorf,202,W,102A,O,02,84,1287,509,18,491,108,21.9959266802444,53,10.79429735234216,45,9.164969450101832,94,19.144602851323828,110,22.403258655804482,15,3.054989816700611,66,13.441955193482688
10W203,10,Marzahn-Hellersdorf,203,W,102B,O,02,84,1206,382,23,359,105,29.247910863509752,20,5.571030640668524,55,15.32033426183844,56,15.598885793871867,62,17.270194986072422,22,6.128133704735376,39,10.86350974930362
10W204,10,Marzahn-Hellersdorf,204,W,102B,O,02,84,1178,371,15,356,89,25,35,9.831460674157304,47,13.202247191011235,51,14.325842696629213,77,21.629213483146067,17,4.775280898876404,40,11.235955056179774
10W205,10,Marzahn-Hellersdorf,205,W,102C,O,02,84,1192,412,12,400,71,17.75,35,8.75,55,13.750000000000002,72,18,87,21.75,25,6.25,55,13.750000000000002
10W206,10,Marzahn-Hellersdorf,206,W,102D,O,02,84,1175,417,16,401,120,29.925187032418954,25,6.234413965087282,65,16.209476309226932,51,12.718204488778055,60,14.962593516209477,21,5.236907730673317,59,14.713216957605985
10W207,10,Marzahn-Hellersdorf,207,W,102D,O,02,84,1216,430,12,418,91,21.770334928229666,36,8.61244019138756,53,12.679425837320574,64,15.311004784688995,101,24.16267942583732,16,3.827751196172249,57,13.636363636363635
10W208,10,Marzahn-Hellersdorf,208,W,102E,O,02,84,1343,542,15,527,129,24.47817836812144,27,5.1233396584440225,89,16.888045540796963,65,12.333965844402277,132,25.047438330170777,40,7.590132827324478,45,8.538899430740038
10W209,10,Marzahn-Hellersdorf,209,W,102F,O,02,84,1347,527,16,511,98,19.17808219178082,21,4.10958904109589,87,17.025440313111545,66,12.915851272015654,150,29.354207436399214,27,5.283757338551859,62,12.13307240704501
10W210,10,Marzahn-Hellersdorf,210,W,102G,O,02,84,1386,545,15,530,128,24.150943396226417,31,5.849056603773585,63,11.88679245283019,83,15.660377358490566,129,24.339622641509433,30,5.660377358490567,66,12.452830188679245
10W211,10,Marzahn-Hellersdorf,211,W,102H,O,02,84,1388,543,17,526,149,28.32699619771863,30,5.7034220532319395,63,11.977186311787072,90,17.110266159695815,116,22.0532319391635,20,3.802281368821293,58,11.02661596958175
10W212,10,Marzahn-Hellersdorf,212,W,102H,O,02,84,1304,437,14,423,122,28.841607565011824,30,7.092198581560284,47,11.11111111111111,81,19.148936170212767,78,18.439716312056735,24,5.673758865248227,41,9.692671394799055
10W213,10,Marzahn-Hellersdorf,213,W,102J,O,02,84,1339,453,16,437,78,17.84897025171625,27,6.178489702517163,49,11.212814645308924,79,18.07780320366133,112,25.62929061784897,35,8.009153318077804,57,13.043478260869565
10W214,10,Marzahn-Hellersdorf,214,W,102K,O,02,84,1344,580,10,570,150,26.31578947368421,36,6.315789473684211,48,8.421052631578947,83,14.561403508771932,135,23.684210526315788,39,6.842105263157896,79,13.859649122807017
10W215,10,Marzahn-Hellersdorf,215,W,102K,O,02,84,1348,478,12,466,108,23.17596566523605,41,8.798283261802576,56,12.017167381974248,82,17.59656652360515,88,18.88412017167382,33,7.081545064377683,58,12.446351931330472
10W216,10,Marzahn-Hellersdorf,216,W,102L,O,02,84,1165,504,13,491,124,25.254582484725052,43,8.757637474541752,50,10.183299389002038,93,18.94093686354379,103,20.977596741344197,22,4.480651731160896,56,11.405295315682281
10W217,10,Marzahn-Hellersdorf,217,W,102L,O,02,84,1250,489,14,475,106,22.315789473684212,40,8.421052631578947,84,17.684210526315788,79,16.63157894736842,89,18.736842105263158,34,7.157894736842104,43,9.05263157894737
10W218,10,Marzahn-Hellersdorf,218,W,102M,O,02,84,1200,512,15,497,104,20.92555331991952,37,7.44466800804829,81,16.297786720321934,98,19.718309859154928,98,19.718309859154928,32,6.438631790744467,47,9.456740442655935
10W219,10,Marzahn-Hellersdorf,219,W,102N,O,02,84,1129,424,6,418,90,21.5311004784689,25,5.980861244019139,79,18.899521531100476,78,18.660287081339714,78,18.660287081339714,28,6.698564593301436,40,9.569377990430622
10W220,10,Marzahn-Hellersdorf,220,W,102P,O,02,84,1158,412,9,403,94,23.325062034739457,32,7.94044665012407,53,13.151364764267989,87,21.588089330024815,74,18.36228287841191,20,4.962779156327544,43,10.669975186104217
10W221,10,Marzahn-Hellersdorf,221,W,102Q,O,02,84,1117,269,3,266,31,11.654135338345863,17,6.390977443609022,53,19.924812030075188,52,19.548872180451127,96,36.09022556390977,1,0.37593984962406013,16,6.015037593984962
10W222,10,Marzahn-Hellersdorf,222,W,102R,O,02,84,1169,467,14,453,99,21.85430463576159,22,4.856512141280353,78,17.218543046357617,90,19.867549668874172,103,22.737306843267106,18,3.9735099337748347,43,9.492273730684326
10W223,10,Marzahn-Hellersdorf,223,W,102R,O,02,84,1099,450,23,427,111,25.995316159250585,24,5.620608899297424,54,12.646370023419204,73,17.096018735362996,99,23.185011709601874,22,5.152224824355972,44,10.304449648711945
10W224,10,Marzahn-Hellersdorf,224,W,102S,O,02,84,1106,425,8,417,92,22.062350119904075,17,4.07673860911271,63,15.107913669064748,53,12.709832134292565,108,25.899280575539567,30,7.194244604316546,54,12.949640287769784
10W225,10,Marzahn-Hellersdorf,225,W,102S,O,02,84,1197,489,9,480,127,26.458333333333332,27,5.625,73,15.208333333333332,84,17.5,97,20.208333333333332,27,5.625,45,9.375
10W226,10,Marzahn-Hellersdorf,226,W,102T,O,02,84,1173,469,8,461,119,25.813449023861175,27,5.856832971800434,40,8.676789587852495,73,15.835140997830802,102,22.125813449023862,46,9.97830802603037,54,11.713665943600867
10W227,10,Marzahn-Hellersdorf,227,W,102T,O,02,84,1065,318,9,309,81,26.21359223300971,15,4.854368932038835,68,22.006472491909385,48,15.53398058252427,51,16.50485436893204,16,5.177993527508091,30,9.70873786407767
10W301,10,Marzahn-Hellersdorf,301,W,103A,O,03,84,1077,414,7,407,73,17.936117936117938,21,5.159705159705159,27,6.6339066339066335,51,12.530712530712531,137,33.660933660933665,21,5.159705159705159,77,18.91891891891892
10W302,10,Marzahn-Hellersdorf,302,W,103A,O,03,84,866,318,5,313,57,18.210862619808307,17,5.431309904153355,23,7.348242811501597,43,13.738019169329075,99,31.629392971246006,22,7.0287539936102235,52,16.61341853035144
10W303,10,Marzahn-Hellersdorf,303,W,103B,O,03,84,915,335,6,329,64,19.45288753799392,18,5.47112462006079,28,8.51063829787234,44,13.37386018237082,98,29.78723404255319,23,6.990881458966565,54,16.41337386018237
10W304,10,Marzahn-Hellersdorf,304,W,103B,O,03,84,963,310,8,302,65,21.52317880794702,15,4.966887417218543,21,6.95364238410596,32,10.596026490066226,104,34.437086092715234,7,2.3178807947019866,58,19.205298013245034
10W305,10,Marzahn-Hellersdorf,305,W,103C,O,03,84,944,257,8,249,41,16.46586345381526,12,4.819277108433735,14,5.622489959839357,31,12.449799196787147,89,35.7429718875502,10,4.016064257028113,52,20.883534136546185
10W306,10,Marzahn-Hellersdorf,306,W,103C,O,03,84,1176,384,11,373,75,20.10723860589812,26,6.970509383378016,36,9.651474530831099,55,14.745308310991955,87,23.324396782841823,29,7.774798927613941,65,17.426273458445042
10W307,10,Marzahn-Hellersdorf,307,W,103D,O,03,84,980,401,12,389,76,19.53727506426735,33,8.483290488431876,53,13.624678663239074,43,11.053984575835475,110,28.277634961439592,24,6.169665809768637,50,12.853470437017995
10W308,10,Marzahn-Hellersdorf,308,W,103D,O,03,84,1348,517,12,505,98,19.405940594059405,43,8.514851485148515,47,9.306930693069306,64,12.673267326732674,127,25.14851485148515,36,7.128712871287128,90,17.82178217821782
10W309,10,Marzahn-Hellersdorf,309,W,103E,O,03,84,1382,540,13,527,115,21.821631878557877,40,7.590132827324478,58,11.005692599620494,70,13.282732447817835,135,25.616698292220114,31,5.88235294117647,78,14.800759013282732
10W310,10,Marzahn-Hellersdorf,310,W,103E,O,03,84,1282,509,11,498,101,20.281124497991968,29,5.8232931726907635,65,13.052208835341366,75,15.060240963855422,131,26.305220883534137,22,4.417670682730924,75,15.060240963855422
10W311,10,Marzahn-Hellersdorf,311,W,103F,O,03,84,1334,517,12,505,95,18.81188118811881,31,6.138613861386139,59,11.683168316831685,78,15.445544554455445,139,27.524752475247528,20,3.9603960396039604,83,16.435643564356436
10W312,10,Marzahn-Hellersdorf,312,W,103F,O,03,84,919,371,4,367,77,20.98092643051771,16,4.35967302452316,29,7.901907356948229,53,14.441416893732969,98,26.70299727520436,20,5.449591280653951,74,20.16348773841962
10W313,10,Marzahn-Hellersdorf,313,W,103G,O,03,84,965,351,8,343,66,19.24198250728863,23,6.705539358600583,31,9.037900874635568,50,14.577259475218659,92,26.82215743440233,29,8.454810495626822,52,15.160349854227405
10W314,10,Marzahn-Hellersdorf,314,W,103G,O,03,84,926,264,9,255,40,15.686274509803921,18,7.0588235294117645,19,7.450980392156863,36,14.117647058823529,81,31.76470588235294,20,7.8431372549019605,41,16.07843137254902
10W315,10,Marzahn-Hellersdorf,315,W,103H,O,03,84,1243,467,0,467,112,23.98286937901499,20,4.282655246252676,54,11.563169164882227,77,16.488222698072803,120,25.69593147751606,22,4.710920770877944,62,13.276231263383298
10W316,10,Marzahn-Hellersdorf,316,W,103H,O,03,84,1292,526,14,512,109,21.2890625,25,4.8828125,78,15.234375,72,14.0625,137,26.7578125,20,3.90625,71,13.8671875
10W317,10,Marzahn-Hellersdorf,317,W,103J,O,03,84,1210,429,20,409,85,20.78239608801956,23,5.623471882640587,49,11.98044009779951,70,17.114914425427873,105,25.67237163814181,38,9.290953545232274,39,9.535452322738386
10W318,10,Marzahn-Hellersdorf,318,W,103J,O,03,84,1184,471,15,456,105,23.026315789473685,28,6.140350877192982,65,14.25438596491228,64,14.035087719298245,118,25.877192982456144,24,5.263157894736842,52,11.403508771929824
10W319,10,Marzahn-Hellersdorf,319,W,103G,O,03,84,1126,421,14,407,105,25.7985257985258,23,5.651105651105651,31,7.616707616707617,76,18.67321867321867,98,24.078624078624077,23,5.651105651105651,51,12.530712530712531
10W320,10,Marzahn-Hellersdorf,320,W,103K,O,03,84,1115,494,15,479,104,21.711899791231733,25,5.219206680584551,56,11.691022964509393,73,15.24008350730689,106,22.129436325678498,33,6.8893528183716075,82,17.118997912317326
10W321,10,Marzahn-Hellersdorf,321,W,103K,O,03,84,1415,504,17,487,104,21.35523613963039,30,6.160164271047227,63,12.93634496919918,77,15.811088295687886,105,21.560574948665298,32,6.570841889117044,76,15.605749486652979
10W322,10,Marzahn-Hellersdorf,322,W,103L,O,03,84,1328,280,6,274,23,8.394160583941606,6,2.18978102189781,43,15.693430656934307,37,13.503649635036496,131,47.81021897810219,5,1.824817518248175,29,10.583941605839415
10W323,10,Marzahn-Hellersdorf,323,W,103L,O,03,84,1238,237,4,233,16,6.866952789699571,16,6.866952789699571,40,17.167381974248926,33,14.163090128755366,100,42.91845493562232,2,0.8583690987124464,26,11.158798283261802
10W324,10,Marzahn-Hellersdorf,324,W,103M,O,03,84,1395,568,12,556,128,23.021582733812952,30,5.39568345323741,61,10.971223021582734,74,13.309352517985612,127,22.841726618705035,49,8.81294964028777,87,15.647482014388489
10W325,10,Marzahn-Hellersdorf,325,W,103M,O,03,84,1107,447,17,430,126,29.30232558139535,32,7.441860465116279,37,8.604651162790699,59,13.72093023255814,81,18.83720930232558,37,8.604651162790699,58,13.488372093023257
10W326,10,Marzahn-Hellersdorf,326,W,103N,O,03,84,1208,553,20,533,140,26.26641651031895,31,5.816135084427768,88,16.51031894934334,73,13.696060037523452,89,16.69793621013133,41,7.6923076923076925,71,13.320825515947469
10W327,10,Marzahn-Hellersdorf,327,W,103N,O,03,84,1180,489,13,476,120,25.210084033613445,33,6.932773109243698,75,15.756302521008402,62,13.025210084033615,94,19.747899159663866,37,7.773109243697479,55,11.554621848739496
10W328,10,Marzahn-Hellersdorf,328,W,103P,O,03,84,1132,498,19,479,124,25.887265135699373,30,6.263048016701461,75,15.657620041753653,68,14.19624217118998,84,17.536534446764094,37,7.724425887265135,61,12.734864300626306
10W329,10,Marzahn-Hellersdorf,329,W,103P,O,03,84,1092,433,12,421,103,24.46555819477435,32,7.600950118764846,62,14.726840855106888,57,13.539192399049881,88,20.902612826603324,33,7.8384798099762465,46,10.926365795724466
10W401,10,Marzahn-Hellersdorf,401,W,104A,O,04,84,1229,429,16,413,100,24.213075060532688,31,7.506053268765134,45,10.895883777239709,75,18.159806295399516,98,23.728813559322035,10,2.4213075060532687,54,13.075060532687651
10W402,10,Marzahn-Hellersdorf,402,W,104A,O,04,84,1207,406,12,394,98,24.873096446700508,28,7.1065989847715745,45,11.421319796954315,50,12.690355329949238,98,24.873096446700508,16,4.060913705583756,59,14.974619289340103
10W403,10,Marzahn-Hellersdorf,403,W,104B,O,04,84,1217,513,13,500,129,25.8,28,5.6000000000000005,59,11.799999999999999,90,18,103,20.599999999999998,29,5.800000000000001,62,12.4
10W404,10,Marzahn-Hellersdorf,404,W,104B,O,04,84,1176,456,14,442,87,19.683257918552037,28,6.334841628959276,58,13.122171945701359,87,19.683257918552037,108,24.43438914027149,26,5.88235294117647,48,10.85972850678733
10W405,10,Marzahn-Hellersdorf,405,W,104C,O,04,84,1192,462,10,452,117,25.88495575221239,31,6.8584070796460175,49,10.84070796460177,78,17.25663716814159,84,18.58407079646018,37,8.185840707964601,56,12.389380530973451
10W406,10,Marzahn-Hellersdorf,406,W,104C,O,04,84,1341,488,10,478,100,20.920502092050206,38,7.949790794979079,60,12.552301255230125,100,20.920502092050206,91,19.03765690376569,24,5.02092050209205,65,13.598326359832635
10W407,10,Marzahn-Hellersdorf,407,W,104D,O,04,84,1764,818,17,801,172,21.473158551810236,86,10.736579275905118,159,19.850187265917604,115,14.357053682896378,130,16.229712858926344,61,7.615480649188515,78,9.737827715355806
10W408,10,Marzahn-Hellersdorf,408,W,104E,O,04,84,756,331,7,324,68,20.98765432098765,24,7.4074074074074066,75,23.14814814814815,43,13.271604938271606,55,16.97530864197531,27,8.333333333333332,32,9.876543209876543
10W409,10,Marzahn-Hellersdorf,409,W,104F,O,04,84,1311,422,16,406,101,24.876847290640395,20,4.926108374384237,50,12.31527093596059,76,18.7192118226601,81,19.950738916256157,24,5.911330049261084,54,13.30049261083744
10W410,10,Marzahn-Hellersdorf,410,W,104F,O,04,84,1225,433,13,420,76,18.095238095238095,37,8.80952380952381,44,10.476190476190476,95,22.61904761904762,84,20,25,5.952380952380952,59,14.047619047619047
10W411,10,Marzahn-Hellersdorf,411,W,104G,O,04,84,1124,438,13,425,94,22.11764705882353,42,9.88235294117647,51,12,70,16.470588235294116,80,18.823529411764707,33,7.764705882352942,55,12.941176470588237
10W412,10,Marzahn-Hellersdorf,412,W,104H,O,04,84,1242,468,6,462,99,21.428571428571427,56,12.121212121212121,89,19.264069264069263,73,15.800865800865802,84,18.181818181818183,31,6.70995670995671,30,6.493506493506493
10W413,10,Marzahn-Hellersdorf,413,W,104J,O,04,84,1254,439,7,432,101,23.37962962962963,51,11.805555555555555,74,17.12962962962963,68,15.74074074074074,66,15.277777777777779,37,8.564814814814815,35,8.101851851851851
10W414,10,Marzahn-Hellersdorf,414,W,104K,O,04,84,1116,454,15,439,89,20.273348519362187,50,11.389521640091116,91,20.72892938496583,79,17.995444191343964,70,15.945330296127564,35,7.972665148063782,25,5.694760820045558
10W415,10,Marzahn-Hellersdorf,415,W,104K,O,04,84,1117,384,14,370,81,21.891891891891895,32,8.64864864864865,34,9.18918918918919,46,12.432432432432433,92,24.864864864864867,27,7.297297297297297,58,15.675675675675677
10W416,10,Marzahn-Hellersdorf,416,W,104L,O,04,84,1256,594,26,568,125,22.007042253521128,41,7.21830985915493,104,18.30985915492958,89,15.669014084507044,113,19.8943661971831,42,7.394366197183098,54,9.507042253521126
10W417,10,Marzahn-Hellersdorf,417,W,104L,O,04,84,1156,489,13,476,108,22.689075630252102,49,10.294117647058822,72,15.126050420168067,56,11.76470588235294,73,15.336134453781513,37,7.773109243697479,81,17.016806722689076
10W418,10,Marzahn-Hellersdorf,418,W,104M,O,04,84,1194,455,8,447,112,25.05592841163311,32,7.158836689038031,70,15.659955257270694,64,14.317673378076062,71,15.883668903803134,34,7.606263982102908,64,14.317673378076062
10W419,10,Marzahn-Hellersdorf,419,W,104N,O,04,84,1245,400,4,396,71,17.929292929292927,48,12.121212121212121,81,20.454545454545457,45,11.363636363636363,55,13.88888888888889,46,11.616161616161616,50,12.626262626262626
10W420,10,Marzahn-Hellersdorf,420,W,104P,O,04,84,1358,471,3,468,77,16.45299145299145,45,9.615384615384617,99,21.153846153846153,57,12.179487179487179,86,18.37606837606838,59,12.606837606837606,45,9.615384615384617
10W421,10,Marzahn-Hellersdorf,421,W,104Q,O,04,84,1689,685,15,670,144,21.492537313432834,77,11.492537313432836,139,20.746268656716417,86,12.835820895522387,108,16.119402985074625,55,8.208955223880597,61,9.104477611940299
