address,vote_type,district_id,district_name,electoral_district_id,electoral_district_type,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,vote_yes,vote_no
06W415,,06,Steglitz-Zehlendorf,415,,4,79,,1578,1143,435,0,727,0,14,713,493,220
06W416,,06,Steglitz-Zehlendorf,416,,4,79,,1773,1074,699,0,777,0,9,768,517,251
06W417,,06,Steglitz-Zehlendorf,417,,4,79,,1676,1050,626,0,859,0,18,841,584,257
06W501,,06,Steglitz-Zehlendorf,501,,5,79,,1779,1178,601,0,788,0,18,770,501,269
06W502,,06,Steglitz-Zehlendorf,502,,5,79,,1639,1241,398,0,860,0,25,835,581,254
06W503,,06,Steglitz-Zehlendorf,503,,5,79,,1385,906,479,0,663,0,9,654,418,236
06W504,,06,Steglitz-Zehlendorf,504,,5,79,,1489,963,526,0,755,0,23,732,499,233
06W505,,06,Steglitz-Zehlendorf,505,,5,79,,1838,1151,687,0,953,0,25,928,580,348
06W506,,06,Steglitz-Zehlendorf,506,,5,79,,1676,1114,562,0,725,0,12,713,501,212
06W507,,06,Steglitz-Zehlendorf,507,,5,79,,1686,1299,387,0,863,0,17,846,602,244
06W508,,06,Steglitz-Zehlendorf,508,,5,79,,1839,1304,535,0,867,0,23,844,617,227
06W509,,06,Steglitz-Zehlendorf,509,,5,79,,1733,1139,594,0,849,0,20,829,632,197
06W510,,06,Steglitz-Zehlendorf,510,,5,79,,1946,1430,516,0,1071,0,24,1047,733,314
06W511,,06,Steglitz-Zehlendorf,511,,5,79,,1561,991,570,0,726,0,11,715,468,247
06W512,,06,Steglitz-Zehlendorf,512,,5,79,,1518,1194,324,0,715,0,17,698,463,235
06W513,,06,Steglitz-Zehlendorf,513,,5,79,,1998,1488,510,0,1018,0,8,1010,746,264
06W514,,06,Steglitz-Zehlendorf,514,,5,79,,1834,1165,669,0,966,0,17,949,625,324
06W515,,06,Steglitz-Zehlendorf,515,,5,79,,1580,1033,547,0,816,0,12,804,512,292
06W516,,06,Steglitz-Zehlendorf,516,,5,79,,1778,1382,396,0,769,0,19,750,535,215
06W517,,06,Steglitz-Zehlendorf,517,,5,79,,1694,1196,498,0,661,0,10,651,472,179
06W518,,06,Steglitz-Zehlendorf,518,,5,79,,1686,1289,397,0,768,0,20,748,543,205
06W601,,06,Steglitz-Zehlendorf,601,,6,79,,1335,777,558,0,635,0,8,627,373,254
06W602,,06,Steglitz-Zehlendorf,602,,6,79,,1530,978,552,0,800,0,9,791,521,270
06W603,,06,Steglitz-Zehlendorf,603,,6,79,,1506,943,563,0,741,0,16,725,457,268
06W604,,06,Steglitz-Zehlendorf,604,,6,79,,1822,1074,748,0,901,0,13,888,465,423
06W605,,06,Steglitz-Zehlendorf,605,,6,79,,1664,1116,548,0,922,0,8,914,608,306
06W606,,06,Steglitz-Zehlendorf,606,,6,79,,1231,720,511,0,538,0,3,535,411,124
06W607,,06,Steglitz-Zehlendorf,607,,6,79,,1475,814,661,0,669,0,4,665,451,214
06W608,,06,Steglitz-Zehlendorf,608,,6,79,,2022,1275,747,0,1037,0,19,1018,714,304
06W609,,06,Steglitz-Zehlendorf,609,,6,79,,1755,1052,703,0,889,0,18,871,522,349
06W610,,06,Steglitz-Zehlendorf,610,,6,79,,1155,622,533,0,539,0,7,532,392,140
06W611,,06,Steglitz-Zehlendorf,611,,6,79,,1530,963,567,0,761,0,15,746,478,268
06W612,,06,Steglitz-Zehlendorf,612,,6,79,,1840,1197,643,0,906,8,16,890,577,313
06W613,,06,Steglitz-Zehlendorf,613,,6,79,,1751,939,812,0,832,0,14,818,453,365
06W614,,06,Steglitz-Zehlendorf,614,,6,79,,1916,1154,762,0,902,0,22,880,553,327
06W615,,06,Steglitz-Zehlendorf,615,,6,79,,1746,1119,627,0,783,0,16,767,523,244
06W616,,06,Steglitz-Zehlendorf,616,,6,79,,1962,1350,612,0,1052,0,23,1029,687,342
06W617,,06,Steglitz-Zehlendorf,617,,6,79,,1775,1278,497,0,978,0,22,956,677,279
06W618,,06,Steglitz-Zehlendorf,618,,6,79,,1749,1071,678,0,818,0,16,802,509,293
06W619,,06,Steglitz-Zehlendorf,619,,6,79,,1459,955,504,0,754,0,39,715,449,266
06W701,,06,Steglitz-Zehlendorf,701,,7,79,,1638,1040,598,0,863,0,14,849,577,272
06W702,,06,Steglitz-Zehlendorf,702,,7,79,,1992,1201,791,0,993,0,12,981,671,310
06W703,,06,Steglitz-Zehlendorf,703,,7,79,,1422,883,539,0,666,0,4,662,449,213
06W704,,06,Steglitz-Zehlendorf,704,,7,79,,1447,910,537,0,684,0,16,668,473,195
06W705,,06,Steglitz-Zehlendorf,705,,7,79,,1442,805,637,0,592,0,4,588,393,195
06W706,,06,Steglitz-Zehlendorf,706,,7,79,,1819,1085,734,0,931,0,15,916,617,299
06W707,,06,Steglitz-Zehlendorf,707,,7,79,,1753,939,814,0,793,0,6,787,540,247
06W708,,06,Steglitz-Zehlendorf,708,,7,79,,1331,874,457,0,661,0,18,643,415,228
06W709,,06,Steglitz-Zehlendorf,709,,7,79,,1752,972,780,0,843,0,17,826,578,248
06W710,,06,Steglitz-Zehlendorf,710,,7,79,,1728,1004,724,0,820,0,23,797,568,229
06W711,,06,Steglitz-Zehlendorf,711,,7,79,,1714,1069,645,0,861,0,16,845,538,307
06W712,,06,Steglitz-Zehlendorf,712,,7,79,,1611,1071,540,0,911,0,13,898,547,351
06W713,,06,Steglitz-Zehlendorf,713,,7,79,,1586,903,683,0,773,0,12,761,520,241
06W714,,06,Steglitz-Zehlendorf,714,,7,79,,1306,815,491,0,602,0,8,594,382,212
06W715,,06,Steglitz-Zehlendorf,715,,7,79,,1480,850,630,0,708,0,10,698,464,234
06W716,,06,Steglitz-Zehlendorf,716,,7,79,,1360,739,621,0,620,0,5,615,416,199
06W717,,06,Steglitz-Zehlendorf,717,,7,79,,1166,770,396,0,613,0,15,598,397,201
06W718,,06,Steglitz-Zehlendorf,718,,7,79,,1842,1192,650,0,948,0,23,925,645,280
06W719,,06,Steglitz-Zehlendorf,719,,7,79,,1686,1031,655,0,832,0,23,809,502,307
07W101,,07,Tempelhof-Schöneberg,101,,1,81,,1816,1273,543,0,728,6,19,709,546,163
07W102,,07,Tempelhof-Schöneberg,102,,1,81,,1988,1400,588,0,868,3,13,855,583,272
07W103,,07,Tempelhof-Schöneberg,103,,1,81,,1891,1457,434,0,912,9,23,889,568,321
07W104,,07,Tempelhof-Schöneberg,104,,1,81,,1849,1436,413,0,887,4,31,856,489,367
07W105,,07,Tempelhof-Schöneberg,105,,1,81,,1914,1311,603,0,852,8,14,838,554,284
07W106,,07,Tempelhof-Schöneberg,106,,1,81,,1713,1145,568,0,820,16,16,804,485,319
07W107,,07,Tempelhof-Schöneberg,107,,1,81,,1697,1060,637,0,818,9,19,799,418,381
07W108,,07,Tempelhof-Schöneberg,108,,1,81,,1816,1380,436,0,859,5,12,847,507,340
07W109,,07,Tempelhof-Schöneberg,109,,1,81,,1893,1183,710,0,876,13,18,858,500,358
07W110,,07,Tempelhof-Schöneberg,110,,1,81,,2051,1429,622,0,1048,9,19,1029,657,372
07W111,,07,Tempelhof-Schöneberg,111,,1,81,,1771,1210,561,0,931,6,31,900,525,375
07W112,,07,Tempelhof-Schöneberg,112,,1,81,,2061,1301,760,0,1057,16,30,1027,513,514
07W113,,07,Tempelhof-Schöneberg,113,,1,81,,1955,1334,621,0,1009,14,17,992,532,460
07W114,,07,Tempelhof-Schöneberg,114,,1,81,,1792,1340,452,0,896,13,23,873,460,413
07W115,,07,Tempelhof-Schöneberg,115,,1,81,,1738,1186,552,0,826,9,24,802,370,432
07W116,,07,Tempelhof-Schöneberg,116,,1,81,,1976,1218,758,0,881,0,13,868,546,322
07W117,,07,Tempelhof-Schöneberg,117,,1,81,,1935,1351,584,0,931,3,28,903,539,364
07W118,,07,Tempelhof-Schöneberg,118,,1,81,,1942,1273,669,0,951,8,27,924,450,474
07W201,,07,Tempelhof-Schöneberg,201,,2,81,,1899,1185,714,0,983,3,18,965,539,426
07W202,,07,Tempelhof-Schöneberg,202,,2,81,,1950,1281,669,0,953,14,26,927,544,383
07W203,,07,Tempelhof-Schöneberg,203,,2,81,,2016,1311,705,0,1087,15,23,1064,537,527
07W204,,07,Tempelhof-Schöneberg,204,,2,81,,2004,1325,679,0,879,8,19,860,437,423
07W205,,07,Tempelhof-Schöneberg,205,,2,81,,1782,1297,485,0,919,15,17,902,448,454
07W206,,07,Tempelhof-Schöneberg,206,,2,81,,2217,1488,729,0,1041,9,18,1023,524,499
07W207,,07,Tempelhof-Schöneberg,207,,2,81,,2263,1466,797,0,1114,19,25,1089,506,583
07W208,,07,Tempelhof-Schöneberg,208,,2,81,,1934,1232,702,0,892,5,10,882,513,369
07W209,,07,Tempelhof-Schöneberg,209,,2,81,,1751,1234,517,0,819,2,12,807,499,308
07W210,,07,Tempelhof-Schöneberg,210,,2,81,,2052,1462,590,0,1089,14,30,1059,531,528
07W211,,07,Tempelhof-Schöneberg,211,,2,81,,1999,1509,490,0,948,0,37,911,475,436
07W212,,07,Tempelhof-Schöneberg,212,,2,81,,1423,979,444,0,779,12,18,761,296,465
07W213,,07,Tempelhof-Schöneberg,213,,2,81,,1675,1077,598,0,818,12,20,798,338,460
07W214,,07,Tempelhof-Schöneberg,214,,2,81,,1775,1159,616,0,834,11,19,815,371,444
07W215,,07,Tempelhof-Schöneberg,215,,2,81,,2040,1480,560,0,932,9,30,902,510,392
07W216,,07,Tempelhof-Schöneberg,216,,2,81,,2048,1506,542,0,953,4,16,937,608,329
07W217,,07,Tempelhof-Schöneberg,217,,2,81,,1577,1197,380,0,717,12,21,696,452,244
07W301,,07,Tempelhof-Schöneberg,301,,3,81,,1998,1218,780,0,943,11,13,930,493,437
07W302,,07,Tempelhof-Schöneberg,302,,3,81,,1824,1244,580,0,1041,9,16,1025,532,493
07W303,,07,Tempelhof-Schöneberg,303,,3,81,,1688,1057,631,0,851,12,16,835,425,410
07W304,,07,Tempelhof-Schöneberg,304,,3,81,,1464,940,524,0,720,4,10,710,385,325
07W305,,07,Tempelhof-Schöneberg,305,,3,81,,1857,1091,766,0,900,10,13,887,431,456
07W306,,07,Tempelhof-Schöneberg,306,,3,81,,1761,1130,631,0,941,9,13,928,487,441
07W307,,07,Tempelhof-Schöneberg,307,,3,81,,1945,1192,753,0,907,10,12,895,448,447
07W308,,07,Tempelhof-Schöneberg,308,,3,81,,1726,1103,623,0,865,7,18,847,405,442
07W309,,07,Tempelhof-Schöneberg,309,,3,81,,1680,1137,543,0,957,10,25,932,484,448
07W310,,07,Tempelhof-Schöneberg,310,,3,81,,1868,1104,764,0,890,6,16,874,448,426
07W311,,07,Tempelhof-Schöneberg,311,,3,81,,1686,1134,552,0,910,10,26,884,450,434
07W312,,07,Tempelhof-Schöneberg,312,,3,81,,1441,1026,415,0,788,0,20,768,389,379
07W313,,07,Tempelhof-Schöneberg,313,,3,81,,1833,1182,651,0,935,7,12,923,503,420
07W314,,07,Tempelhof-Schöneberg,314,,3,81,,1698,1179,519,0,922,6,21,901,500,401
07W315,,07,Tempelhof-Schöneberg,315,,3,81,,1936,1251,685,0,991,12,18,973,489,484
07W316,,07,Tempelhof-Schöneberg,316,,3,81,,1956,1555,401,0,940,3,19,921,571,350
07W317,,07,Tempelhof-Schöneberg,317,,3,81,,1846,1320,526,0,882,7,23,859,517,342
07W318,,07,Tempelhof-Schöneberg,318,,3,81,,1798,1358,440,0,890,5,17,873,546,327
07W319,,07,Tempelhof-Schöneberg,319,,3,81,,2087,1302,785,0,864,2,14,850,571,279
07W401,,07,Tempelhof-Schöneberg,401,,4,81,,1764,1189,575,0,911,14,20,891,480,411
07W402,,07,Tempelhof-Schöneberg,402,,4,81,,1874,1214,660,0,912,13,23,889,389,500
07W403,,07,Tempelhof-Schöneberg,403,,4,81,,1995,1517,478,0,1071,8,33,1038,665,373
07W404,,07,Tempelhof-Schöneberg,404,,4,81,,1764,1135,629,0,922,10,16,906,400,506
07W405,,07,Tempelhof-Schöneberg,405,,4,81,,1924,1399,525,0,827,5,14,813,513,300
07W406,,07,Tempelhof-Schöneberg,406,,4,81,,1979,1549,430,0,994,3,10,984,631,353
07W407,,07,Tempelhof-Schöneberg,407,,4,81,,1804,1332,472,0,837,1,20,817,560,257
07W408,,07,Tempelhof-Schöneberg,408,,4,81,,1918,1275,643,0,962,4,24,938,508,430
07W409,,07,Tempelhof-Schöneberg,409,,4,81,,1922,1288,634,0,837,4,18,819,490,329
07W410,,07,Tempelhof-Schöneberg,410,,4,81,,2189,1505,684,0,969,5,15,954,613,341
07W411,,07,Tempelhof-Schöneberg,411,,4,81,,2056,1428,628,0,913,4,25,888,551,337
07W412,,07,Tempelhof-Schöneberg,412,,4,81,,1864,1311,553,0,958,6,20,938,544,394
07W413,,07,Tempelhof-Schöneberg,413,,4,81,,2000,1413,587,0,990,3,14,976,563,413
07W414,,07,Tempelhof-Schöneberg,414,,4,81,,2123,1351,772,0,840,9,13,827,554,273
07W415,,07,Tempelhof-Schöneberg,415,,4,81,,1887,1420,467,0,932,7,23,909,538,371
07W416,,07,Tempelhof-Schöneberg,416,,4,81,,2310,1554,756,0,1051,3,27,1024,640,384
07W417,,07,Tempelhof-Schöneberg,417,,4,81,,1691,1232,459,0,894,4,24,870,510,360
07W501,,07,Tempelhof-Schöneberg,501,,5,81,,2320,1658,662,0,1084,12,22,1062,738,324
07W502,,07,Tempelhof-Schöneberg,502,,5,81,,1937,1496,441,0,895,1,23,872,626,246
07W503,,07,Tempelhof-Schöneberg,503,,5,81,,1857,1307,550,0,936,7,15,921,627,294
07W504,,07,Tempelhof-Schöneberg,504,,5,81,,2195,1773,422,0,973,5,37,936,601,335
07W505,,07,Tempelhof-Schöneberg,505,,5,81,,1971,1491,480,0,998,4,15,983,668,315
07W506,,07,Tempelhof-Schöneberg,506,,5,81,,2096,1556,540,0,1061,5,23,1038,702,336
07W507,,07,Tempelhof-Schöneberg,507,,5,81,,2131,1462,669,0,860,7,23,837,591,246
07W508,,07,Tempelhof-Schöneberg,508,,5,81,,1908,1439,469,0,943,4,13,930,632,298
07W509,,07,Tempelhof-Schöneberg,509,,5,81,,1987,1413,574,0,952,2,12,940,675,265
07W510,,07,Tempelhof-Schöneberg,510,,5,81,,1746,1180,566,0,754,9,13,741,537,204
07W511,,07,Tempelhof-Schöneberg,511,,5,81,,1830,1386,444,0,867,7,20,847,594,253
07W512,,07,Tempelhof-Schöneberg,512,,5,81,,1657,1288,369,0,820,2,21,799,587,212
07W513,,07,Tempelhof-Schöneberg,513,,5,81,,1928,1397,531,0,798,2,21,777,553,224
07W514,,07,Tempelhof-Schöneberg,514,,5,81,,2155,1530,625,0,1012,7,32,980,660,320
07W515,,07,Tempelhof-Schöneberg,515,,5,81,,1952,1540,412,0,893,0,9,884,646,238
07W516,,07,Tempelhof-Schöneberg,516,,5,81,,2116,1525,591,0,1106,1,26,1080,755,325
07W517,,07,Tempelhof-Schöneberg,517,,5,81,,2013,1325,688,0,1010,2,14,996,676,320
07W601,,07,Tempelhof-Schöneberg,601,,6,81,,1928,1377,551,0,922,7,31,891,588,303
07W602,,07,Tempelhof-Schöneberg,602,,6,81,,2228,1609,619,0,1199,3,39,1160,799,361
07W603,,07,Tempelhof-Schöneberg,603,,6,81,,2110,1422,688,0,1078,3,17,1061,711,350
07W604,,07,Tempelhof-Schöneberg,604,,6,81,,2127,1291,836,0,951,1,13,938,655,283
07W605,,07,Tempelhof-Schöneberg,605,,6,81,,2020,1486,534,0,951,4,19,932,680,252
07W606,,07,Tempelhof-Schöneberg,606,,6,81,,1738,1227,511,0,997,1,17,980,624,356
07W607,,07,Tempelhof-Schöneberg,607,,6,81,,2031,1474,557,0,1075,1,27,1048,740,308
07W608,,07,Tempelhof-Schöneberg,608,,6,81,,1140,812,328,0,577,4,13,564,438,126
07W609,,07,Tempelhof-Schöneberg,609,,6,81,,2582,1926,656,0,1140,4,26,1114,808,306
07W610,,07,Tempelhof-Schöneberg,610,,6,81,,1329,848,481,0,449,1,13,436,336,100
07W611,,07,Tempelhof-Schöneberg,611,,6,81,,2033,1595,438,0,1025,2,16,1009,734,275
07W612,,07,Tempelhof-Schöneberg,612,,6,81,,1555,1238,317,0,711,2,17,694,523,171
07W613,,07,Tempelhof-Schöneberg,613,,6,81,,2129,1723,406,0,941,0,26,915,678,237
07W614,,07,Tempelhof-Schöneberg,614,,6,81,,2176,1619,557,0,1034,5,8,1026,752,274
07W615,,07,Tempelhof-Schöneberg,615,,6,81,,1778,1229,549,0,865,3,18,847,597,250
07W616,,07,Tempelhof-Schöneberg,616,,6,81,,2280,1426,854,0,1055,6,19,1036,727,309
07W617,,07,Tempelhof-Schöneberg,617,,6,81,,1931,1238,693,0,1033,4,10,1023,711,312
07W701,,07,Tempelhof-Schöneberg,701,,7,81,,1973,1354,619,0,1052,11,16,1036,747,289
07W702,,07,Tempelhof-Schöneberg,702,,7,81,,2010,1346,664,0,1049,1,24,1025,746,279
07W703,,07,Tempelhof-Schöneberg,703,,7,81,,2120,1462,658,0,1161,4,34,1127,858,269
07W704,,07,Tempelhof-Schöneberg,704,,7,81,,2318,1615,703,0,1105,4,27,1078,777,301
07W705,,07,Tempelhof-Schöneberg,705,,7,81,,1883,1335,548,0,951,2,13,938,697,241
07W706,,07,Tempelhof-Schöneberg,706,,7,81,,1790,1190,600,0,826,2,12,814,566,248
07W707,,07,Tempelhof-Schöneberg,707,,7,81,,1962,1289,673,0,977,1,18,959,693,266
07W708,,07,Tempelhof-Schöneberg,708,,7,81,,2037,1553,484,0,1005,0,34,971,735,236
07W709,,07,Tempelhof-Schöneberg,709,,7,81,,1823,1213,610,0,934,5,17,917,647,270
07W710,,07,Tempelhof-Schöneberg,710,,7,81,,1784,1260,524,0,787,2,20,767,604,163
07W711,,07,Tempelhof-Schöneberg,711,,7,81,,1527,1100,427,0,698,6,11,687,519,168
07W712,,07,Tempelhof-Schöneberg,712,,7,81,,1899,1296,603,0,854,4,17,837,650,187
07W713,,07,Tempelhof-Schöneberg,713,,7,81,,1753,1243,510,0,797,4,24,773,567,206
07W714,,07,Tempelhof-Schöneberg,714,,7,81,,1686,1273,413,0,793,3,20,773,598,175
07W715,,07,Tempelhof-Schöneberg,715,,7,81,,1734,1232,502,0,913,7,12,901,664,237
07W716,,07,Tempelhof-Schöneberg,716,,7,81,,1470,1000,470,0,723,2,10,713,513,200
07W717,,07,Tempelhof-Schöneberg,717,,7,81,,1641,1046,595,0,801,7,13,788,563,225
07W718,,07,Tempelhof-Schöneberg,718,,7,81,,1704,1149,555,0,854,3,10,844,642,202
08W101,,08,Neukölln,101,,1,82,,1040,693,347,0,503,8,22,481,186,295
08W102,,08,Neukölln,102,,1,82,,1128,744,384,0,549,12,21,528,219,309
08W103,,08,Neukölln,103,,1,82,,1347,882,465,0,656,17,27,629,269,360
08W104,,08,Neukölln,104,,1,82,,1260,896,364,0,592,10,2,590,257,333
08W105,,08,Neukölln,105,,1,82,,1188,795,393,0,571,4,17,554,241,313
08W106,,08,Neukölln,106,,1,82,,1221,810,411,0,609,8,36,573,213,360
08W107,,08,Neukölln,107,,1,82,,1427,1035,392,0,646,5,26,620,251,369
08W108,,08,Neukölln,108,,1,82,,1054,792,262,0,568,8,6,562,196,366
08W109,,08,Neukölln,109,,1,82,,1160,869,291,0,616,1,15,601,242,359
08W110,,08,Neukölln,110,,1,82,,1131,798,333,0,526,6,17,509,219,290
08W111,,08,Neukölln,111,,1,82,,1008,727,281,0,464,4,28,436,196,240
08W112,,08,Neukölln,112,,1,82,,1401,988,413,0,577,5,20,557,256,301
08W113,,08,Neukölln,113,,1,82,,1446,1056,390,0,715,5,18,697,294,403
08W114,,08,Neukölln,114,,1,82,,1159,830,329,0,573,4,16,557,227,330
08W115,,08,Neukölln,115,,1,82,,1134,808,326,0,583,7,13,570,232,338
08W116,,08,Neukölln,116,,1,82,,842,571,271,0,349,10,9,340,224,116
08W117,,08,Neukölln,117,,1,82,,1228,908,320,0,518,5,27,491,251,240
08W118,,08,Neukölln,118,,1,82,,1481,1032,449,0,713,7,19,694,274,420
08W119,,08,Neukölln,119,,1,82,,1241,928,313,0,652,7,21,631,263,368
08W120,,08,Neukölln,120,,1,82,,1198,886,312,0,601,5,21,580,299,281
08W121,,08,Neukölln,121,,1,82,,1184,931,253,0,529,8,11,518,289,229
08W122,,08,Neukölln,122,,1,82,,1432,1164,268,0,592,6,19,573,264,309
08W123,,08,Neukölln,123,,1,82,,1478,1087,391,0,729,13,22,707,302,405
08W201,,08,Neukölln,201,,2,82,,1486,1055,431,0,724,8,17,707,287,420
08W202,,08,Neukölln,202,,2,82,,1336,1026,310,0,639,14,25,614,309,305
08W203,,08,Neukölln,203,,2,82,,1405,1038,367,0,720,0,31,689,275,414
08W204,,08,Neukölln,204,,2,82,,1245,903,342,0,574,2,23,551,241,310
08W205,,08,Neukölln,205,,2,82,,1355,948,407,0,586,10,11,575,249,326
08W206,,08,Neukölln,206,,2,82,,1340,966,374,0,588,16,23,565,257,308
08W207,,08,Neukölln,207,,2,82,,1435,1061,374,0,678,8,24,654,264,390
08W208,,08,Neukölln,208,,2,82,,1227,895,332,0,567,10,28,539,228,311
08W209,,08,Neukölln,209,,2,82,,1447,1104,343,0,778,12,10,768,335,433
08W210,,08,Neukölln,210,,2,82,,1325,966,359,0,653,5,18,635,283,352
08W211,,08,Neukölln,211,,2,82,,1201,914,287,0,605,6,21,584,252,332
08W212,,08,Neukölln,212,,2,82,,1329,1001,328,0,670,10,31,639,260,379
08W213,,08,Neukölln,213,,2,82,,1127,1012,115,0,490,0,26,464,273,191
08W214,,08,Neukölln,214,,2,82,,1111,893,218,0,469,5,13,456,286,170
08W215,,08,Neukölln,215,,2,82,,1194,821,373,0,558,2,20,538,243,295
08W216,,08,Neukölln,216,,2,82,,1305,882,423,0,521,7,25,496,222,274
08W217,,08,Neukölln,217,,2,82,,1178,774,404,0,466,1,7,459,195,264
08W218,,08,Neukölln,218,,2,82,,1317,961,356,0,586,4,25,561,247,314
08W219,,08,Neukölln,219,,2,82,,1213,950,263,0,593,4,22,571,320,251
08W220,,08,Neukölln,220,,2,82,,1217,900,317,0,609,4,23,586,242,344
08W221,,08,Neukölln,221,,2,82,,1172,876,296,0,599,3,13,586,243,343
08W222,,08,Neukölln,222,,2,82,,1549,1170,379,0,754,6,25,729,322,407
08W301,,08,Neukölln,301,,3,82,,1316,961,355,0,617,5,15,602,244,358
08W302,,08,Neukölln,302,,3,82,,1099,804,295,0,480,3,24,456,192,264
08W303,,08,Neukölln,303,,3,82,,1384,1052,331,1,686,10,22,664,306,358
08W304,,08,Neukölln,304,,3,82,,1463,1078,385,0,688,1,25,663,275,388
08W305,,08,Neukölln,305,,3,82,,1187,875,312,0,632,3,23,609,250,359
08W306,,08,Neukölln,306,,3,82,,1487,1088,399,0,693,12,21,672,273,399
08W307,,08,Neukölln,307,,3,82,,1034,788,246,0,485,3,19,466,239,227
08W308,,08,Neukölln,308,,3,82,,1463,1122,341,0,687,12,24,663,302,361
08W309,,08,Neukölln,309,,3,82,,1101,826,275,0,522,3,17,505,206,299
08W310,,08,Neukölln,310,,3,82,,1487,1084,403,0,739,9,28,711,295,416
08W311,,08,Neukölln,311,,3,82,,1293,947,346,0,601,7,14,587,247,340
08W312,,08,Neukölln,312,,3,82,,1586,1134,452,0,664,3,27,637,252,385
08W313,,08,Neukölln,313,,3,82,,1028,803,225,0,421,2,18,403,184,219
08W314,,08,Neukölln,314,,3,82,,1046,864,182,0,511,7,20,491,259,232
08W315,,08,Neukölln,315,,3,82,,1268,925,343,0,445,1,12,433,230,203
08W316,,08,Neukölln,316,,3,82,,1078,852,226,0,406,0,16,390,198,192
08W317,,08,Neukölln,317,,3,82,,1098,827,271,0,493,3,22,471,265,206
08W318,,08,Neukölln,318,,3,82,,1101,822,279,0,315,5,11,304,151,153
08W319,,08,Neukölln,319,,3,82,,1009,887,122,0,402,1,5,397,271,126
08W320,,08,Neukölln,320,,3,82,,1105,1018,87,0,429,2,11,418,290,128
08W321,,08,Neukölln,321,,3,82,,1133,998,135,0,458,0,20,438,312,126
08W322,,08,Neukölln,322,,3,82,,1190,994,196,0,531,7,20,511,350,161
08W323,,08,Neukölln,323,,3,82,,1369,1100,269,0,678,9,8,670,417,253
08W324,,08,Neukölln,324,,3,82,,1379,1265,114,0,539,2,9,530,373,157
08W401,,08,Neukölln,401,,4,82,,1485,1230,255,0,649,0,13,636,324,312
08W402,,08,Neukölln,402,,4,82,,1393,1105,288,0,580,3,10,570,338,232
08W403,,08,Neukölln,403,,4,82,,1343,954,389,0,573,3,10,563,361,202
08W404,,08,Neukölln,404,,4,82,,1362,1074,288,0,542,0,13,529,396,133
08W405,,08,Neukölln,405,,4,82,,1396,1056,340,0,556,4,13,543,389,154
08W406,,08,Neukölln,406,,4,82,,1466,1117,349,0,784,1,7,777,497,280
08W407,,08,Neukölln,407,,4,82,,1435,1205,230,0,631,2,17,614,413,201
08W408,,08,Neukölln,408,,4,82,,1158,915,243,0,480,5,20,460,290,170
08W409,,08,Neukölln,409,,4,82,,1436,1054,381,1,706,0,22,684,469,215
08W410,,08,Neukölln,410,,4,82,,1071,728,343,0,439,7,16,423,294,129
08W411,,08,Neukölln,411,,4,82,,1379,1007,372,0,634,2,17,617,380,237
08W412,,08,Neukölln,412,,4,82,,1426,968,458,0,743,6,14,729,387,342
08W413,,08,Neukölln,413,,4,82,,1603,1084,519,0,685,6,8,677,430,247
08W414,,08,Neukölln,414,,4,82,,1325,993,332,0,514,3,15,499,382,117
08W415,,08,Neukölln,415,,4,82,,1043,777,266,0,456,5,14,442,320,122
08W416,,08,Neukölln,416,,4,82,,999,714,285,0,518,2,16,502,305,197
08W417,,08,Neukölln,417,,4,82,,1113,791,322,0,488,2,11,477,343,134
08W418,,08,Neukölln,418,,4,82,,1437,991,446,0,645,0,4,641,423,218
08W419,,08,Neukölln,419,,4,82,,1056,783,273,0,481,3,11,470,349,121
08W420,,08,Neukölln,420,,4,82,,1463,1055,408,0,739,3,7,732,480,252
08W421,,08,Neukölln,421,,4,82,,1028,736,292,0,555,1,10,545,375,170
08W422,,08,Neukölln,422,,4,82,,1226,785,441,0,603,8,10,593,414,179
08W423,,08,Neukölln,423,,4,82,,1188,799,389,0,567,3,17,550,391,159
08W501,,08,Neukölln,501,,5,82,,1152,851,301,0,461,2,12,449,295,154
08W502,,08,Neukölln,502,,5,82,,1409,998,411,0,765,3,8,757,495,262
08W503,,08,Neukölln,503,,5,82,,1214,863,351,0,553,1,7,546,362,184
08W504,,08,Neukölln,504,,5,82,,1442,1104,338,0,743,2,19,724,544,180
08W505,,08,Neukölln,505,,5,82,,1373,983,390,0,701,5,21,680,492,188
08W506,,08,Neukölln,506,,5,82,,1368,1029,339,0,707,0,18,689,532,157
08W507,,08,Neukölln,507,,5,82,,1073,720,353,0,562,6,8,554,392,162
08W508,,08,Neukölln,508,,5,82,,1271,755,516,0,523,3,11,512,348,164
08W509,,08,Neukölln,509,,5,82,,1112,705,407,0,517,2,2,515,387,128
08W510,,08,Neukölln,510,,5,82,,1586,1204,382,0,890,5,22,868,596,272
08W511,,08,Neukölln,511,,5,82,,1468,1145,323,0,695,6,19,676,503,173
08W512,,08,Neukölln,512,,5,82,,1079,732,347,0,564,3,8,556,388,168
08W513,,08,Neukölln,513,,5,82,,960,604,356,0,507,6,7,500,330,170
08W514,,08,Neukölln,514,,5,82,,1028,736,292,0,515,3,12,503,354,149
08W515,,08,Neukölln,515,,5,82,,1160,847,313,0,596,2,4,592,444,148
